"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56"
"4am";"330.72";"  0.00";"  0.00";"  0.00";"178.08";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"190.80";"  0.00";"  0.00";"203.52";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"674.16"
"5am";" 534.24";"   0.00";"   0.00";" 190.80";" 279.84";"   0.00";"   0.00";" 178.08";"   0.00";"   0.00";"   0.00";" 267.12";" 165.36";"   0.00";" 267.12";"0";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"0";"   0.00";"   0.00";"0";"1043.04"
"6am";"1462.80";" 356.16";" 152.64";" 623.28";" 648.72";" 674.16";" 343.44";" 419.76";"   0.00";" 152.64";"   0.00";" 419.76";" 496.08";" 228.96";"1106.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2709.36"
"7am";"4757.28";"1691.76";" 661.44";"2416.80";"2035.20";"1437.36";"1144.80";"1437.36";" 178.08";" 407.04";" 228.96";"1106.64";"1475.52";" 648.72";"1920.72";" 292.56";" 228.96";" 152.64";" 165.36";"   0.00";" 165.36";" 648.72";" 483.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"5863.92"
"8am";"7352.16";"3345.36";"1132.08";"4032.24";"3001.92";"1780.80";"1818.96";"2022.48";" 318.00";" 546.96";" 419.76";"2035.20";"2251.44";" 928.56";"2098.80";" 381.60";" 356.16";" 292.56";" 165.36";"   0.00";" 216.24";"1068.48";" 572.40";"   0.00";"   0.00";"   0.00";" 254.40";"   0.00";"8178.96"
"9am";"7797.36";"3765.12";"1195.68";"4731.84";"3447.12";"1806.24";"2047.92";"2175.12";" 305.28";" 597.84";" 572.40";"2658.48";"2671.20";"1004.88";"2111.52";" 432.48";" 445.20";" 279.84";" 178.08";"   0.00";" 267.12";"1093.92";" 559.68";"   0.00";"   0.00";" 165.36";" 228.96";"   0.00";"9031.20"
"10am";"8026.32";"3981.36";"1297.44";"5049.84";"3485.28";"1869.84";"2035.20";"2136.96";" 381.60";" 686.88";" 763.20";"3014.64";"2811.12";"1004.88";"2149.68";" 445.20";" 483.36";" 356.16";" 152.64";"   0.00";" 241.68";"1144.80";" 585.12";"   0.00";"   0.00";" 165.36";" 216.24";"   0.00";"9489.12"
"11am";"7797.36";"3726.96";"1132.08";"4986.24";"3459.84";"1844.40";"1908.00";"2060.64";" 305.28";" 623.28";" 585.12";"2912.88";"2531.28";" 979.44";"2187.84";" 457.92";" 419.76";" 356.16";"   0.00";"   0.00";" 203.52";"1144.80";" 623.28";"   0.00";"   0.00";" 178.08";" 216.24";"   0.00";"9450.96"
