"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"13.5286400";" 0.0000000";" 9.5160064";" 2.9596923";"11.1194401";"13.1272041";" 0.0000000";" 0.0000000";" 6.9217017";" 0.0000000";" 0.3365345";" 0.0000000";" 0.0000000";" 1.2486712";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000"
"8am";"21.8932395";" 0.0000000";"19.2008510";" 5.4222246";"17.2869608";"13.5245046";" 3.9375690";" 0.0000000";" 8.4496855";" 0.0000000";" 2.1100586";" 0.0000000";" 0.9062439";" 1.2783494";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000"
"9am";"25.7474298";" 0.0000000";"19.4374336";" 5.1118128";"17.9233869";"13.5951520";" 4.3860772";" 0.0000000";"11.5543235";" 0.0000000";" 2.1564307";" 0.0000000";" 1.0168089";" 1.4000728";" 0.0000000";" 0.2483733";" 0.0000000";" 0.0000000";" 0.0000000"
"10am";"31.4513673";" 0.0000000";"18.6634722";" 5.3412660";"16.4617708";"13.0108614";" 4.5947314";" 0.0000000";"12.2078854";" 0.6542092";" 2.2972398";" 0.0000000";" 0.9586434";" 1.4652408";" 0.0000000";" 0.2307667";" 0.0000000";" 0.0000000";" 0.0000000"
"11am";"29.0361949";" 0.0000000";"15.9358928";" 5.6694596";"15.4605546";"12.2841637";" 4.4120311";" 0.0000000";" 7.5022078";" 0.6345861";" 2.2414921";" 0.0000000";" 0.9795762";" 1.3448874";" 0.0000000";" 0.2491783";" 0.0000000";" 0.0000000";" 0.0000000"
"12am";"14.8967342";" 0.0000000";"11.9530082";" 2.9890531";"13.0105889";" 8.8643620";" 1.0254800";" 0.0000000";" 8.9465149";" 0.7049555";" 2.1302283";" 0.0000000";" 0.0000000";" 1.3965387";" 0.0000000";" 0.2621781";" 0.0000000";" 0.0000000";" 0.0000000"
"1pm";"14.2642315";" 0.0000000";"15.9492931";" 4.5164209";"13.3541128";"11.0313173";" 3.3563602";" 0.0000000";" 9.2109849";" 0.6468499";" 2.4295722";" 0.0000000";" 0.9501466";" 1.3199227";" 0.0000000";" 0.2756307";" 0.0000000";" 0.0000000";" 0.0000000"
