"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018";"20314.018"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";NA;" 0";NA;NA;" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";NA;NA;" 0";" 0"
"5am";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"36.639";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";NA;" 0.000";NA;NA;" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";"88.907";" 0.000";" 0.000";" 0.000";NA;NA;" 0.000";" 0.000"
"6am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 34.880";"  0.000";"  0.000";" 68.253";"  0.000";" 68.586";"  0.000";"136.867";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 59.305";"  0.000";" 77.514";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";NA;"  0.000";"  0.000";NA;"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 15.007";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"157.854";" 88.907";"  0.000";"  0.000";"  0.000";NA;"  0.000";"  0.000";"  0.000"
"7am";"  0.000";"  0.000";"  0.000";"  0.000";" 54.415";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 50.084";"  0.000";"  0.000";" 72.178";" 44.808";"  0.000";"  0.000";" 57.740";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 66.432";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 33.545";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"129.582";"  0.000";" 55.632";"  0.000";" 77.514";"  0.000";"  0.000";"  0.000";" 86.708";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 95.948";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 71.948";"  0.000";" 75.088";"  0.000";"  0.000";"  0.000";"  0.000";" 23.976";"138.744";"  0.000";" 54.575";"  0.000";" 21.477";" 12.326";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 69.728";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";" 24.609";"480.871";"301.786";"103.501";"114.672";"811.683";"109.340";"334.160";" 54.227";" 77.862";"  0.000";"  0.000";"  0.000";"238.903";" 61.555";"  0.000";" 89.616";"154.052";" 33.707";"160.234";"  0.000";"128.508";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 50.124";"  0.000";" 33.729";"  0.000";"  0.000";"108.400";"  0.000";"807.651";"  0.000";"250.602";"328.503";" 93.854";"  0.000";"327.880";"  0.000";"173.202";"  0.000";"  0.000";"  0.000";"231.339";"186.352";"554.458";"  0.000";"275.738";"108.846";"151.714";"  0.000";" 96.726";"226.316";"131.007";" 50.473";"246.099";"240.596";" 12.616";"976.442";"113.027";"  0.000";"264.969";" 88.244";"  0.000";"477.043";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";" 71.948";"199.300";"  0.000";"110.145";"  0.000";"  0.000";"  0.000";"  0.000";"352.231";" 25.131";" 60.945";"  0.000";"133.008";"233.451";"175.678";"  0.000";"  0.000";" 88.907";"  0.000";"173.719";"  0.000";"903.408";"184.474";"188.220";" 62.455";"252.765";"  0.000";"  0.000";"  0.000";"447.081"
"9am";" 328.882";"1496.766";" 441.834";" 461.294";" 213.196";"1282.234";" 103.847";" 868.954";" 266.497";" 213.441";" 216.410";" 103.977";"  55.744";" 692.353";" 163.607";" 264.046";" 550.492";"  74.026";"  43.533";" 211.651";"   0.000";" 213.031";" 145.997";" 165.548";" 386.658";" 107.160";"   0.000";" 108.777";" 143.905";" 136.051";" 540.197";" 115.261";" 356.282";"   0.000";"1563.002";"   0.000";" 746.444";" 633.492";" 410.047";"   0.000";"1713.909";"  50.784";"   0.000";"  55.378";"  61.533";" 232.963";" 347.621";" 761.619";" 500.540";" 343.002";" 595.446";"  60.212";" 390.067";"   0.000";" 740.745";"1095.378";" 145.715";"1020.837";" 948.351";" 668.613";" 295.889";"3318.286";"   0.000";"  12.616";" 236.829";" 464.815";"   0.000";" 995.576";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 155.028";" 251.586";"  50.473";" 239.648";" 201.395";"   0.000";"   0.000";"  23.976";" 301.186";"  21.223";" 213.738";" 295.444";" 344.511";" 555.771";" 299.703";" 286.774";" 144.114";" 795.400";"   0.000";"1050.778";"   0.000";"1692.697";" 349.675";" 422.140";" 130.060";"1686.353";"   0.000";"   0.000";"   0.000";"1689.290"
"10am";" 634.367";"4064.227";" 670.599";" 515.550";" 772.527";"1519.169";" 640.975";"2103.377";" 229.035";" 410.451";" 546.337";"  95.634";" 164.524";" 475.241";"  52.023";" 220.402";"  44.808";"   0.000";" 237.323";" 183.667";" 235.703";" 332.361";" 227.479";"  64.982";" 224.402";"  46.116";"   0.000";" 422.034";"  78.091";" 727.897";" 400.461";" 165.179";" 488.348";"   0.000";"2861.306";"   0.000";" 993.437";"1483.801";" 262.664";"   0.000";"2041.869";" 144.312";"   0.000";"   0.000";" 245.440";" 245.967";" 467.360";"1014.353";" 831.545";" 211.180";" 489.699";" 254.965";" 214.636";"  63.575";" 401.250";"1074.695";" 541.938";"1033.997";" 650.032";" 363.095";"  93.124";"3224.278";" 348.731";" 105.482";" 406.289";" 680.755";"   0.000";"1138.295";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"  24.640";" 317.994";" 480.289";"  48.867";" 517.301";" 325.039";"   0.000";"   0.000";"  41.262";" 393.107";"  25.131";" 660.480";" 591.251";" 646.504";"1073.939";" 928.980";" 467.405";" 211.122";"1006.856";" 321.554";"1024.199";" 276.528";"2090.363";" 538.645";" 673.129";"  67.605";"2180.008";"   0.000";"   0.000";"   0.000";"1923.313"
"11am";" 390.200";"2839.485";" 201.812";" 481.524";" 257.402";"1231.905";" 642.913";"1563.237";"  46.116";"  36.438";" 207.703";"  61.563";"  43.903";" 342.933";"   0.000";" 136.763";" 162.890";"  54.227";" 174.676";"  87.143";"  53.513";" 352.258";"   0.000";"   0.000";" 224.034";"   0.000";"   0.000";"  58.653";"  40.179";" 266.070";"   0.000";"   0.000";" 254.717";"   0.000";"2060.893";"   0.000";" 240.542";"1398.282";" 262.664";"  48.634";" 912.550";"   0.000";"  58.806";"   0.000";" 110.762";"  32.233";" 159.096";" 262.192";"  67.019";"  79.313";" 153.901";" 138.690";"  68.766";"   0.000";" 309.496";"1031.569";" 213.398";" 730.360";" 504.963";" 158.097";"   0.000";"1849.651";" 249.867";"  32.235";" 262.082";" 186.274";"   0.000";" 537.260";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"  24.640";"   0.000";" 404.873";"  87.051";" 148.148";" 118.767";"   0.000";"   0.000";"   0.000";"  17.286";"  25.131";" 347.313";" 214.488";" 128.291";" 433.956";" 455.261";" 183.431";"   0.000";" 298.448";" 286.806";" 278.415";" 181.252";"1286.525";" 238.243";" 453.033";" 352.963";" 983.008";"   0.000";"   0.000";"   0.000";" 429.411"
"12am";" 229.691";"1706.828";" 213.951";"   0.000";"  29.403";" 752.702";" 429.341";" 180.039";"   0.000";"  38.931";" 103.726";"   0.000";"   0.000";"  37.339";"   0.000";"   0.000";"   0.000";"   0.000";"  46.116";"  38.001";"   0.000";" 163.342";"   0.000";"  70.340";"  68.253";"   0.000";"   0.000";"   0.000";"  80.358";" 117.954";"  38.001";"   0.000";"   0.000";"   0.000";"1954.342";"   0.000";"  50.151";"1300.510";" 103.977";"   0.000";" 696.062";"   0.000";"  37.339";" 141.797";"   0.000";"   0.000";"   0.000";"   0.000";" 136.867";"   0.000";"  65.858";"   0.000";"   0.000";"   0.000";"   0.000";"  51.449";" 142.288";" 752.973";" 103.332";" 111.158";"   0.000";"1213.286";"  93.124";"   0.000";"  29.466";"   0.000";"   0.000";"  93.124";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"  60.631";" 154.701";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 195.238";"   0.000";"  14.834";" 359.992";"  99.268";"   0.000";"   0.000";" 220.020";"   0.000";"  92.345";" 177.814";"  63.155";" 179.560";"   0.000";"   0.000";" 614.826";"   0.000";"   0.000";"   0.000";" 266.879"
"1pm";" 163.513";"2970.048";"   0.000";"   0.000";"  63.338";" 641.962";" 466.592";" 186.590";"   0.000";"   0.000";"   0.000";"  61.563";"   0.000";" 549.359";"  82.055";"   0.000";" 145.870";"  52.023";"  67.414";" 190.069";"   0.000";"   0.000";" 269.148";"   0.000";"  66.897";"   0.000";"   0.000";"   0.000";"  40.179";" 133.113";"  56.768";"   0.000";" 161.462";"   0.000";"1479.700";"   0.000";" 248.263";"1182.781";"  66.158";"   0.000";" 718.793";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 209.630";"  58.167";"   0.000";"  65.858";"   0.000";"   0.000";"   0.000";"   0.000";" 252.803";" 138.023";" 919.315";"  55.579";" 111.158";"   0.000";"1312.808";" 221.354";"   0.000";"   0.000";"   0.000";"   0.000";" 157.787";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 184.860";"   0.000";"  60.631";" 288.347";"  56.538";"   0.000";"   0.000";"   0.000";" 137.048";"   0.000";" 197.470";" 159.392";" 162.208";" 257.172";"   0.000";"   0.000";"   0.000";"  81.789";"   0.000";" 107.218";"   0.000";"   0.000";"   0.000";"  66.421";"   0.000";" 620.693";"   0.000";"   0.000";"   0.000";" 712.493"
"2pm";" 163.513";"4247.947";" 191.837";" 138.683";" 306.954";"1359.721";" 444.826";" 118.628";"  67.414";"  82.464";"  72.357";" 251.828";"  86.362";" 287.978";" 462.968";"   0.000";" 145.870";"   0.000";"  33.707";" 199.396";"  51.247";"  79.748";" 418.161";" 214.053";" 191.178";"   0.000";"   0.000";"   0.000";"  40.179";" 166.842";"   0.000";"   0.000";" 140.352";"   0.000";"2687.989";"  63.155";" 318.467";"2266.253";" 182.790";"  56.739";"1072.149";"   0.000";"   0.000";"   0.000";"  59.305";"   0.000";" 263.365";" 936.215";" 104.390";"   0.000";" 291.529";"   0.000";"   0.000";" 123.353";" 226.563";" 115.827";"  67.873";" 989.753";" 461.662";" 124.924";"  32.501";"2596.215";" 385.629";" 247.555";" 269.569";" 348.325";"   0.000";" 534.384";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"  24.640";"  77.514";"   0.000";"  90.097";" 206.339";"  56.538";"   0.000";"   0.000";"   0.000";" 246.348";"  50.363";" 381.108";" 142.106";" 250.279";" 256.167";" 314.035";" 410.219";"  48.038";" 347.811";" 229.455";" 643.491";"   0.000";" 462.837";" 111.501";" 292.406";"   0.000";"1602.961";"   0.000";"   0.000";"   0.000";"1634.251"
"3pm";" 182.282";"5204.154";" 148.304";" 576.931";" 231.529";"1725.406";" 519.020";" 421.412";"   0.000";" 226.394";" 172.525";" 361.077";"  52.023";" 236.610";" 148.033";"  43.794";" 145.870";"   0.000";"  53.580";" 126.126";"   0.000";"  33.729";"  68.766";" 104.046";"  93.864";"  53.580";"   0.000";" 153.850";"  40.179";"   0.000";" 128.781";"   0.000";" 276.618";"   0.000";"3059.375";"  40.179";" 473.750";"2872.240";" 236.293";"   0.000";" 697.661";"   0.000";"   0.000";"   0.000";"   0.000";"  54.181";" 294.983";" 640.326";" 659.659";"  79.313";" 131.716";"  80.862";"  72.935";"  63.575";" 112.212";" 635.862";" 286.879";" 705.830";" 744.742";" 247.520";"   0.000";"2177.302";" 572.849";"  12.616";"  60.631";" 260.345";"   0.000";" 838.696";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"  18.767";"   0.000";" 113.590";"  62.935";" 189.350";" 171.411";"   0.000";"   0.000";"  38.983";" 461.397";"  25.232";" 443.727";" 216.535";" 628.301";" 662.719";" 457.763";" 306.561";"   0.000";" 460.974";" 361.970";" 933.110";" 113.441";"2015.562";" 239.238";" 178.105";"  67.605";"2200.497";"   0.000";"   0.000";"   0.000";"1350.757"
"4pm";" 572.335";"4219.314";" 195.374";" 267.773";" 204.760";"1899.737";" 433.694";" 189.841";" 192.660";" 268.506";"  72.357";" 333.072";" 247.392";" 218.992";"  51.210";"   0.000";" 253.030";"  96.638";"   0.000";" 154.264";"  89.951";" 230.361";" 155.774";" 243.045";" 233.030";" 159.783";"  73.649";" 126.389";"   0.000";" 296.711";" 103.726";" 114.599";" 141.545";"   0.000";"1898.116";" 161.564";" 392.488";"2416.223";"  66.158";"  99.966";"1089.453";" 187.686";"   0.000";"   0.000";" 292.727";"  69.977";"  99.512";" 474.493";"  44.613";"  79.313";" 374.278";"   0.000";"   0.000";"  34.880";"  26.936";" 973.936";" 133.898";" 693.210";" 403.578";"  34.169";"  93.124";"2554.302";" 161.954";"   0.000";" 128.504";" 346.458";"  83.289";" 562.805";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 353.877";"   0.000";"   0.000";" 291.369";" 113.076";"   0.000";"   0.000";"   0.000";" 261.355";"  50.533";" 363.980";"   0.000";"  54.650";"1090.944";" 171.190";" 438.391";" 333.498";" 830.679";" 316.284";" 419.222";" 274.390";" 986.159";" 186.462";" 147.726";" 135.210";"1588.116";"   0.000";"   0.000";"   0.000";"1976.334"
