"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"046";"047";"049";"050";"052";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196";"8792.196"
"4am";" 883.647";" 357.051";" 661.610";"1244.780";"1646.272";"7793.396";"4231.148";"2494.902";"3137.964";"1901.880";"1932.903";"2159.748";"5433.343";"1605.727";"3673.557";"1411.712";"2438.688";"2075.533";"1679.147";"4939.874";"5879.951";"2441.757";"4500.671";"4074.794";"7274.890";"3655.137";"2293.478";"1555.851";"6323.719";"3258.630";"4399.759";"3526.946";"1870.940";"7457.034";"2653.605";"4775.585";"5064.130";"1114.381";"8396.440";"2069.120";"2984.292";"4491.827";"4526.580";"3771.696";"3361.566";"4787.894";"2571.844";"1942.364";"2080.290";"5382.251";"6183.044";"2986.345";"4101.003";"4618.742";"4876.017";"4151.099";"5822.384";"5529.266";"7336.964";"4766.195";"2034.628";" 835.875";"2730.467";"1007.510";"3920.623";"2595.647";"1752.662";"1994.242";"2255.415";"3964.520";"2335.760";" 905.953";"1406.176";"1696.828";"2181.756";"1969.900"
"5am";" 855.960";" 357.051";" 613.550";"1244.780";"1646.272";"7833.397";"4139.647";"2568.119";"3137.964";"1989.098";"1888.802";"2284.974";"5351.111";"1539.941";"4015.531";"1386.268";"2560.780";"2033.744";"1932.625";"4825.594";"5793.681";"2441.757";"4396.073";"4383.004";"7414.312";"3717.796";"2291.621";"1472.313";"5946.344";"3062.470";"4260.561";"3561.406";"1939.557";"7725.227";"2756.298";"4826.761";"5064.130";"1070.066";"8792.196";"2174.369";"2984.292";"4455.041";"4341.116";"3531.682";"3599.313";"4637.646";"2541.644";"1909.163";"2063.402";"5242.052";"5954.570";"2918.912";"4142.602";"4618.742";"4986.317";"4088.790";"5671.867";"5529.266";"6945.142";"4946.885";"1993.029";" 795.107";"2655.372";" 936.156";"3867.368";"2541.947";"1668.317";"1994.242";"2207.494";"4031.023";"2285.560";" 863.315";"1296.116";"1696.828";"2181.756";"1935.769"
"6am";" 748.518";" 586.281";" 674.665";"1289.474";"1800.333";"7166.614";"3925.546";"2499.657";"2994.918";"2187.423";"1952.334";"2360.069";"4903.773";"1605.039";"4632.853";"1319.185";"2586.180";"2140.174";"2410.771";"4422.187";"5870.128";"2388.608";"4426.573";"4264.221";"7516.427";"3562.315";"2116.453";"1337.171";"5677.025";"3017.585";"4185.092";"3536.905";"2315.909";"7258.126";"2930.875";"4806.028";"5031.416";"1014.853";"8753.078";"2423.826";"2720.404";"4339.138";"4333.765";"3420.449";"3522.340";"4214.422";"2437.458";"1869.161";"1895.640";"4926.486";"5756.861";"2687.307";"4081.634";"4146.376";"4650.744";"3746.740";"4711.046";"5055.742";"6524.647";"4884.565";"1943.190";" 766.668";"2533.526";"1315.967";"4037.419";"2452.283";"1543.489";"2023.574";"2340.061";"4258.993";"2137.338";" 820.677";"1337.283";"1700.016";"1999.032";"1846.679"
"7am";" 727.910";"1223.780";"1067.828";"1939.489";"1570.799";"6107.275";"3671.937";"2312.087";"3442.877";"2976.101";"2269.973";"2747.864";"4845.970";"1938.553";"6340.267";"1394.417";"2522.365";"2469.703";"2624.655";"4378.786";"5204.126";"2050.330";"3738.825";"3907.428";"7162.760";"3729.688";"2685.857";"1197.782";"5439.237";"2965.255";"4332.540";"4155.268";"3340.706";"7071.095";"2891.596";"4765.245";"3687.522";"1011.305";"6923.102";"2789.444";"2402.376";"3796.832";"3786.384";"3015.832";"3572.531";"3995.399";"2478.787";"1775.715";"1822.511";"5005.649";"5577.457";"2444.234";"3813.302";"3271.993";"3937.993";"3882.756";"4086.863";"4990.266";"5989.955";"4693.743";"1741.790";" 779.690";"2585.010";"1494.442";"4211.896";"2499.644";"1495.498";"2120.287";"1816.747";"3525.863";"1501.042";" 761.020";"1534.719";"1462.606";"1734.273";"1798.235"
"8am";"1067.551";"1498.881";"2244.787";"2149.432";"1571.939";"6207.447";"3255.282";"2380.359";"3257.804";"4634.763";"2468.229";"2740.339";"4662.519";"1975.169";"7376.030";"1244.966";"2326.298";"2642.212";"3090.287";"4541.141";"4749.821";"1995.488";"3909.593";"4067.419";"7014.666";"3586.947";"2524.160";" 900.640";"5627.431";"3013.517";"3543.649";"3968.733";"4020.806";"6174.317";"2892.506";"5190.761";"3930.728";" 878.653";"7059.797";"2942.455";"2208.165";"3546.122";"3445.325";"2814.522";"3520.409";"3729.557";"2186.317";"1691.554";"1660.770";"4871.995";"5065.598";"2446.717";"3786.489";"3123.817";"3161.325";"3652.267";"4139.312";"4718.220";"5531.374";"5069.519";"1952.604";" 940.113";"2437.652";"1850.981";"4127.557";"2266.570";"1981.398";"2159.056";"1571.877";"3749.577";"1347.012";" 547.774";"1405.342";"1218.699";"1711.121";"1649.605"
"9am";"1307.107";"1497.994";"2740.843";"2291.652";"1817.363";"5841.800";"3091.410";"2600.267";"3497.327";"5036.233";"2140.671";"2405.886";"4468.409";"2045.712";"8032.090";"1311.529";"2434.815";"2524.277";"4204.660";"4031.983";"4784.934";"1859.683";"3760.189";"4424.885";"6328.114";"3245.616";"2778.611";"1075.139";"6067.724";"2807.629";"3270.435";"4114.140";"4479.184";"5983.230";"2825.666";"5295.732";"3799.032";" 815.255";"6730.924";"2769.971";"2171.838";"3302.686";"3302.309";"3651.862";"3302.114";"3248.032";"2306.055";"1537.996";"1615.171";"5137.077";"4668.626";"2373.064";"3644.844";"2800.781";"3189.874";"3751.068";"4076.529";"4396.683";"5437.228";"4872.391";"1943.490";"2092.750";"2147.981";"2035.580";"3813.874";"2008.397";"1972.502";"2194.668";"1323.376";"4811.853";"1209.207";" 571.049";"1650.040";"1233.092";"1792.749";"1777.658"
"10am";"1422.542";"1432.937";"2993.671";"2964.585";"2216.628";"5709.021";"3261.699";"2655.669";"3681.571";"5153.496";"2301.682";"2129.924";"3737.906";"1971.763";"7824.203";"1115.720";"2681.955";"2627.502";"3285.859";"4148.261";"4569.024";"2010.981";"3434.548";"5475.688";"6525.336";"3272.893";"2811.910";"1040.250";"6035.512";"2873.536";"3141.513";"3738.870";"4211.025";"5828.502";"3020.882";"5983.115";"3612.341";"1069.850";"6455.632";"2809.463";"2055.725";"3287.519";"3926.664";"3551.159";"3151.092";"3359.434";"2496.930";"1505.274";"1493.076";"5133.898";"3920.221";"2610.596";"3880.276";"2849.263";"3385.864";"3581.061";"4085.095";"4362.614";"5531.635";"4653.086";"1947.265";"1206.085";"2104.695";"2282.181";"3787.793";"2157.944";"1950.003";"2102.863";"1318.451";"4570.097";"1027.119";" 545.430";"1619.517";"1505.868";"1688.787";"1715.057"
