"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461"
"max";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742"
"4am";"27.94426";"28.56087";"24.12399";"32.01492";"18.25588";"18.00651";"23.47048";"20.77782";"29.81753";"27.65667";"33.00734";"29.90153";"27.80870";"31.95961";"22.84959";"21.20706";"25.97678";"28.68498";"34.83276";"27.58757";"27.54142";"23.90524";"27.14730";"36.23620";"33.71840";"32.07849";"36.58455";"36.00883"
"5am";"26.07425";"28.38604";"24.80184";"31.82593";"18.40611";"18.15801";"22.96390";"19.82358";"29.71329";"28.34096";"34.00542";"29.49814";"27.63165";"31.44091";"23.86363";"20.54625";"26.59293";"27.30848";"34.47638";"28.57722";"27.72406";"24.05977";"27.62648";"35.89430";"33.96597";"32.07849";"36.08388";"36.62770"
"6am";"25.45414";"28.52504";"25.53553";"30.69884";"19.06175";"19.41751";"22.88585";"21.06792";"27.93830";"28.84312";"33.96346";"29.20309";"28.24572";"32.91109";"24.31627";"23.54177";"24.23235";"27.50448";"34.21314";"29.21672";"28.16493";"22.99039";"29.86160";"30.87790";"32.89132";"33.74153";"34.00555";"36.57553"
"7am";"26.73755";"28.12706";"24.14116";"33.16670";"21.23278";"24.36571";"26.20698";"19.69261";"25.03183";"28.45219";"32.87029";"27.99121";"28.91582";"29.22453";"24.80403";"21.99927";"26.80923";"23.16878";"32.33201";"25.97010";"29.15120";"21.69387";"26.13193";"31.45709";"26.94757";"31.49960";"32.33990";"32.14150"
"8am";"28.54706";"36.44066";"27.76326";"37.59918";"27.66955";"23.29211";"21.05480";"19.36967";"23.36551";"26.07414";"23.94740";"28.69085";"27.04824";"32.76796";"27.28682";"19.16601";"27.27882";"19.81613";"27.68430";"23.61174";"20.68614";"20.73908";"24.93538";"26.40369";"28.73358";"24.67122";"29.61752";"33.93119"
"9am";"28.43129";"33.66838";"27.91556";"38.57504";"28.62913";"22.90212";"24.49380";"16.64238";"23.44132";"24.83728";"31.05777";"30.90170";"27.49493";"31.13955";"28.62531";"23.52704";"23.47430";"18.03300";"28.72883";"24.78782";"19.40033";"18.44276";"25.38694";"27.20899";"26.75857";"24.54870";"30.21299";"34.50830"
"10am";"28.01592";"34.25625";"28.86380";"37.29826";"28.14563";"23.83236";"21.55207";"17.19494";"25.25832";"24.56716";"37.72534";"29.12735";"28.56520";"33.85371";"28.98106";"21.88511";"24.70981";"19.03856";"26.48703";"22.87774";"19.42291";"17.16272";"25.28755";"21.31105";"30.58392";"25.06760";"31.29355";"34.43556"
"11am";"28.94045";"32.27261";"28.70862";"38.35608";"28.10662";"23.33374";"21.46916";"18.17090";"29.11780";"26.01265";"33.43540";"29.86096";"22.51129";"34.43151";"27.54678";"20.86255";"24.96767";"19.89490";"25.64195";"24.12123";"19.78384";"20.79097";"25.67361";"19.75436";"28.12604";"24.20441";"29.06687";"33.84371"
