"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6"
"4am";"356.16";"254.40";"763.20";"597.84";"330.72";"572.40";"890.40";"318.00";"152.64";"114.48";"254.40";"508.80";"228.96";"279.84";"305.28";"267.12";"190.80";"279.84";"165.36";"127.20";"254.40";"190.80";"457.92";"203.52";"241.68";"178.08";"254.40";"127.20";"  0.00"
"5am";"356.16";"254.40";"763.20";"585.12";"343.44";"559.68";"890.40";"330.72";"152.64";"114.48";"254.40";"508.80";"228.96";"279.84";"292.56";"267.12";"190.80";"279.84";"165.36";"127.20";"254.40";"190.80";"457.92";"203.52";"241.68";"178.08";"254.40";"127.20";" 12.72"
"6am";"356.16";"254.40";"763.20";"585.12";"343.44";"559.68";"890.40";"330.72";"152.64";"114.48";"254.40";"508.80";"228.96";"279.84";"292.56";"267.12";"190.80";"279.84";"139.92";"127.20";"254.40";"190.80";"457.92";"203.52";"241.68";"178.08";"254.40";"127.20";" 12.72"
"7am";"394.32";"254.40";"763.20";"572.40";"356.16";"559.68";"890.40";"318.00";"152.64";"114.48";"241.68";"457.92";"228.96";"292.56";"292.56";"267.12";"165.36";"279.84";"139.92";"127.20";"254.40";"178.08";"457.92";"203.52";"241.68";"178.08";"267.12";"127.20";" 12.72"
"8am";"419.76";"305.28";"686.88";"597.84";"343.44";"546.96";"852.24";"330.72";"165.36";"127.20";"241.68";"457.92";"228.96";"292.56";"267.12";"241.68";"152.64";"279.84";"127.20";"127.20";"241.68";"203.52";"457.92";"203.52";"241.68";"165.36";"279.84";"101.76";" 76.32"
"9am";"445.20";"279.84";"674.16";"661.44";"381.60";"546.96";"839.52";"330.72";"152.64";"114.48";"241.68";"432.48";"228.96";"267.12";"241.68";"228.96";"152.64";"241.68";"139.92";"114.48";"241.68";"203.52";"470.64";"203.52";"241.68";"178.08";"241.68";"101.76";"114.48"
"10am";"432.48";"267.12";"648.72";"712.32";"407.04";"534.24";"788.64";"318.00";"127.20";"101.76";"241.68";"496.08";"228.96";"254.40";"267.12";"241.68";"152.64";"241.68";"127.20";"127.20";"216.24";"190.80";"470.64";"178.08";"203.52";"165.36";"254.40";"101.76";"165.36"
"11am";"432.48";"279.84";"661.44";"737.76";"381.60";"572.40";"775.92";"343.44";"139.92";" 76.32";"241.68";"483.36";"241.68";"241.68";"254.40";"254.40";"178.08";"228.96";"114.48";"114.48";"203.52";"190.80";"470.64";"178.08";"190.80";"165.36";"267.12";"114.48";"152.64"
"12am";"457.92";"254.40";"725.04";"686.88";"343.44";"546.96";"750.48";"343.44";"139.92";" 89.04";"254.40";"534.24";"241.68";"241.68";"279.84";"241.68";"178.08";"241.68";"127.20";"114.48";"190.80";"190.80";"432.48";"190.80";"216.24";"165.36";"254.40";"114.48";"101.76"
"1pm";"508.80";"305.28";"686.88";"737.76";"343.44";"483.36";"750.48";"318.00";"152.64";"101.76";"216.24";"508.80";"279.84";"292.56";"292.56";"228.96";"190.80";"216.24";"152.64";"101.76";"190.80";"203.52";"394.32";"190.80";"190.80";"152.64";"254.40";"114.48";"127.20"
