"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334";"13282.5334"
"4am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0"
"5am";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.0000";" 962.2840";" 993.1428";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2725.3070";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1325.2426";"3474.1273";"3080.0031";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 801.5390";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 938.9977";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"8am";"1411.9847";"3805.5880";"3730.7122";"3225.2324";"   0.0000";"1381.8932";"   0.0000";"1070.4249";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1469.2473";"   0.0000";"   0.0000";"1097.2517";"1488.9584";" 891.9393";"   0.0000";"   0.0000";" 767.2759";"   0.0000";"6831.0858";"1867.3647";"3102.2463";"   0.0000";"1396.9758";"5887.8848";"9005.1129";"9923.8534";"   0.0000";"1533.9310";"   0.0000";" 818.4427";"   0.0000";"   0.0000";"1744.6890";"2562.0819";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2714.8114";"   0.0000";"   0.0000";"1138.7112";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1311.5829";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"9am";" 1994.5583";" 4724.8850";" 4145.5068";" 4040.4821";"  963.3499";" 2158.3879";"    0.0000";" 1441.7198";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 2152.9700";"    0.0000";"    0.0000";"  960.0731";" 1830.9256";"  985.2349";"    0.0000";"    0.0000";"  854.6903";"    0.0000";" 9568.5939";" 2763.7739";" 3601.1932";"    0.0000";" 1433.4027";" 8271.6590";"10606.0247";"12650.4502";"    0.0000";" 2031.1348";"    0.0000";" 1009.2007";"    0.0000";"    0.0000";" 2249.2692";" 2534.1222";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 3582.9944";"    0.0000";"    0.0000";" 1172.0217";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1444.6604";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
"10am";" 1911.5438";" 5316.5274";" 3990.5970";" 3781.8196";" 1068.0126";" 1942.0505";"    0.0000";" 1639.7199";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 2288.5608";"    0.0000";"    0.0000";" 1163.7095";" 1806.8175";" 1540.2946";"    0.0000";"    0.0000";" 1391.9630";"    0.0000";" 9562.7457";" 3034.1231";" 3683.1378";" 1118.6190";" 1306.4576";" 8751.2232";"10989.6956";"12942.1109";"    0.0000";" 1871.6477";"    0.0000";"  921.2844";"    0.0000";"    0.0000";" 2291.1839";" 2644.3310";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1099.3858";"    0.0000";" 3565.6228";" 1118.4213";"    0.0000";" 1757.9383";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1396.5717";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
"11am";" 1862.4718";" 5556.0560";" 4082.9745";" 3714.3171";" 1090.2424";" 1787.1572";"    0.0000";" 1490.8825";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 2275.4397";"    0.0000";"    0.0000";"  927.0002";" 1986.1828";" 1440.0992";"    0.0000";"    0.0000";" 1393.3303";"    0.0000";" 9186.6941";" 2871.1143";" 3655.3405";" 1118.6190";" 1241.9765";" 7742.0802";"10336.9172";"12578.4163";"    0.0000";" 1445.9768";"    0.0000";" 1126.4385";"    0.0000";"    0.0000";" 2201.6453";" 2817.7833";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1187.7699";"    0.0000";" 3422.4593";"    0.0000";"    0.0000";" 1638.8565";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1518.1856";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"0";"    0.0000";"    0.0000";"    0.0000"
