"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341";"44.41341"
"max";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893";"7802.46893"
"4am";"1190.3305";"1479.6101";"1426.5752";" 675.1829";" 795.6103";" 823.5330";" 693.7297";" 824.1509";" 955.9581";" 864.2722";" 899.5951";"1364.3359";" 553.9203";" 853.2687";" 424.7351";" 597.7604";" 437.5066";" 720.0312";" 413.2832";" 890.6981";"1027.6686";"1333.1656";" 608.6592";"1694.7005";"1291.1229";" 708.1472";"1193.2549";" 816.6344";"1068.5778";"1289.2662";"1397.2697"
"5am";"1190.3305";"1479.6101";"1426.5752";" 675.1829";" 795.6103";" 823.5330";" 668.6566";" 824.1509";" 895.7605";" 864.2722";" 924.6683";"1389.4914";" 528.7648";" 853.2687";" 424.7351";" 597.7604";" 437.5066";" 661.2440";" 473.4808";" 910.8175";" 985.0467";"1333.1656";" 608.6592";"1737.3224";"1291.1229";" 708.1472";"1193.2549";" 816.6344";"1068.5778";"1289.2662";"1397.2697"
"6am";"1159.8003";"1373.4580";"1421.2079";" 730.9693";" 795.6103";" 863.8573";" 668.6566";" 824.1509";" 802.0627";" 864.2722";" 924.6683";"1343.1300";" 514.4332";" 935.7348";" 384.3492";" 532.9648";" 437.5066";" 661.2440";" 419.0942";" 955.2517";" 985.0467";"1333.1656";" 608.6592";"1600.9558";"1067.0526";" 672.8723";"1114.3368";" 816.6344";"1004.4402";"1223.4902";"1346.0002"
"7am";" 939.3901";"1652.6154";"2618.2058";" 776.7117";"1313.5473";" 344.8928";" 529.0263";" 671.0301";"1315.6545";" 682.7303";" 952.4743";" 970.2026";" 307.8290";"1871.1833";" 172.5064";" 295.2370";" 301.7568";" 360.6674";" 581.8179";"1056.5214";" 763.3635";"1163.8361";" 484.5780";"1427.0611";" 676.0085";" 477.0772";" 931.4864";" 848.3718";"1078.8844";" 829.2313";"1071.1553"
"8am";" 785.0896";"2179.0119";"3269.9855";" 857.5706";"1049.5552";" 204.7819";" 511.7835";" 702.3604";"1409.2851";" 786.7608";" 913.5976";" 754.8769";" 257.5179";"2203.5024";" 157.9713";" 310.6017";" 208.5246";" 321.6100";" 605.2336";"1628.4525";" 656.5697";"1367.1244";" 484.5780";"1192.8351";" 694.5480";" 369.9753";" 821.3946";"1006.8745";" 579.9712";" 614.0288";" 898.8494"
"9am";" 757.5406";"2529.7014";"3444.9464";" 961.7496";" 957.2716";" 280.9995";" 483.8068";" 627.9550";"1593.1365";" 813.2211";"1027.8082";" 545.6507";" 219.5018";"2276.6390";" 141.6114";" 326.9616";" 133.3651";" 360.6674";" 635.6471";"1707.5743";" 656.5697";"1367.1244";" 360.4968";"1192.8351";" 694.5480";" 334.7004";" 773.5789";"1006.8745";" 496.8496";" 555.6885";" 712.7441"
"10am";" 821.5405";"2690.0521";"3330.0698";"1032.9542";" 978.9986";" 204.7819";" 441.4517";" 627.9550";"1540.2158";" 772.4371";"1054.2685";" 478.1971";" 179.6533";"2206.1993";" 141.6114";" 310.8323";" 179.8319";" 321.6100";" 586.0370";"1943.6347";" 586.0996";"1437.5945";" 360.4968";"1192.8351";" 694.5480";" 334.7004";" 711.4761";" 978.6323";" 644.1087";" 525.1583";" 712.7441"
"11am";" 857.4062";"2781.3292";"3380.7150";" 886.3288";" 872.0884";" 283.3274";" 441.2373";" 702.3604";"1433.7323";" 788.3730";" 902.8186";" 559.7595";" 179.6533";"2197.2007";" 100.1424";" 336.1200";" 179.8319";" 282.5525";" 586.0370";"2079.7698";" 586.0996";"1437.5945";" 360.4968";"1192.8351";" 694.5480";" 334.7004";" 538.7291";" 916.5295";" 733.5926";" 494.6281";" 847.5798"
