"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803";"0.475059382422803"
"max";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654";"73.8345864661654"
"4am";"6.153846";"7.817590";"6.250000";"4.528764";"6.170886";"6.710311";"5.466970";"5.097451";"5.820106";"2.961083";"4.404145";"3.179487";"4.274611";"4.617605";"4.261364";"3.314286";"4.977376";"4.302926";"5.000000";"6.033183";"6.666667";"4.678363";"5.555556";"5.819296";"5.327245";"3.469080";"6.581059";"4.963504";"3.267974"
"5am";"6.112054";"7.729469";"6.258890";"4.523227";"6.260032";"6.799337";"5.448354";"5.120482";"5.929919";"2.966102";"4.314721";"3.176230";"4.258065";"4.698972";"4.360465";"3.321879";"5.061350";"4.363002";"5.121294";"6.097561";"6.706408";"4.776119";"5.766313";"5.946792";"5.417957";"3.538462";"6.645057";"5.029586";"3.039514"
"6am";"5.990017";"7.894737";"6.312769";"4.423749";"6.382979";"7.256637";"5.444444";"5.120482";"6.013986";"2.897351";"4.223602";"3.149606";"4.210526";"5.007825";"4.680187";"3.498191";"5.357143";"4.578755";"5.405405";"6.600660";"7.154213";"5.103668";"6.176962";"6.484642";"5.672609";"3.715670";"6.661251";"5.198777";"1.914894"
"7am";"4.951857";"7.885906";"6.807867";"4.088398";"5.344585";"7.869482";"5.408163";"4.903418";"6.862745";"2.569750";"3.977901";"3.476483";"3.975155";"6.343284";"6.036217";"4.197901";"6.693712";"5.681818";"6.371681";"7.905138";"7.425743";"5.660377";"6.844106";"7.400000";"6.215722";"4.243542";"6.530612";"5.689655";"1.203008"
"8am";"4.631579";"7.732865";"7.419355";"4.140787";"4.207120";"9.054326";"5.207329";"4.441261";"6.834532";"2.053622";"3.163950";"3.868032";"4.009164";"7.862408";"7.323232";"4.786325";"7.843137";"5.882353";"6.318083";"8.089888";"6.942149";"6.666667";"6.451613";"8.102345";"6.707317";"4.595186";"6.167057";"5.633803";"1.547619"
"9am";"4.601227";"7.846715";"7.070707";"4.127967";"3.983229";"9.053498";"5.140187";"4.829545";"6.321839";"2.043011";"3.652174";"4.342857";"4.162103";"8.093995";"7.629428";"5.061082";"8.060453";"6.069364";"7.061503";"8.068460";"6.510851";"7.045455";"6.464646";"7.111111";"6.105263";"4.285714";"6.250000";"6.315789";"1.518438"
"10am";"3.963415";"8.122744";"6.164384";"4.192872";"3.941909";"9.336100";"5.099150";"4.184704";"6.930693";"1.928227";"4.142502";"4.519774";"4.458599";"8.290155";"6.779661";"5.555556";"6.615776";"6.344411";"7.500000";"8.374384";"6.960951";"6.279070";"6.981520";"7.242991";"6.118143";"4.460094";"6.288820";"6.209850";"2.198953"
"11am";"4.089980";"7.927928";"6.902357";"3.586498";"3.249476";"9.663866";"5.125725";"4.434907";"7.074570";"1.901141";"3.727715";"4.793757";"4.705882";"7.908163";"5.714286";"5.464481";"6.169666";"6.158358";"7.339450";"9.245742";"6.622517";"5.869074";"7.459677";"6.728538";"6.639004";"4.918033";"6.025039";"6.131078";"1.758014"
