"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"200";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224";"225";"226";"227";"228";"229";"230";"231";"232";"233"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718";"7195.39718"
"4am";" 341.9673";" 149.1407";" 247.3858";" 652.3870";" 290.7564";" 845.4009";"1214.1705";" 809.2045";" 287.2703";" 217.2601";" 180.2253";" 725.1809";"1309.2319";"1909.5166";"1424.6633";"1296.3667";"1002.4392";"1952.4496";"2693.8416";" 879.5427";"1158.0410";"1245.0926";" 963.9517";"1293.3062";"1555.3143";" 852.4081";" 823.4389";"1209.5696";"1547.3056";" 584.5096";"1737.9792";"1192.9207";"1065.1718";" 535.9304";" 757.4787";" 439.5419";" 415.9377";"1057.4921";"2099.0185";" 972.8387";" 825.7600";"1059.1816";"1217.7677";"1041.7270";" 716.2564";"2118.6402";"2267.5216";"1369.9125";"1503.7885";" 854.4865";"1841.7566";"2257.2725";"1457.8450";"1115.7500";"1582.3258";"1169.6678";" 552.9706";"1046.2960";"1208.6677";" 872.1496";"2044.8947";"2007.8602";"1348.7224";"1033.7103";" 756.0359";"1159.4015";"1806.0255";" 840.1169";"1175.7751";"1576.2181";"1711.7398";"1935.7692";"1645.5167";"2696.7147";"2546.8004";"2320.6249";"1714.8807";"2259.0990";"1533.3282";" 707.5484";"1640.8607";"1863.5548";"1464.9248";"1392.9766";"2496.1195";"1125.7263";" 958.0410";"1648.7203";" 835.9872";"1145.3687";"1477.4855";"1732.4679";"1420.4409";"1140.9768";"2819.2522";" 992.3870";"1117.9501";"2777.0383";"1624.5793";"2336.8221";"2102.0512";"2112.3697";"2272.1595";"1622.0216";"2037.6056";"2038.4569";"2371.9310";"2360.5318";"1723.2358";"2208.2874";"1982.8290";"1332.3242";"1368.1930";"1026.2999";"1231.9075";"2012.1912";"1430.7942";"1947.0744";"1881.7172";"1800.3632";"2710.3357";"1334.8481";"1459.1763"
"5am";" 341.9673";" 149.1407";" 247.3858";" 784.6211";" 290.7564";" 949.0235";"1193.7028";" 718.1831";" 287.2703";" 217.2601";" 180.2253";" 725.1809";"1309.2319";"1966.1405";"1424.6633";"1296.3667";" 894.0299";"2031.9687";"2635.4820";" 825.9289";"1276.3072";"1296.4733";" 963.9517";"1344.5408";"1555.3143";" 852.4081";" 904.2079";"1209.5696";"1662.3470";" 598.6588";"1813.3657";"1139.8481";"1148.1599";" 503.5903";" 745.5783";" 487.9298";" 385.7132";"1263.2012";"2184.4824";" 972.8387";" 775.8904";"1110.1334";"1152.6884";" 916.4045";" 716.2564";"2062.0163";"2418.1813";"1305.8335";"1656.0722";" 854.4865";"1803.0390";"1947.4633";"1825.3344";"1115.7500";"1582.3258";"1169.6678";" 520.2051";"1046.2960";"1238.9018";" 818.3833";"1967.7387";"1952.1773";"1507.5283";"1033.7103";" 756.0359";"1212.2092";"1806.0255";" 840.1169";"1175.7751";"1549.1805";"1660.4574";"2405.7362";"1397.4890";"2988.3977";"2517.1378";"2423.2823";"1689.1586";"2098.9004";"1362.8965";" 654.7407";"1640.8607";"1790.0500";"1464.9248";"1253.2552";"2704.1671";"1125.7263";" 858.7558";"1425.6580";" 886.0945";" 963.1114";"1477.4855";"1830.3419";"1300.1575";"1140.9768";"2709.2527";" 992.3870";"1117.9501";"2777.0383";"1624.5793";"2458.7460";"2045.5268";"1990.4459";"2327.6025";"1574.8568";"1892.2467";"1986.5612";"2422.4990";"2344.4224";"1559.4338";"2097.1235";"1743.9868";"1341.8129";"1368.1930";"1026.2999";"1231.9075";"2063.6889";"1556.1167";"1731.7426";"1881.7172";"1794.5527";"2782.4009";"1129.8345";"1459.1763"
"6am";" 481.1045";" 131.8688";" 247.3858";" 795.4992";" 376.5914";" 966.8479";"1125.7585";" 718.1831";" 287.2703";" 217.2601";" 143.7358";" 725.1809";"1309.2319";"1918.3408";"1351.1917";"1327.9456";" 894.0299";"1668.8648";"2490.3154";" 925.0751";"1276.3072";" 937.3758";" 893.8595";"1267.4195";"1438.9670";" 799.9898";" 904.2079";"1142.8343";"1587.0864";" 673.9194";"2043.8136";"1203.9271";"1043.4826";" 472.8142";" 637.5152";" 558.8748";" 385.7132";"1444.6591";"2668.2979";" 869.8274";" 804.6068";"1108.0658";"1072.0700";" 884.0663";" 701.1073";"1948.7686";"2752.7592";"1209.2047";"1568.2783";" 706.9214";"1829.1670";"2092.3342";"1961.3649";" 970.8934";"1529.1683";"1169.6678";" 520.2051";"1081.5245";"1264.2547";" 765.1752";"1843.2940";"1793.1969";"1597.4449";" 933.6592";" 808.5048";"1229.3536";"1604.4933";" 695.3590";"1143.0733";"1483.5700";"1766.8446";"2598.2391";"1437.9374";"3115.0351";"2611.1854";"2459.6920";"1584.4404";"1793.2061";"1317.5948";" 681.2234";"1530.2370";"1727.9978";"1350.0271";"1246.6963";"2659.8217";" 954.1942";" 787.4094";"1259.8158";" 854.0033";" 963.1114";"1340.9381";"2058.6916";"1141.4016";" 902.6664";"2415.2156";" 861.7680";"1060.2159";"2765.9512";"1378.5503";"2498.5195";"1870.8975";"1841.8408";"1988.3309";"1041.1546";"1892.1848";"1902.2387";"2453.6071";"1887.7159";"1544.8936";"1880.5209";"1787.7722";"1307.9345";"1261.4754";"1131.1341";"1050.1215";"1850.0677";"1465.0485";"1331.7700";"1661.7572";"1741.5410";"2658.7301";" 908.7127";"1398.7236"
"7am";" 756.9008";" 348.0797";" 292.6938";" 629.3449";" 364.4694";"1298.2320";"1585.0367";" 825.7506";" 656.5541";" 360.8681";" 143.7358";" 599.3624";"1283.5489";"1995.6802";"1207.4711";"1451.8824";" 643.3784";"1737.5770";"2508.7079";" 905.9904";"1257.9403";" 926.3951";" 604.7348";"1339.7983";"1419.6895";" 861.2671";" 796.0761";"1015.6792";"1681.2231";" 799.5131";"2297.9050";"1142.5781";"1034.2939";"1075.6288";"1127.5686";" 563.4545";" 350.8530";"1715.6783";"2562.4021";"1103.3017";" 718.1295";"1576.1055";"1213.5813";" 885.0108";" 666.2087";"2121.2052";"3275.9502";"1025.0343";"1933.4377";" 706.9214";"1669.5285";"2085.9791";"1812.3341";" 825.4463";"1281.7444";"1228.3944";" 760.0714";"1051.6937";"1085.5666";" 776.6186";"1873.6056";"1411.1763";"2154.1967";" 989.9173";" 602.7611";"1322.7426";"1665.8451";" 540.7412";"1178.2272";"1086.0339";"1578.9702";"3019.9359";"1505.5746";"3928.1974";"2621.1262";"2148.3678";"1418.2566";"1314.6201";"1108.5348";" 671.6840";"1390.4272";"1553.8773";"1136.0604";"1234.5645";"2475.1494";"1013.8470";" 573.2509";"1373.6723";" 907.1160";"1256.8604";" 936.5763";"1607.4670";"1053.3274";" 801.3874";"2076.8512";" 769.8900";"1060.2159";"2721.9014";"1268.8951";"2521.4152";"1884.0373";"1580.2741";"1765.7305";" 955.6100";"1843.5779";"1448.5879";"2904.6807";"1941.6804";"1349.1353";"1269.3905";"1530.4308";"1195.6151";"1148.2661";"1040.2046";" 884.2206";"1403.5413";"1363.3105";"1498.7823";"1670.7281";"1378.0525";"2405.1830";" 668.8637";"1347.5950"
"8am";" 963.8327";" 419.7201";" 448.3909";" 774.3784";" 310.0536";"1306.0431";"1528.7570";" 704.9280";" 646.5205";" 360.8681";" 143.7358";" 613.5727";"1294.6683";"1834.4826";"1207.4711";"1197.3753";" 692.0321";"1732.9260";"2447.2111";" 953.4291";"1349.9625";"1139.3688";" 801.7068";"1356.4080";"1491.5592";" 818.8184";" 860.5851";" 870.8005";"1749.1507";" 933.4000";"2449.5882";"1142.5781";"1020.1470";"1200.4683";" 790.3563";" 500.6362";" 221.8109";"1921.6867";"2798.8211";"1455.7604";" 776.4684";"1650.1926";"1151.7043";" 905.2573";" 787.8370";"1896.6709";"3313.7566";"1009.6002";"2117.5905";" 706.9214";"1748.1246";"2026.2924";"2551.0248";" 664.1917";"1095.6177";"1096.2215";" 885.5636";" 724.8771";"1576.8146";" 957.8818";"1799.0910";"1346.8255";"2158.9862";"1105.3355";" 615.8635";"1820.0694";"1544.1775";" 636.1427";"1009.5450";"1032.0717";"1705.0666";"3185.2089";"1656.6009";"4115.2091";"2446.4442";"2281.6523";"1422.3430";"1176.0584";"1044.8108";" 749.4023";"1360.6576";"1540.0969";"1110.8746";"1135.8863";"2519.4948";" 949.9211";" 687.5102";"1200.2702";" 969.6194";"1287.3373";" 757.3619";"1653.6723";"1053.3274";" 662.2936";"2246.0801";" 824.5655";" 996.3264";"2698.7644";" 971.2913";"2599.1784";"1980.8624";"1540.5005";"1712.5850";" 955.6100";"1704.2399";"1540.7884";"2909.2505";"1930.2401";"1291.0971";"1609.3240";"1478.3168";"1051.3984";"1148.2661";" 972.3364";" 862.9572";"1403.5413";"1285.2538";"1687.2745";"1834.1784";"1302.9526";"2238.5899";" 556.6852";"1223.0069"
"9am";"1157.2658";" 763.4899";" 457.0460";" 840.6713";" 410.0013";"1164.7839";"1750.9843";" 753.6355";" 531.6729";" 417.4158";" 164.9528";" 538.2157";"1195.9508";"1852.3939";"1043.6185";"1289.7521";" 738.8335";"1741.9307";"2260.8778";"1004.8874";"1361.1303";" 748.2857";"1133.1648";"1294.3737";"1410.5202";" 998.0653";" 792.9484";" 796.5071";"1811.5619";" 908.1006";"2126.6458";"1206.4232";"1083.3361";"1473.2600";"1041.3460";" 389.5543";" 388.2919";"2362.1125";"2790.2660";"1453.2042";"1192.9602";"1429.1121";"1281.3406";" 991.7274";" 388.5158";"1805.4983";"3375.1044";"1085.2092";"1832.3998";" 706.9214";"1775.3993";"2064.6602";"2472.8733";" 614.1124";"1136.9704";"1261.5053";"1194.7368";" 585.7218";"1514.2269";"1019.9966";"1775.3460";"1356.1950";"2223.6463";"1134.6746";" 842.2995";"1981.4187";"1294.0201";" 565.4484";"1000.3943";" 988.5761";"1777.8331";"3005.9112";"1620.4098";"4229.7471";"2416.2085";"2380.7270";"1327.8171";"1269.4334";" 995.5748";" 961.1630";"1384.8132";"1540.0969";" 971.9720";"1127.1689";"2424.1805";"1051.3849";" 656.5512";"1119.2785";"1050.0006";"1191.1858";" 967.4702";"1496.2688";"1053.3274";" 595.5809";"1983.9965";" 894.4377";" 815.5462";"2415.9554";"1182.2251";"2782.7162";"1804.5566";"1392.6760";"1677.8220";" 902.3239";"1934.8967";"1631.4679";"2747.5506";"1956.9593";"1060.8673";"1432.2080";"1364.6923";"1210.5843";"1122.6922";"1263.9603";" 741.0942";"1138.5843";"1153.4144";"1830.3994";"1834.1784";"1302.9526";"1936.1048";" 556.6852";"1156.3621"
"10am";"1233.2821";" 877.6748";" 540.1208";" 839.7863";" 298.0657";"1201.7869";"1590.2690";"1002.4331";" 531.6729";" 417.4158";" 162.2627";" 666.8314";" 967.0412";"1733.7896";"1125.3772";" 954.2495";" 795.3812";"1793.5460";"2473.2137";"1088.1373";"1267.5483";" 940.8795";" 949.5383";"1101.6688";"1424.2979";" 763.7591";" 826.9536";" 819.8415";"1920.2609";" 722.6968";"2274.2089";"1023.2337";"1092.7440";"1916.7228";" 974.6333";" 587.4828";" 267.0911";"2236.6465";"2621.9502";"1416.6087";"1099.8563";"1477.3999";"1248.3196";" 991.7274";" 510.1662";"2017.3424";"3392.7913";"1138.6101";"1913.7612";" 722.2841";"1650.1331";"1764.9158";"2301.3113";" 491.8498";"1125.1869";"1203.5389";"1250.1255";" 402.8038";"1401.5900";"1280.0718";"1871.0712";"1140.7896";"2331.7005";"1112.6933";" 849.1422";"2130.3953";"1181.5896";" 565.4484";"1094.5846";" 945.2418";"1743.9356";"3335.7551";"1672.7970";"4178.2975";"2372.9152";"2339.5121";"1374.8936";"1354.5764";"1044.8108";"1056.4773";"1385.1367";"1521.4956";"1134.4439";"1193.4066";"1804.1948";" 956.0707";" 668.2689";"1055.3535";"1003.8261";"1191.1858";" 821.5856";"1848.4364";"1097.8454";" 668.8913";"1893.6361";" 805.8173";" 993.4864";"2633.9031";"1150.7947";"3107.8148";"1736.7576";"1329.7162";"1627.2591";" 868.3409";"1928.0827";"1392.0186";"2787.4842";"1870.0464";"1074.2915";"1410.7394";"1413.3157";"1239.2045";"1071.8962";"1166.0696";" 789.3805";"1053.1330";"1153.4144";"1791.8456";"1834.1784";"1319.2607";"2075.1396";" 569.4749";"1143.0286"
