"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.501251405109154,0.42425789258576,0.265987437638697,0.269432594458072,0.159992996628451
"5am",0.490637848994493,0.421370864239835,0.260979582258905,0.273839874450231,0.154183434094024
"6am",0.41936163910319,0.415874525905632,0.224799283719206,0.356308633785379,0.131365589114432
"7am",0.0983938602410178,0.429596907692507,0.174599112273659,0.577311665830949,-0.019852704468891
"8am",-0.0826745602227703,0.399756880929702,0.11337453007141,0.625111872846149,-0.222371216727478
"9am",0.00436774048126941,0.311871973580536,0.118343978480054,0.625072126830336,-0.250684760839174
"10am",-0.0423185610023277,0.290821206194044,0.136942582071161,0.598206948251479,-0.213616827753585
"11am",0.017203947240966,0.284687172354062,0.13382564055865,0.619778598034265,-0.232859896005413
"12am",0.00238732186055978,0.399606228637196,0.167972707750828,0.649911701809902,-0.158297297090267
"1pm",0.0258815647029901,0.354480531293225,0.187284800908192,0.614320090250528,-0.217718176910849
"2pm",-0.00694875469532826,0.356129851443012,0.187747680859565,0.583517721810135,-0.115247195098599
"3pm",0.0622932930433013,0.393855433594264,0.105471199219908,0.600640386986745,-0.208848765816185
"4pm",0.0508554657182641,0.398912773894282,0.132536448252607,0.648041422730342,-0.0575443115783545
"5pm",0.0912619973584316,0.401158023425317,0.21429346579615,0.462894220105818,0.0256675901279214
"6pm",0.383394665326753,0.422431154984859,0.292063831675589,0.406100070135825,0.0843643615395099
"7pm",0.507227192582218,0.404869543219115,0.276419570440978,0.274276217073012,0.0966295952694525
"8pm",0.476626385514391,0.381098294655992,0.280684335247833,0.16085014585217,0.0820548968143912
"9pm",0.495132988094537,0.339439155325063,0.291933630643522,0.1086008352606,0.196047838546383
"10pm",0.503017310057732,0.355374232384096,0.316883955125049,0.127492287426207,0.181979694296376
"11pm",0.484517450017376,0.345129128630306,0.310843103505662,0.152058214649022,0.177548304981302
"12pm",0.477391672594458,0.352175382982718,0.305811923264631,0.191322745379398,0.196119994168504
"1am",0.489140121827534,0.35028422480377,0.301736305291722,0.187051449881374,0.191250098121398
"2am",0.477525142882256,0.362429252835451,0.300002917103308,0.204781584399454,0.188582057979638
"3am",0.485735481436177,0.369149103696507,0.297625320498444,0.202636641794193,0.191301223208767
