"hour","age1","age2","age3","age4"
"4am",0.565143753715338,0.346574612529003,0.644034747383404,0.0835271644365866
"5am",0.557533841895752,0.363524016832114,0.64247326783167,0.0740396859264885
"6am",0.559012343934878,0.407226773343293,0.634926421347838,0.11918225531045
"7am",0.503463459576722,0.36562814661815,0.530821778383223,0.374269080057888
"8am",0.453458669343788,0.149461422305816,0.352692303241129,0.572576994981443
"9am",0.377182227287359,0.137109809196773,0.277665110307571,0.570021322679671
"10am",0.341089160145077,0.0513652041872391,0.294305330329296,0.518900351300983
"11am",0.331656591256709,0.172573903518129,0.249936668873601,0.542458188586608
"12am",0.429172248478379,0.215847165485088,0.279933729036752,0.513843805117919
"1pm",0.377312523566088,0.209149260232714,0.314235769499025,0.504486156604214
"2pm",0.40518294555396,0.186483033595117,0.349354287279197,0.428500529425444
"3pm",0.467611022469041,0.181344050564667,0.351243231268802,0.469661129498318
"4pm",0.481103457761944,0.238521373344291,0.446956367805085,0.540365975871393
"5pm",0.459657619480466,0.35780714503183,0.58708187701234,0.241259530952892
"6pm",0.472403317999177,0.333267665695716,0.554723243853724,0.0536230094036067
"7pm",0.469488481284671,0.269390725366209,0.587006128694992,0.000399118751456492
"8pm",0.508264684500253,0.316213738566265,0.622046925842377,0.000011467550363288
"9pm",0.509076217680464,0.310810774072573,0.628676548170478,-0.00107595661143715
"10pm",0.505883504833961,0.261190581605215,0.645177699734792,0.00781925673138453
"11pm",0.498462710869791,0.274446084493023,0.647373010075075,0.00975257808509268
"12pm",0.514640218751846,0.346047934155222,0.651117890891513,0.0149185742113254
"1am",0.534689807217393,0.341315408202992,0.664424520547576,0.0201683851077332
"2am",0.547321925638376,0.342798768609407,0.664898598734489,0.0265542356622351
"3am",0.546493071691169,0.334372044655998,0.660807066876378,0.031395007354009
