"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"3577.783";"2112.268";"2201.713";"2043.465";"2490.687";"2476.927";"1740.729";"2050.345";"2937.910";"1898.977";"2249.875";"1458.635";"1300.387";"4066.288";"1548.079";"1658.165";"1534.318";"2304.918";"1486.156";"1967.781";"1541.199"
"1pm";"3639.706";"2263.636";"2242.995";"2002.182";"2504.448";"2525.089";"1568.720";"1988.422";"3109.919";"1809.533";"2236.114";"1458.635";"1307.267";"4396.545";"1444.874";"1644.404";"1499.917";"2311.798";"1376.070";"1919.618";"1520.558"
"2pm";"3605.304";"2194.832";"2194.832";"1947.140";"2497.568";"2511.328";"1726.968";"1988.422";"3027.355";"1892.097";"2077.866";"1513.677";"1376.070";"4437.827";"1506.797";"1623.763";"1520.558";"2256.755";"1451.754";"1988.422";"1548.079"
"3pm";"3350.731";"2077.866";"2146.670";"2009.063";"2545.730";"2504.448";"1974.661";"1954.020";"3047.996";"1919.618";"2057.225";"1616.883";"1493.036";"4031.886";"1630.643";"1795.772";"1616.883";"2277.397";"1520.558";"2112.268";"1603.122"
"4pm";"2807.184";"2098.507";"2091.627";"2194.832";"2263.636";"2366.841";"2070.986";"2139.789";"2779.662";"1878.336";"2201.713";"1802.652";"1685.686";"3453.937";"1967.781";"1905.858";"1837.054";"2215.473";"1685.686";"2270.516";"1871.456"
"5pm";"2525.089";"2112.268";"2098.507";"2146.670";"2146.670";"2428.764";"2119.148";"2167.311";"2552.611";"2015.943";"2421.884";"2022.823";"1726.968";"2889.748";"2181.072";"2119.148";"1926.499";"2284.277";"1912.738";"2408.123";"2091.627"
"6pm";"2600.773";"2126.029";"2036.584";"2112.268";"2229.234";"2353.080";"2194.832";"2181.072";"2580.132";"2029.704";"2463.166";"2070.986";"1726.968";"2869.107";"2222.354";"2126.029";"1940.259";"2353.080";"1995.302";"2435.645";"2132.909"
"7pm";"2566.371";"2112.268";"2064.106";"2139.789";"2194.832";"2263.636";"2153.550";"2187.952";"2717.739";"2057.225";"2504.448";"2126.029";"1754.490";"2827.825";"2229.234";"2167.311";"2022.823";"2311.798";"2015.943";"2408.123";"2153.550"
"8pm";"2518.209";"2029.704";"2043.465";"2194.832";"2112.268";"2359.961";"2194.832";"2229.234";"2779.662";"2036.584";"2511.328";"2201.713";"1747.609";"2759.021";"2236.114";"2174.191";"2050.345";"2311.798";"2029.704";"2470.046";"2153.550"
"9pm";"2373.721";"1981.541";"1960.900";"2291.157";"2036.584";"2332.439";"2222.354";"2298.038";"2697.098";"2057.225";"2497.568";"2242.995";"1802.652";"2710.859";"2270.516";"2222.354";"2077.866";"2339.320";"2091.627";"2497.568";"2270.516"
"10pm";"2346.200";"1954.020";"1933.379";"2277.397";"1954.020";"2353.080";"2229.234";"2359.961";"2669.577";"2064.106";"2421.884";"2284.277";"1823.293";"2752.141";"2332.439";"2304.918";"2098.507";"2353.080";"2091.627";"2504.448";"2291.157"
"11pm";"2339.320";"1940.259";"1940.259";"2249.875";"1933.379";"2339.320";"2298.038";"2380.602";"2683.337";"2015.943";"2380.602";"2298.038";"1816.413";"2710.859";"2380.602";"2311.798";"2132.909";"2373.721";"2098.507";"2538.850";"2318.679"
"12pm";"2339.320";"1954.020";"1960.900";"2256.755";"1905.858";"2339.320";"2304.918";"2401.243";"2655.816";"2022.823";"2366.841";"2304.918";"1837.054";"2717.739";"2366.841";"2311.798";"2132.909";"2387.482";"2070.986";"2538.850";"2318.679"
"1am";"2332.439";"1954.020";"1960.900";"2256.755";"1905.858";"2325.559";"2304.918";"2408.123";"2648.936";"2022.823";"2373.721";"2304.918";"1837.054";"2710.859";"2366.841";"2311.798";"2139.789";"2401.243";"2070.986";"2545.730";"2318.679"
"2am";"2325.559";"1947.140";"1967.781";"2263.636";"1912.738";"2325.559";"2304.918";"2401.243";"2648.936";"2022.823";"2373.721";"2304.918";"1837.054";"2710.859";"2359.961";"2311.798";"2139.789";"2408.123";"2064.106";"2538.850";"2318.679"
"3am";"2325.559";"1947.140";"1967.781";"2256.755";"1919.618";"2332.439";"2304.918";"2401.243";"2635.175";"2036.584";"2366.841";"2298.038";"1837.054";"2703.978";"2359.961";"2311.798";"2139.789";"2401.243";"2064.106";"2545.730";"2318.679"
