"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013";"67.8522442250013"
"4am";" 5.651934";" 7.303657";"22.476273";"12.386037";" 4.339863";"12.464681";" 1.693975";"14.409541";"24.618933";"12.483896";"12.680490";"21.842410";"25.655523";"22.826965";"13.904831";"25.900407";"20.532472";" 7.424896";"14.853478";"14.581161";"23.314319";"25.153248";"41.290360";" 8.896203";"30.191539";"34.260242";"17.814622";"42.771813";"24.730559";"36.873518";"32.131577";"34.717201";"25.417180";" 7.088107";" 7.655761";" 6.328306";"21.458211";"30.369032";"13.534045";"44.649126";"15.041477";"10.828711";"21.795742";"17.003966";"35.190519";"24.187466";"21.456951";" 9.199830";"19.234675";"23.573582";"19.708522";"13.030675";"17.758082";"19.906397";"24.517084";"24.740806";"20.707567";"10.246351";"22.215895";"16.287100";"22.721742";"11.620726";" 9.611165";"13.231124";"30.254030";"30.198013";"16.543975";"17.037065";"14.040573";"21.709463";"12.235332";" 6.109033";"32.908745";"29.460609";"35.653085";"29.347626";"27.557642";"25.937931";"14.561920";"18.244972";"24.195892";"18.937979";"23.953262";"15.961327";" 6.656283";"21.348152";" 9.495081";" 7.325047";"10.997682";"16.214840";"16.259715";"13.339548";"16.807360";"10.808592";"16.295986";"16.058349";"13.943376";" 9.341190";"25.378070";"30.506697";"24.794268";"31.722936";"37.014163";"28.876642";"26.202716";"10.820058";"32.234447";"23.070093";"25.255134";"16.708505";"29.827339";"33.820334";"32.758931";"29.869218";"12.338711";" 9.753270";"12.836235";"30.646675";"16.272569";" 9.334305";"23.753240";"34.659816";"31.900641";"29.559863";"28.435113";"35.574143";"58.795190";"23.801416";"21.765019";" 5.624734";" 4.186321";" 5.622304";" 5.837742";" 2.855362";" 2.300677";" 6.676896";" 4.481449"
"5am";" 4.773678";" 7.366860";"22.843367";"13.957039";" 4.376658";"12.126257";" 1.687965";"16.142591";"24.834223";"13.384770";"11.946350";"21.600539";"25.220647";"23.277208";"13.927800";"26.588020";"19.533909";" 7.455586";"14.981092";"15.005995";"21.275482";"23.695288";"39.844905";" 8.768530";"28.523324";"35.098749";"16.818280";"43.789360";"24.289313";"37.887124";"35.094406";"36.428165";"24.690281";" 7.194325";" 8.451973";" 7.183698";"20.102875";"29.336128";"13.567586";"44.446574";"11.647258";"10.456344";"22.132449";"17.184936";"35.885843";"23.461509";"20.736199";" 9.199830";"17.529877";"23.769922";"21.116758";"13.072189";"18.789870";"21.241732";"23.926789";"24.425620";"20.428141";" 9.892620";"22.594901";"16.738708";"22.546575";"11.620726";"11.635429";"13.231124";"30.202680";"31.306797";"16.853812";"16.621346";"12.884969";"22.082220";"12.450349";" 5.911721";"34.921236";"28.086034";"34.133876";"27.307760";"27.686339";"26.715241";"14.661439";"18.806751";"23.168721";"19.100676";"24.090360";"14.697781";" 7.034953";"20.777728";" 9.447308";" 6.602288";"11.374273";"16.630471";"18.439438";"14.300016";"17.561416";"10.936839";"16.504570";"15.390725";"13.422230";" 9.429043";"24.464155";"30.999372";"24.992374";"30.723895";"37.779756";"28.830332";"26.481605";" 8.935888";"32.514079";"24.194702";"25.243480";"16.820668";"30.047905";"33.064912";"31.151220";"30.566052";"11.782761";" 8.896960";"12.156738";"31.369260";"16.111032";" 9.617979";"22.589154";"33.777063";"29.650535";"28.744816";"28.893696";"38.220846";"58.795190";"23.801416";"22.461909";" 5.662679";" 4.237359";" 5.691486";" 6.029090";" 2.789872";" 2.327180";" 6.794050";" 4.481449"
"6am";" 6.991404";" 7.919180";"20.715798";"14.823685";" 5.185783";"12.168763";" 2.793934";"15.040477";"21.499631";"13.777533";"12.687896";"21.244291";"25.956596";"23.061409";"13.243626";"29.326384";"20.744175";" 8.797483";"15.180930";"15.456085";"21.669223";"23.064768";"37.712235";" 8.800223";"24.516057";"31.928350";"17.184137";"45.108992";"24.068894";"31.773392";"37.321026";"36.980709";"25.436824";" 7.562203";" 9.726367";" 8.301462";"17.803535";"29.956782";"14.201507";"42.723357";"11.956321";"10.913170";"19.182604";"18.386897";"37.983427";"23.349817";"19.868025";"10.794774";"21.045059";"22.493007";"19.663432";"12.656500";"18.410484";"21.853843";"23.107574";"23.937826";"19.407676";" 9.390270";"23.429910";"17.514306";"21.433986";"10.792096";"11.591939";"13.790179";"27.855077";"30.501293";"17.638439";"19.165624";"13.714558";"22.420818";"12.777258";" 5.892307";"34.468370";"27.044656";"34.533764";"25.606720";"26.359686";"26.542995";"14.506705";"17.680352";"20.009752";"20.023685";"21.931520";"14.178652";" 6.407391";"21.434571";" 9.556332";" 6.111233";"10.523820";"16.164200";"15.246821";"15.132117";"19.964038";"10.438532";"17.294006";"16.929026";"16.555791";"11.553089";"27.269893";"29.647606";"25.709631";"30.847788";"37.462184";"25.745488";"26.436896";"11.983655";"33.909650";"22.921985";"27.419152";"18.543856";"28.466659";"33.838351";"30.986619";"29.569405";"11.491362";"10.286946";"12.713621";"32.380731";"16.476342";" 9.336516";"21.593308";"33.087101";"30.980471";"26.303356";"27.772972";"40.873524";"57.859989";"22.248603";"23.444488";" 5.988336";" 4.300476";" 5.864050";" 6.192220";" 2.348955";" 2.411571";" 6.649819";" 5.878854"
"7am";" 9.614633";"10.928743";"17.824485";"14.064798";" 7.918886";"13.513429";" 3.768473";"14.145568";"23.093871";"16.391305";"13.430838";"22.045676";"25.780641";"20.184214";"14.811794";"32.120743";"23.976239";"10.648510";"15.887673";"15.821900";"20.826330";"29.601813";"34.589359";" 7.429253";"21.211366";"27.620716";"22.111617";"42.528700";"27.231725";"24.216201";"36.635317";"30.715123";"21.210447";" 8.192243";"12.415525";" 8.098271";"17.397011";"28.072047";"18.890370";"39.868574";"15.424386";"11.599149";"21.439744";"15.146282";"28.435325";"28.901627";"21.305439";" 9.474742";"22.815541";"18.891348";"20.892718";"14.463093";"20.118801";"22.417621";"25.181403";"25.388272";"16.140068";"14.309504";"24.175790";"19.272723";"24.917322";"10.524633";"12.123820";"17.295277";"31.014614";"33.273321";"20.308048";"22.239065";"15.401769";"21.442314";"15.372626";"10.567203";"30.495527";"31.919704";"34.730766";"25.825023";"23.874153";"29.684054";"16.667785";"17.674502";"21.012800";"17.173193";"21.682308";"15.210548";" 6.532854";"18.408970";" 8.366094";" 8.200182";"10.544552";"15.165854";"14.348330";"17.365880";"20.515174";" 8.838754";"20.365029";"19.870077";"19.182357";" 9.122987";"23.745104";"34.175930";"24.282363";"31.010814";"33.652454";"25.193885";"27.799805";"14.953175";"36.893701";"25.854992";"28.216875";"20.888515";"29.073530";"28.190107";"31.865832";"30.417365";"12.144501";"13.298886";"12.968697";"32.767925";"17.478707";"13.011094";"23.222417";"23.684723";"29.516599";"27.948366";"26.596724";"38.190955";"53.936032";"24.586988";"22.887883";" 6.763692";" 2.664329";" 5.927994";" 6.629183";" 2.580068";" 4.249669";" 5.528244";" 7.172792"
"8am";"10.229457";"14.134516";"15.530255";"14.582137";"12.263697";"13.534904";" 4.351860";"11.431277";"22.308492";"16.661145";"14.470673";"23.552203";"23.976548";"16.024222";"15.073014";"32.600271";"27.139059";"14.335365";"15.869925";"14.541847";"25.665366";"27.083670";"32.548689";" 6.686103";"18.487587";"26.535731";"23.074782";"39.389072";"28.141591";"19.531320";"31.748492";"27.840630";"25.501886";" 8.766724";"12.621563";"10.842289";"18.377257";"23.671680";"19.817637";"39.429057";"17.439267";"10.373183";"20.649711";"12.090472";"26.329301";"27.554564";"20.422184";"11.496718";"24.299730";"21.016256";"20.026411";"16.438951";"20.932902";"17.098590";"27.964125";"23.991656";"17.462213";"15.460928";"25.499544";"21.824452";"22.847116";"12.887919";"10.687789";"19.558165";"29.139974";"36.988963";"16.192858";"24.998757";"12.877888";"24.147576";"18.734523";"12.175258";"30.775775";"31.857271";"37.734029";"26.804801";"21.470955";"24.252194";"19.146518";"18.210186";"19.203036";"16.105722";"17.720750";"12.654531";" 7.864940";"19.562492";" 9.308370";" 8.658272";"12.387987";"14.391214";"16.383909";"13.650744";"16.970039";" 9.473265";"22.526968";"19.302720";"20.736901";" 9.588100";"27.900317";"36.585578";"24.385045";"30.673247";"32.877961";"24.988977";"25.205331";"19.075883";"37.941236";"24.311682";"21.024534";"25.890470";"27.464260";"33.155600";"32.182559";"28.339323";"14.826084";"10.702869";"13.173297";"32.985306";"20.233406";"15.826758";"21.729155";"15.239418";"29.344806";"26.089101";"26.850581";"38.062291";"54.441057";"25.507469";"18.642916";" 7.850668";" 5.649296";" 6.149757";" 7.589367";" 2.260780";" 4.543940";" 3.838058";" 8.448010"
"9am";"12.486691";"17.076041";"15.699396";"14.708598";"12.266587";"14.315001";" 4.692733";"11.948651";"20.053959";"16.138915";"13.093087";"23.555028";"23.528226";"16.218522";"15.419491";"31.032452";"25.182146";"14.720614";"16.485986";"14.925297";"19.894053";"25.922233";"32.858320";" 6.795786";"16.692339";"26.673804";"19.502102";"40.365799";"27.833250";"24.077020";"29.746858";"28.904906";"23.357015";" 8.763546";"15.281663";" 8.698538";"21.004887";"20.815632";"22.016840";"43.459073";"17.116357";" 9.109719";"17.871519";"11.145560";"27.205413";"31.490463";"24.119143";"11.904304";"24.539139";"19.985321";"19.322807";"16.104634";"22.132554";"17.284040";"25.748145";"27.933835";"16.584371";"12.444582";"26.902856";"18.514067";"25.418883";"12.892909";"10.199462";"20.228505";"33.363195";"37.073248";"20.511222";"25.691960";"10.225795";"24.275455";"18.838898";"14.458804";"31.676278";"29.443725";"37.006151";"25.451957";"20.091393";"22.079999";"19.388393";"15.268867";"17.931477";"17.063230";"18.765467";"11.447091";" 8.929802";"22.572698";" 7.233575";" 8.312196";"11.089284";"14.335968";"19.348070";"13.284481";"15.029494";" 7.641062";"22.294467";"17.097090";"22.214733";" 8.842500";"26.840749";"35.908650";"28.054419";"26.109843";"31.479743";"24.807437";"26.462842";"18.516662";"38.673874";"25.067361";"19.970635";"25.811107";"27.941874";"32.726101";"35.628721";"27.855537";"15.362640";"12.536920";"12.163733";"31.183049";"19.748460";"16.530066";"24.006351";"15.789101";"28.782634";"24.130347";"24.432466";"35.180641";"52.951939";"23.895109";"19.044069";" 7.541456";" 5.745405";" 6.384919";" 7.169961";" 2.144359";" 4.708977";" 4.124079";" 6.943826"
"10am";"11.721227";"14.386174";"16.089868";"15.156887";"12.189732";"14.595507";" 4.706954";"14.783042";"19.628752";"16.198946";"16.451450";"21.044803";"23.671021";"16.627946";"15.606186";"32.420759";"29.509512";"13.592120";"15.883239";"17.953921";"20.211073";"23.650070";"30.662673";" 7.282458";"18.300497";"23.753988";"24.377182";"40.476738";"28.511711";"24.768665";"30.585605";"28.673030";"23.874331";" 8.002804";"15.271524";"11.204057";"21.356459";"19.741408";"22.386759";"42.748486";"16.750338";" 9.215833";"22.275177";"12.913605";"26.496053";"30.940085";"23.238344";"15.135361";"23.861011";"19.039639";"17.719836";"16.302250";"21.020855";"17.612250";"24.321672";"22.908807";"18.335528";"15.004818";"26.557654";"18.347525";"26.334556";"15.668198";" 9.094820";"22.868163";"31.800066";"37.106926";"21.945360";"26.147117";"10.806339";"25.205556";"19.638247";"11.295284";"30.990959";"32.259459";"38.380225";"20.578312";"22.172197";"23.705735";"19.487882";"15.970013";"18.487877";"16.894358";"19.527583";"12.183371";" 6.900753";"22.479367";" 7.610482";" 8.791294";"11.323753";"13.491374";"17.385561";"14.760292";"16.312077";" 6.060988";"22.861791";"16.477855";"19.680219";"10.384205";"25.832401";"34.619681";"26.563714";"27.011053";"31.323508";"23.355007";"29.567778";"16.388588";"42.147634";"23.660856";"22.014121";"23.838480";"27.460659";"30.356146";"30.957515";"26.966020";"15.157359";"13.171236";"11.238359";"32.484001";"19.040263";"13.510413";"23.839197";"14.713256";"27.498512";"29.737898";"24.349701";"35.889010";"52.429942";"24.906239";"18.666185";" 8.316399";" 4.577069";" 6.689103";" 6.986581";" 2.049966";" 4.928084";" 7.282995";" 7.072555"
"11am";"10.273274";"15.767815";"15.087464";"14.452594";"11.014631";"13.529154";" 5.074545";"13.971744";"20.163197";"17.264293";"14.810782";"20.482177";"23.373155";"16.445371";"17.523950";"33.477805";"25.949344";"12.767644";"16.888924";"18.243505";"23.307019";"26.765281";"31.241530";" 5.008048";"18.088784";"26.938574";"28.413179";"40.637062";"28.794283";"29.542918";"31.456136";"28.625445";"21.653392";" 7.381128";"15.149732";"11.010847";"17.895472";"21.246458";"19.328645";"42.363836";"15.934126";" 8.765361";"21.527131";"11.030578";"23.339153";"31.381280";"24.230124";"13.349755";"22.951542";"18.821631";"18.943514";"14.173944";"17.567522";"17.897127";"26.156889";"23.574148";"17.996389";"16.693649";"30.995368";"21.781817";"25.870632";"15.849512";"11.226013";"22.933289";"30.741539";"37.775046";"19.823769";"25.487770";"11.907410";"25.385979";"20.740833";"11.769024";"30.422638";"32.556340";"32.203411";"23.489605";"23.092043";"23.593346";"19.669960";"16.615227";"19.655844";"15.097368";"18.205923";"13.123844";" 5.844072";"21.034596";" 7.882364";" 8.937262";"14.285153";"14.908509";"15.748544";"15.459874";"15.189272";" 6.359943";"27.900063";"21.478621";"20.601994";" 7.217919";"29.229861";"36.828672";"23.661637";"27.732725";"30.410531";"23.463711";"30.466855";"12.014543";"39.718433";"21.516453";"25.385778";"24.696466";"29.062907";"38.257480";"29.267165";"29.285633";"12.803623";"12.227831";" 9.147656";"33.500522";"20.770949";"15.657769";"21.775031";"14.060501";"27.826061";"28.404151";"27.230235";"37.987832";"51.446407";"24.779374";"19.550848";" 8.517279";" 4.541325";" 6.420971";" 7.347352";" 1.988992";" 4.632865";" 5.838260";" 6.642882"
