"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"12am";"1038.8675";" 600.6516";"1173.2975";"1188.1699";" 332.1367";" 984.4938";" 558.6321";" 741.0284";"1774.2076";" 343.7946";"3403.3410";" 854.6639";"1243.8027";" 646.3359";" 877.0586";"1600.4204";" 527.9853";"1252.0777";" 840.7534";"1897.5206";"1400.1306";" 582.9139";" 307.4204";" 231.8640";" 504.7671";" 822.5529";" 242.1485";" 554.4491";" 477.6717";" 957.7920"
"1pm";" 927.2032";" 463.5589";"1214.3634";"1188.1699";" 343.6030";" 747.2542";" 844.7778";" 741.0284";"1814.8598";" 391.6017";"3317.3534";" 972.0757";"1476.2550";" 642.3435";" 767.4615";"1755.2644";" 425.5480";"1143.7630";" 662.2547";"2040.5090";" 933.1009";" 592.5996";" 273.9686";" 265.5039";" 504.7671";" 635.5583";" 245.2961";" 602.4974";" 369.0458";"1193.0760"
"2pm";" 959.7485";" 857.0859";"1253.6416";" 716.1610";" 369.7101";" 592.4046";" 885.3698";" 664.5978";"1889.4450";" 391.6017";"3331.7434";"1044.0075";"1485.6706";" 712.1819";" 744.3357";"1878.2599";" 425.5480";" 282.7591";" 644.1668";"2215.8590";"1103.4369";" 516.4753";" 310.1836";" 279.9461";" 501.2657";" 526.4724";" 211.2056";" 722.0526";" 369.0458";"1114.2553"
"3pm";"1018.8076";" 920.6671";"1148.9477";" 770.8836";" 369.7101";" 760.6069";" 929.2207";" 572.9329";"1826.3222";" 333.1719";"3180.9938";"1082.3984";"1449.7469";"1496.0524";" 770.0780";"1937.9507";" 425.5480";" 322.9409";" 450.5983";"2324.6425";"1043.7843";" 590.7210";" 247.2670";" 279.9461";" 544.0581";" 547.8121";" 211.2056";" 532.5692";" 433.2589";"1181.5959"
"4pm";"1044.3927";"1020.6926";"1171.8109";" 859.7602";" 467.6478";" 924.9121";" 870.3304";" 655.2717";"1808.1954";" 253.0613";"2650.6751";"2006.7030";"1496.4011";" 590.7927";" 807.7507";"1762.8922";" 473.3551";" 292.9540";" 620.5776";"2226.6859";"1157.6223";" 543.3479";" 250.5530";" 339.5766";" 438.9682";" 456.6796";" 329.2429";" 580.6175";" 414.1414";" 998.4306"
"5pm";"1085.3738";" 849.8478";"1350.7569";" 683.8875";" 645.2846";" 831.3016";" 958.8327";" 804.4641";"1425.8385";" 362.1793";"2670.8274";"1078.4186";"1484.7900";"1413.2632";"1322.0656";"1769.4010";" 747.9521";" 363.0508";" 725.4717";"1833.5977";"1247.7771";" 508.8807";" 270.8436";" 276.7691";" 302.3444";" 517.0513";" 264.4136";" 826.6198";" 305.2500";"1092.1732"
"6pm";"1233.0650";" 329.1253";"1366.8813";"1166.4616";" 846.3423";" 931.4806";" 705.0295";" 799.6429";"1553.1677";" 389.3922";"2125.4003";"1158.6718";" 832.7165";"1351.6090";"1548.0589";"1651.7414";"1473.3806";" 544.0027";"1231.2371";"2244.0822";"1160.6442";" 758.3519";" 536.9796";" 289.8605";" 525.5422";" 789.6670";" 389.0301";" 808.7865";" 431.6565";"1069.5000"
"7pm";"1234.2338";" 378.2852";"1350.5697";"1204.0759";" 854.5305";"1132.1858";" 667.4152";" 723.5443";"1373.9604";" 428.3883";"2205.6968";"1007.9644";" 864.9454";"1251.5778";"1893.5684";" 737.1765";"1429.2420";" 629.1036";"1226.5818";"2758.7306";"1038.3006";"1172.7243";" 547.0159";" 256.4087";" 739.3133";" 708.8404";" 389.0301";" 808.7865";" 476.7521";"1268.1807"
"8pm";"1186.4267";" 464.3644";"1383.1149";"1209.1264";" 903.4994";"1327.4652";" 665.9533";" 841.7606";"1342.7814";" 474.9522";"3027.3051";"1100.5139";" 833.0292";"1271.2030";"1115.8016";" 780.5230";"1477.0491";" 647.1798";"1467.9696";"2727.7609";"1047.1289";"1172.7243";" 505.8866";" 304.5859";" 771.9626";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1216.7239"
"9pm";"1186.4267";" 464.3644";"1335.3078";"1179.4528";" 903.4994";" 961.1543";" 726.2237";"1039.0797";"1454.0822";" 474.9522";"2334.5420";" 985.0849";" 780.3717";"1290.1146";"1096.8899";"1706.4478";"1560.7443";" 657.0315";"1467.9696";"2913.6288";"1126.6698";"1032.7856";" 505.8866";" 304.5859";" 771.9626";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1216.7239"
"10pm";"1186.4267";" 525.8205";"1335.3078";"1117.9967";" 903.4994";"1056.3447";" 726.2237";"1039.0797";"1382.9227";" 474.9522";"2159.8641";"1020.9731";" 780.3717";"1290.1146";"1134.7923";"1751.4939";"1495.1633";" 657.0315";"1486.2311";"3055.4104";"1126.6698";"1032.7856";" 592.2188";" 304.5859";" 771.9626";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1268.6925"
"11pm";"1186.4267";" 592.5748";"1268.5535";"1117.9967";" 903.4994";"1341.0285";" 726.2237";"1039.0797";"1382.9227";" 474.9522";"1844.1300";"1020.9731";" 820.4911";"1321.1649";"1134.7923";"1751.4939";"1495.1633";" 657.0315";"1446.1118";"3085.1033";"1126.6698";"1032.7856";" 592.2188";" 304.5859";" 801.8964";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1268.6925"
"12pm";"1186.4267";" 592.5748";"1268.5535";"1117.9967";" 850.6475";"1341.0285";" 726.2237";"1115.1782";"1382.9227";" 527.8041";"1844.1300";"1020.9731";" 820.4911";"1321.1649";"1134.7923";"1751.4939";"1495.1633";" 657.0315";"1370.0131";"3085.1033";"1126.6698";"1032.7856";" 592.2188";" 304.5859";" 801.8964";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1268.6925"
"1am";"1186.4267";" 592.5748";"1268.5535";"1117.9967";" 850.6475";"1341.0285";" 726.2237";"1115.1782";"1382.9227";" 527.8041";"1844.1300";"1020.9731";" 820.4911";"1321.1649";"1170.4879";"1751.4939";"1495.1633";" 657.0315";"1370.0131";"3085.1033";"1126.6698";"1032.7856";" 592.2188";" 304.5859";" 801.8964";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1345.4160"
"2am";"1186.4267";" 592.5748";"1268.5535";"1117.9967";" 850.6475";"1341.0285";" 726.2237";"1115.1782";"1382.9227";" 527.8041";"1844.1300";"1020.9731";" 820.4911";"1321.1649";"1170.4879";"1751.4939";"1495.1633";" 657.0315";"1370.0131";"3085.1033";"1126.6698";"1032.7856";" 592.2188";" 304.5859";" 801.8964";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1345.4160"
"3am";"1186.4267";" 592.5748";"1268.5535";"1117.9967";" 850.6475";"1341.0285";" 726.2237";"1115.1782";"1382.9227";" 527.8041";"1844.1300";"1020.9731";" 820.4911";"1321.1649";"1170.4879";"1751.4939";"1495.1633";" 657.0315";"1370.0131";"3085.1033";"1126.6698";"1032.7856";" 592.2188";" 304.5859";" 801.8964";" 729.1779";" 427.2292";" 777.0537";" 476.7521";"1345.4160"
