"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716";"2756.53716"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";"0";" 0";"0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"7am";"  0.0000";"660.1852";"830.0933";"  0.0000";"  0.0000";"  0.0000";"998.9741";"694.8174";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";"1050.8278";"1722.2797";"1138.0092";" 919.1350";"   0.0000";" 789.8932";"1393.2268";"1168.2694";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 975.3443";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 759.2846";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"1086.7624";"2513.6302";"1467.9718";" 972.7853";"   0.0000";" 895.0021";"1393.2268";"1538.6527";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1011.6125";" 700.1174";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 754.3622";"   0.0000";"0";" 899.0610";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"1341.3160";"2432.6269";"1710.7734";" 841.0106";"   0.0000";" 688.9461";"1393.2268";"1262.2635";"   0.0000";"   0.0000";"   0.0000";" 858.0514";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1232.5134";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 744.9410";"   0.0000";"0";" 996.8325";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";" 857.1365";"1928.6925";"1674.2050";"1061.1498";"   0.0000";" 688.9461";"1416.1762";"1241.7425";"   0.0000";"   0.0000";"   0.0000";" 851.9240";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 722.6721";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 869.5943";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";" 643.3959";"1174.7649";"1310.1453";" 861.9354";"   0.0000";"   0.0000";"1382.7805";"1107.1095";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";" 762.4424";"1775.8064";"1303.5684";"   0.0000";"   0.0000";"1243.0249";"1217.4380";"1475.7654";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 852.1035";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 726.2926";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";" 990.6803";"2756.5372";"1351.9944";" 931.1892";"   0.0000";"1239.8980";"1217.4380";"1416.4654";"   0.0000";"   0.0000";"   0.0000";" 935.4930";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 981.3250";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 778.7997";"   0.0000";"   0.0000";" 871.3765";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";" 985.2139";"2047.4373";"1780.6766";"   0.0000";"   0.0000";"1236.6568";"1023.2314";"1851.4430";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 922.5350";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 671.3200";"   0.0000";"   0.0000";" 928.8083";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"4pm";" 714.2690";"1855.9768";"1368.6932";"   0.0000";"   0.0000";"1259.7434";" 688.3227";"1374.3876";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";" 768.9653";"1070.9115";" 999.3623";"   0.0000";"   0.0000";" 718.1452";"   0.0000";" 822.1978";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 713.8951";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
