"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601"
"4am";"200.61547";"203.71717";"192.96124";"215.51482";" 38.08888";"733.82950";"169.66843";"172.62949";"196.79744";"117.50577";"109.26500";"495.93887";"254.54078";"196.40458";"698.93739";" 84.18702";"  0.00000";"  0.00000";"212.01998";" 57.61202";"  0.00000";" 68.14728";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5am";" 235.39552";" 203.71717";" 279.59326";" 368.81464";" 135.58300";" 642.53151";" 230.66004";" 255.77830";" 275.47827";" 325.46094";" 109.26500";" 532.98650";" 231.34894";" 312.61035";"1007.91507";" 319.56208";"   0.00000";"   0.00000";" 266.10290";"  57.61202";"   0.00000";"  68.14728";"   0.00000";"  29.47817";"   0.00000";"   0.00000";"   0.00000";"  26.71495"
"6am";" 348.08880";" 410.69145";" 550.98312";" 437.74537";" 217.70945";"1763.17898";" 437.53922";" 208.36431";" 357.59378";" 417.68147";" 109.26500";"1003.06869";" 231.34894";" 969.14166";"1246.91017";" 666.19472";" 198.73594";"   0.00000";" 323.35505";" 197.36987";" 101.48178";"  89.30644";"   0.00000";"  67.48647";"  75.27408";" 116.01996";"   0.00000";"  83.51674"
"7am";"1132.48434";"1465.43863";"2582.09810";"1823.44875";" 943.99648";"3176.57187";"1126.13878";" 549.81595";"1115.05383";"1993.34435";" 311.94230";"2804.89233";"1264.52486";"3172.17852";"3237.93730";"1873.46885";"1934.16874";" 215.57959";" 900.40453";" 383.72069";" 381.91532";" 124.69731";"  42.61388";" 220.17174";" 190.12850";" 274.04983";" 128.63544";" 308.75090"
"8am";"5900.31676";"3582.49341";"6277.48979";"4207.83860";"2986.66180";"5358.94377";"1708.47306";"1095.46433";"1489.01092";"3944.71392";"1096.14115";"6389.18088";"2136.77869";"4040.41670";"5531.26968";"3212.86842";"2933.09984";" 450.68196";"1435.62255";" 741.22624";" 457.15849";" 194.38790";"  77.20542";" 397.83839";" 500.79081";" 463.69326";" 317.13219";" 735.65198"
"9am";"6216.02411";"4035.03685";"6497.23588";"4352.40797";"3363.79386";"5801.76146";"1916.89005";"1404.45536";"1606.90708";"4555.40200";"1363.46023";"6890.25914";"2296.13819";"3928.68275";"5919.54692";"3676.04237";"2965.93218";" 572.74647";"1423.17287";" 768.03981";" 513.08923";" 194.38790";"  77.20542";" 435.84669";" 539.40857";" 441.51507";" 386.67484";" 726.91333"
"10am";"6716.39142";"4080.35882";"6293.93936";"4721.61656";"3379.88359";"6114.24488";"1858.25312";"1308.16932";"1847.60242";"4659.25169";"1442.45845";"6930.98724";"2173.56580";"3940.79839";"5954.73704";"3709.85414";"2962.79708";" 450.38337";"1488.28382";" 893.56877";" 513.08923";" 194.38790";"  77.20542";" 429.25589";" 539.40857";" 441.51507";" 386.67484";" 756.39150"
"11am";"6810.93082";"4006.24217";"6244.28725";"4211.77302";"3026.60817";"6011.48671";"1873.54421";"1280.22783";"1709.75645";"4431.98020";"1558.69528";"6486.95627";"1923.47615";"3914.38558";"5398.00656";"3662.45042";"2829.97800";" 506.03784";"1545.53597";" 864.72787";" 513.08923";" 194.38790";"  77.20542";" 435.84669";" 498.22540";" 419.72145";" 360.99931";" 726.91333"
