"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562";"98.8212180746562"
"4am";"0.0000000";"0.3225806";"0.1574803";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.2677376";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1253133";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.2994012";"0.0000000";"0.0000000"
"5am";"0.0000000";"0.3205128";"0.1572327";"0.0000000";"0.1689189";"0.0000000";"0.0000000";"0.2695418";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1216545";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.3003003";"0.0000000";"0.0000000"
"6am";"0.9296149";"0.3110420";"0.7668712";"0.0000000";"0.3267974";"0.0000000";"0.0000000";"0.6631300";"0.2680965";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1129944";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.3134796";"0.0000000";"0.0000000"
"7am";"12.8301887";" 0.3267974";" 7.4303406";" 0.0000000";" 2.3968043";" 0.2812940";" 1.6806723";" 3.4175334";" 6.3432836";" 0.1490313";" 0.7530120";" 0.0000000";" 0.0000000";" 0.2012072";" 0.5504587";" 0.6861063";" 0.0000000";" 0.4360465";" 0.1742160";" 0.4909984";" 0.0000000"
"8am";"17.0833333";" 0.3039514";"11.8219750";" 0.0000000";" 2.9904306";" 0.5755396";" 2.9038113";" 4.7697368";"10.6852497";" 0.5797101";" 1.4306152";" 0.0000000";" 0.0000000";" 0.0999001";" 1.3671875";" 1.6513761";" 0.0000000";" 1.1940299";" 0.0000000";" 0.7017544";" 0.0000000"
"9am";"18.83589329";" 0.27100271";"12.03703704";" 0.00000000";" 2.87686997";" 0.74183976";" 3.04761905";" 4.63576159";"11.31221719";" 0.59790732";" 1.37174211";" 0.00000000";" 0.00000000";" 0.09718173";" 1.44329897";" 1.88323917";" 0.00000000";" 1.21765601";" 0.00000000";" 0.72992701";" 0.00000000"
"10am";"18.69460113";" 0.25284450";"12.15323646";" 0.17761989";" 3.01974448";" 0.77160494";" 3.45489443";" 4.70588235";"11.27733026";" 0.89020772";" 1.37931034";" 0.00000000";" 0.00000000";" 0.09496676";" 1.47679325";" 2.12765957";" 0.00000000";" 1.56250000";" 0.00000000";" 0.93984962";" 0.00000000"
"11am";"18.29787234";" 0.24783147";"11.73402868";" 0.17391304";" 3.14769976";" 0.60790274";" 3.62595420";" 4.28571429";"10.76023392";" 0.76687117";" 1.36425648";" 0.00000000";" 0.00000000";" 0.09633911";" 1.41700405";" 1.75781250";" 0.00000000";" 1.70015456";" 0.00000000";" 0.91240876";" 0.00000000"
"12am";"19.8795181";" 0.2515723";" 9.7796143";" 0.3412969";" 2.7315914";" 0.3053435";" 3.7243948";" 3.8155803";"10.7947805";" 0.5997001";" 1.0810811";" 0.0000000";" 0.0000000";" 0.1016260";" 1.5655577";" 1.7578125";" 0.0000000";" 1.2288786";" 0.0000000";" 0.7155635";" 0.0000000"
"1pm";"19.70443350";" 0.24067389";" 8.58652576";" 0.35906643";" 2.60663507";" 0.14792899";" 3.69609856";" 4.65116279";"11.04783599";" 0.90909091";" 1.49456522";" 0.00000000";" 0.00000000";" 0.09487666";" 1.63265306";" 1.97628458";" 0.00000000";" 1.39751553";" 0.00000000";" 0.72859745";" 0.00000000"
"2pm";"19.2371476";" 0.2500000";" 8.4563758";" 0.3565062";" 2.4271845";" 0.1464129";" 3.3398821";" 4.4850498";"10.4664391";" 0.7396450";" 1.4104372";" 0.0000000";" 0.0000000";" 0.0952381";" 1.6000000";" 1.7821782";" 0.0000000";" 1.7160686";" 0.0000000";" 0.5338078";" 0.0000000"
"3pm";"16.3572060";" 0.0000000";" 6.7605634";" 0.1675042";" 1.3613861";" 0.0000000";" 2.5179856";" 3.4539474";" 8.2663605";" 0.7418398";" 1.0043042";" 0.0000000";" 0.0000000";" 0.1001001";" 1.5094340";" 1.4285714";" 0.0000000";" 1.5060241";" 0.0000000";" 0.3430532";" 0.0000000"
"4pm";"13.8952164";" 0.0000000";" 0.7363770";" 0.1531394";" 0.5780347";" 0.0000000";" 0.1663894";" 0.9419152";" 4.8507463";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.1675042";" 0.1692047";" 0.0000000";" 0.2949853";" 0.0000000";" 0.3174603";" 0.0000000"
"5pm";"7.1788413";"0.0000000";"0.6051437";"0.1468429";"0.7739938";"0.1449275";"0.0000000";"0.3021148";"1.4824798";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1538462";"0.0000000";"0.1426534";"0.0000000";"0.0000000";"0.0000000"
"6pm";"6.6919192";"0.0000000";"0.4566210";"0.1485884";"1.0558069";"0.1434720";"0.0000000";"0.2976190";"0.7968127";"0.0000000";"0.2702703";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1529052";"0.0000000";"0.1418440";"0.0000000";"0.0000000";"0.0000000"
"7pm";"5.7618438";"0.0000000";"0.4608295";"0.1470588";"1.0416667";"0.1470588";"0.0000000";"0.2985075";"0.7751938";"0.0000000";"0.2649007";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1506024";"0.0000000";"0.1422475";"0.0000000";"0.0000000";"0.0000000"
"8pm";"4.8941799";"0.0000000";"0.3110420";"0.1459854";"1.0869565";"0.0000000";"0.0000000";"0.1436782";"0.6305170";"0.0000000";"0.1349528";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1494768";"0.0000000";"0.1406470";"0.0000000";"0.0000000";"0.0000000"
"9pm";"2.6647966";"0.0000000";"0.0000000";"0.0000000";"0.1623377";"0.0000000";"0.0000000";"0.1424501";"0.3896104";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1385042";"0.0000000";"0.0000000";"0.0000000"
"10pm";"1.2875536";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1406470";"0.1308901";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1385042";"0.0000000";"0.0000000";"0.0000000"
"11pm";"0.8633094";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1377410";"0.0000000";"0.0000000";"0.0000000"
"12pm";"0.7246377";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1375516";"0.0000000";"0.0000000";"0.0000000"
"1am";"0.7267442";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1371742";"0.0000000";"0.0000000";"0.0000000"
"2am";"0.7288630";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1367989";"0.0000000";"0.0000000";"0.0000000"
"3am";"0.7309942";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1369863";"0.0000000";"0.0000000";"0.0000000"
