"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"1pm";"3360.04";"1217.26";" 925.52";"3158.84";"1297.74";" 543.24";"3390.22";"1177.02";" 402.40";"3722.20";"4708.08";"2484.82";"2957.64";" 472.82";" 372.22";"1036.18";" 553.30";" 482.88";" 603.60";" 462.76";" 885.28";" 543.24";" 362.16";" 311.86";" 754.50";" 392.34";"2122.66";" 543.24";"5704.02"
"2pm";"3339.92";"1207.20";" 905.40";"3249.38";"1237.38";" 573.42";"3239.32";"1146.84";" 382.28";"3702.08";"4567.24";"2414.40";"2806.74";" 402.40";" 382.28";" 975.82";" 523.12";" 472.82";" 633.78";" 482.88";" 814.86";" 593.54";" 331.98";" 342.04";" 814.86";" 392.34";"2082.42";" 503.00";"5442.46"
"3pm";"3068.30";"1166.96";" 764.56";"2887.22";"1136.78";" 503.00";"2786.62";"1016.06";" 402.40";"3319.80";"3953.58";"1991.88";"2394.28";" 392.34";" 362.16";" 865.16";" 583.48";" 432.58";" 553.30";" 362.16";" 754.50";" 513.06";" 331.98";" 331.98";" 603.60";" 331.98";"1840.98";" 472.82";"4466.64"
"4pm";"1700.14";" 754.50";" 392.34";"1770.56";" 764.56";" 291.74";"1579.42";" 603.60";" 211.26";"1981.82";"2937.52";"1267.56";"1056.30";" 382.28";" 241.44";" 875.22";" 382.28";" 251.50";" 382.28";" 160.96";" 422.52";" 331.98";" 160.96";" 150.90";" 402.40";" 201.20";"1207.20";" 372.22";"2907.34"
"5pm";" 915.46";" 412.46";" 281.68";" 865.16";" 533.18";" 171.02";"1036.18";" 301.80";" 160.96";" 754.50";"1861.10";" 623.72";" 744.44";" 211.26";" 150.90";" 573.42";" 291.74";"   0.00";" 201.20";" 160.96";" 291.74";" 241.44";"   0.00";"   0.00";" 261.56";"   0.00";" 643.84";" 241.44";"1830.92"
"6pm";"1136.78";" 342.04";" 331.98";" 794.74";" 764.56";" 221.32";" 694.14";" 251.50";" 191.14";" 764.56";"1669.96";" 633.78";" 523.12";" 160.96";" 120.72";" 704.20";" 221.32";"   0.00";" 261.56";" 130.78";" 301.80";" 231.38";" 150.90";"   0.00";" 211.26";"   0.00";" 623.72";" 271.62";"1710.20"
"7pm";" 995.94";" 342.04";" 271.62";" 684.08";" 663.96";" 160.96";" 684.08";" 291.74";" 181.08";" 684.08";"1478.82";" 503.00";" 432.58";" 120.72";"   0.00";" 623.72";" 191.14";"   0.00";" 181.08";" 140.84";" 291.74";" 201.20";"   0.00";"   0.00";" 191.14";"   0.00";" 583.48";" 251.50";"1599.54"
"8pm";" 895.34";" 211.26";" 171.02";" 523.12";" 553.30";"   0.00";" 482.88";" 241.44";" 120.72";" 593.54";" 885.28";" 452.70";" 261.56";"   0.00";"   0.00";" 523.12";"   0.00";"   0.00";" 140.84";"   0.00";" 211.26";" 150.90";"   0.00";"   0.00";" 171.02";"   0.00";" 472.82";" 191.14";"1388.28"
"9pm";" 452.70";"   0.00";"   0.00";" 321.92";" 301.80";"   0.00";" 311.86";" 130.78";"   0.00";" 382.28";" 422.52";" 181.08";" 181.08";"   0.00";"   0.00";" 251.50";"   0.00";"   0.00";"   0.00";"   0.00";" 140.84";"   0.00";"   0.00";"   0.00";" 160.96";"   0.00";" 271.62";" 120.72";"1126.72"
"10pm";"191.14";"  0.00";"  0.00";"160.96";"  0.00";"  0.00";"301.80";"  0.00";"  0.00";"  0.00";"261.56";"120.72";"140.84";"  0.00";"  0.00";"140.84";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"160.96";"  0.00";"140.84";"  0.00";"995.94"
"11pm";"150.90";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"191.14";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"140.84";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"824.92"
"12pm";"120.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"130.78";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"754.50"
"1am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"714.26"
"2am";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"0";"  0.0";"  0.0";"  0.0";"  0.0";"704.2"
"3am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"684.08"
