"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"233.932";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";"399.06042";"213.29091";"158.24810";"  0.00000";"116.96598";"110.08563";" 89.44458";"  0.00000";"103.20528";"137.60704";"151.36774";"  0.00000";"  0.00000";"158.24810";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9am";"495.38534";"460.98358";"282.09443";"110.08563";"192.64986";"137.60704";" 89.44458";" 82.56422";"199.53021";"144.48739";"247.69267";"  0.00000";"  0.00000";"233.93197";" 89.44458";"  0.00000";"  0.00000";"123.84634";" 82.56422";"  0.00000";"  0.00000"
"10am";"543.54781";"619.23168";"344.01760";"144.48739";"288.97478";"110.08563";"116.96598";"123.84634";"261.45338";"151.36774";"247.69267";"  0.00000";"  0.00000";"288.97478";"  0.00000";" 89.44458";"  0.00000";" 89.44458";" 82.56422";"  0.00000";"  0.00000"
"11am";"378.41936";"619.23168";"316.49619";" 96.32493";"220.17126";" 96.32493";"110.08563";"130.72669";"151.36774";" 96.32493";"254.57302";"  0.00000";"  0.00000";"288.97478";" 82.56422";" 89.44458";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000"
"12am";"364.65866";"619.23168";"240.81232";"172.00880";"385.29971";" 82.56422";"116.96598";"144.48739";"185.76950";"158.24810";"227.05162";"  0.00000";"  0.00000";"247.69267";"158.24810";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000"
"1pm";"481.6246";"935.7279";"447.2229";"206.4106";"412.8211";"130.7267";"110.0856";"254.5730";"309.6158";"220.1713";"254.5730";"  0.0000";"  0.0000";"350.8980";"206.4106";"  0.0000";"  0.0000";"151.3677";"110.0856";"  0.0000";"  0.0000"
"2pm";"454.10323";"784.36013";"426.58182";"172.00880";"323.37654";"130.72669";"103.20528";"233.93197";"268.33373";"213.29091";"254.57302";"  0.00000";"  0.00000";"350.89795";"158.24810";" 82.56422";"  0.00000";"110.08563";" 96.32493";"  0.00000";"  0.00000"
"3pm";"323.37654";"399.06042";"316.49619";"123.84634";"261.45338";"130.72669";"  0.00000";"116.96598";"206.41056";"123.84634";"116.96598";"  0.00000";"  0.00000";"220.17126";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"4pm";"137.60704";"158.24810";"110.08563";"  0.00000";"158.24810";" 96.32493";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"137.60704";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5pm";"158.2481";"123.8463";"  0.0000";"  0.0000";"151.3677";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"116.9660";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"6pm";"172.00880";" 96.32493";" 89.44458";"  0.00000";"144.48739";"  0.00000";"  0.00000";" 82.56422";" 82.56422";" 89.44458";"130.72669";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7pm";"165.12845";"  0.00000";"  0.00000";" 89.44458";"116.96598";"  0.00000";"  0.00000";"  0.00000";"123.84634";"  0.00000";"137.60704";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8pm";"123.84634";"  0.00000";"  0.00000";" 96.32493";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
