"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"5pm";" 6.877949";" 5.517255";" 6.700199";"12.686297";" 1.529286";" 2.615887";" 4.636893";" 9.977509";" 1.367730";"90.875011";"88.457095";"87.239596";"90.213553";" 7.416504";"94.894338"
"6pm";" 3.5412158";" 2.1862520";" 4.0083881";" 7.2936549";" 0.0000000";" 1.0431347";" 2.1247172";" 5.7391092";" 0.3952192";"87.2307772";"97.7286866";"96.9910880";"95.0642787";" 2.1803702";"98.4722274"
"7pm";"  3.6219981";"  4.4291161";"  1.8415329";"  1.2591658";"  0.0000000";"  0.6011740";"  1.4455137";"  4.1465846";"  0.2105782";" 90.0338064";"100.0000000";" 98.8954734";" 97.1368722";"  2.4567822";" 97.5997866"
"8pm";"  2.7373434";"  3.4415764";"  1.5013921";"  0.2737267";"  0.0000000";"  0.8659308";"  0.9098882";"  3.9381468";"  0.2060826";" 88.0557401";" 98.8542931";" 98.8099977";" 97.1549279";"  4.7907204";"100.0000000"
"9pm";"  2.8580904";"  1.5218272";"  0.7622854";"  0.2701799";"  0.0000000";"  0.8473603";"  0.9944318";"  1.0004584";"  0.1989171";" 88.0618631";" 99.6518785";" 98.8587515";" 98.0024494";"  2.5049005";"100.0000000"
"10pm";"  2.3807782";"  1.1746866";"  0.7744073";"  0.0000000";"  0.0000000";"  0.6376278";"  0.3020511";"  0.2259522";"  0.1968707";" 88.1529579";"100.0000000";" 99.5841131";" 98.3113518";"  1.5247996";"100.0000000"
"11pm";"  0.5430168";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.6368634";"  0.0000000";"  0.2217583";"  0.1932123";" 88.3721867";"100.0000000";"100.0000000";"100.0000000";"  0.0000000";"100.0000000"
"12pm";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2207201";"  0.1882734";" 88.3230348";"100.0000000";"100.0000000";"100.0000000";"  0.0000000";"100.0000000"
"1am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2207201";"  0.1870762";" 88.3230348";"100.0000000";"100.0000000";"100.0000000";"  0.0000000";"100.0000000"
"2am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2196432";"  0.1870762";" 88.3230348";"100.0000000";"100.0000000";"100.0000000";"  0.0000000";"100.0000000"
"3am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.1870762";" 97.5370223";"100.0000000";"100.0000000";"100.0000000";"  0.0000000";"100.0000000"
