"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"0.0000000";"0.3543236";"0.7651927";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.3220438";"0.0000000";"0.0000000";"1.0472065";"0.0000000";"0.0000000";"1.0314095";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.0798474";"0.0000000"
"8am";"5.3931924";"0.2021804";"0.4925795";"1.0366280";"0.0000000";"0.0000000";"0.4607931";"1.3921884";"1.5758864";"0.6313191";"0.0000000";"0.7095508";"0.0000000";"0.6497680";"1.7810350";"1.3501222";"0.0000000";"1.9400770";"2.9890898";"4.4230314";"1.0979709";"0.4779355";"0.0000000";"4.0682650";"1.2478624";"0.0000000";"4.2110915";"0.8705321";"0.0000000";"1.8718037";"1.0679016"
"9am";" 9.3084283";" 0.8172466";" 1.2442451";" 2.9522058";" 1.2102436";" 0.0000000";" 2.9571170";" 3.7317500";" 0.9651183";" 0.0000000";" 3.0066346";" 1.3394720";" 3.5368040";" 3.8311198";" 8.2598753";" 0.0000000";" 2.2402538";" 1.5355696";" 4.8590932";"19.0939615";" 0.9439871";" 0.3572274";" 0.9989492";" 4.1275894";" 3.7258263";" 2.6630179";" 0.0000000";" 6.6550279";" 1.8204825";" 0.5195960";" 3.0662587"
"10am";"20.2835143";" 0.0000000";" 2.6327818";" 2.9285371";" 0.5839512";" 0.0000000";" 3.7572000";" 1.5358943";" 3.7051476";" 0.0000000";" 5.2750269";" 2.9303917";" 5.1643775";" 3.9279225";" 2.7490894";" 0.0000000";" 0.0000000";" 0.7683284";" 6.8601735";"19.5698724";" 2.6212742";" 2.0905232";" 2.9361852";" 1.4416712";" 0.0000000";" 6.5292624";" 0.0000000";" 4.2388275";" 1.1440964";" 1.4879370";" 6.7020985"
"11am";"10.5389342";" 0.4109049";" 1.4267070";" 0.6443321";" 0.0000000";" 0.0000000";" 0.0000000";" 0.6846561";" 1.6835906";" 0.0000000";" 1.6960491";" 2.8759888";" 0.0000000";" 0.2691949";" 2.7487877";" 0.0000000";" 0.0000000";" 0.0000000";" 1.3419582";"13.7823145";" 0.0000000";" 0.0000000";" 0.0000000";" 2.5959189";" 0.0000000";" 5.0886003";" 0.0000000";" 0.7230915";" 1.1141162";" 1.6330545";" 0.0000000"
