"district","hour","resarea1","resarea2","resarea3"
"001","4am",100.25894,48.1957,8977.27972
"002","4am",102.5343,279.50804,6449.41882
"003","4am",80.02242,34.85063,8002.68784
"004","4am",0,115.42206,11669.09017
"005","4am",44.35658,150.4739,8470.63512
"006","4am",157.59189,150.4739,9281.15641
"007","4am",373.39559,208.7362,13440.70095
"008","4am",0,58.47179,7246.56154
"009","4am",0,76.90617,7579.74256
"010","4am",0,77.93182,8217.09733
"011","4am",0,0,8562.89835
"012","4am",67.62863,99.96939,8442.95278
"013","4am",0,0,7542.22505
"014","4am",0,0,10798.24331
"015","4am",0,0,9445.83752
"016","4am",0,0,12072.3069
"017","4am",155.64853,290.38998,12571.89721
"018","4am",0,30.46578,10949.7053
"019","4am",0,201.97987,12998.68372
"020","4am",0,127.02556,9930.06187
"021","4am",41.94566,6459.01506,67.76773
"022","4am",0,13442.16109,0
"023","4am",0,186.04777,8276.26168
"024","4am",0,8239.84149,235.14286
"025","4am",0,9386.99202,0
"026","4am",63.59484,7029.99638,44.85467
"027","4am",0,7428.96124,88.12652
"028","4am",74.37502,10577.03791,0
"029","4am",42.43888,9076.67675,0
"030","4am",0,0,11584.23095
"031","4am",33.36718,0,11437.44882
"032","4am",37.45789,7522.88821,140.43327
"033","4am",0,7048.56962,0
"034","4am",101.0266,5626.12542,180.76713
"035","4am",0,7747.24875,22.10072
"036","4am",0,7316.42883,0
"037","4am",0,6544.79473,0
"038","4am",191.33067,12578.95838,171.53676
"039","4am",159.05759,13396.62952,118.9036
"040","4am",305.21893,7122.41307,191.84218
"041","4am",0,6293.52033,0
"042","4am",66.54583,9170.79471,123.25643
"043","4am",0,6842.68165,0
"044","4am",0,7658.7952,0
"045","4am",0,7947.67621,0
"046","4am",0,8519.54163,0
"047","4am",913.13956,8176.99378,205.0659
"048","4am",0,6684.16824,0
"049","4am",146.105,8486.84252,59.78628
"050","4am",6131.10789,0,0
"051","4am",0,8378.71216,0
"052","4am",16.30803,10381.17078,0
"053","4am",73.63435,11013.4146,86.17877
"101","4am",8490.81349,0,0
"102","4am",8155.77985,451.59542,0
"103","4am",0,11350.04496,0
"104","4am",32.76544,5732.1251,0
"105","4am",0,9165.45829,0
"106","4am",92.0691,5924.56273,0
"107","4am",46.15351,7074.90451,0
"108","4am",8781.63375,106.49522,0
"109","4am",8917.79131,0,0
"110","4am",0,7319.08656,0
"111","4am",291.55408,9719.98637,0
"112","4am",0,8308.74706,27.91084
"113","4am",32.80804,4475.11011,0
"114","4am",0,7159.12483,0
"115","4am",0,6368.20512,0
"116","4am",66.98933,8748.76455,0
"117","4am",0,5961.77833,0
"118","4am",0,8203.78209,0
"119","4am",186.99828,5573.55979,0
"120","4am",0,6202.6797,0
"121","4am",228.57088,6570.59099,0
"122","4am",100.24158,7982.55393,0
"123","4am",9371.01871,0,0
"124","4am",7399.11697,0,0
"125","4am",8401.66711,0,0
"126","4am",6154.17775,0,77.10794
"127","4am",5900.79606,0,0
"128","4am",5977.56398,103.6226,125.171
"129","4am",6383.37315,240.3588,0
"130","4am",0,5599.34615,0
"131","4am",0,10520.55567,0
"132","4am",197.66347,14566.44342,87.18453
"133","4am",140.90756,11870.46633,313.07669
"134","4am",4951.90492,0,0
"135","4am",7370.0818,0,0
"136","4am",5531.34475,0,0
"200","4am",8691.82273,113.39736,33.88846
"201","4am",10777.61824,0,0
"202","4am",12511.76086,58.58884,0
"203","4am",10220.58935,0,146.7874
"204","4am",9255.03795,0,0
"205","4am",11265.3776,0,0
"206","4am",7577.69929,0,0
"207","4am",8408.75422,0,0
"208","4am",11168.14426,0,0
"209","4am",7719.54917,87.06778,0
"210","4am",397.03622,8688.40406,0
"211","4am",8437.24266,0,0
"212","4am",8336.98891,0,0
"213","4am",8315.76038,0,0
"214","4am",7677.93929,0,0
"215","4am",12057.11778,0,230.567
"216","4am",8907.80416,0,0
"217","4am",605.76234,8949.18602,0
"218","4am",9923.66009,0,0
"219","4am",8393.32679,183.85729,0
"220","4am",7743.75895,102.5921,0
"221","4am",6978.06804,0,0
"222","4am",11265.50316,118.81415,0
"223","4am",4625.44035,0,0
"224","4am",8447.31177,51.88224,107.61039
"225","4am",6946.40016,0,0
"226","4am",8369.8538,0,0
"227","4am",9324.62139,0,0
"228","4am",252.80781,9365.06769,53.64181
"229","4am",8621.85133,0,63.20738
"230","4am",6326.9202,0,0
"231","4am",8553.8291,55.06153,0
"232","4am",6043.50165,0,90.93766
"233","4am",7040.041,0,0
"001","5am",100.25894,48.1957,8740.18232
"002","5am",183.10875,279.50804,6487.47764
"003","5am",80.02242,34.85063,8156.68144
"004","5am",0,242.45811,11634.69053
"005","5am",44.35658,150.4739,8358.69952
"006","5am",208.54718,279.27786,9364.67131
"007","5am",494.55362,238.96072,13309.26302
"008","5am",0,100.79577,7069.3613
"009","5am",0,76.90617,7506.7527
"010","5am",0,77.93182,8159.78556
"011","5am",77.14576,0,8562.89835
"012","5am",67.62863,99.96939,8300.5562
"013","5am",0,64.37754,7398.05188
"014","5am",0,56.62387,10742.21098
"015","5am",0,0,9445.83752
"016","5am",0,0,12075.27845
"017","5am",155.64853,290.38998,12399.25193
"018","5am",0,109.9849,10949.7053
"019","5am",0,329.68077,12816.28927
"020","5am",0,207.40678,9873.16021
"021","5am",41.94566,6577.28126,67.76773
"022","5am",0,13493.5418,80.74569
"023","5am",0,186.04777,8175.15044
"024","5am",178.65994,8421.7717,235.14286
"025","5am",0,9386.99202,0
"026","5am",63.59484,7029.99638,44.85467
"027","5am",130.56028,7428.96124,88.12652
"028","5am",74.37502,10619.20732,114.0848
"029","5am",42.43888,9116.45753,193.77903
"030","5am",0,38.71763,11505.38014
"031","5am",320.09376,73.57554,11408.90579
"032","5am",37.45789,7469.81554,140.43327
"033","5am",0,7056.624,0
"034","5am",101.0266,5673.30443,260.99762
"035","5am",0,7640.71807,76.19841
"036","5am",76.21192,7305.01749,0
"037","5am",0,6514.57021,0
"038","5am",411.43257,12531.12285,285.37222
"039","5am",505.50547,13349.71988,118.9036
"040","5am",305.21893,7136.10224,191.84218
"041","5am",0,6267.47805,0
"042","5am",117.42016,8996.2227,123.25643
"043","5am",70.94503,6669.31517,0
"044","5am",0,7485.54109,0
"045","5am",0,7905.5068,0
"046","5am",51.91725,8364.10743,0
"047","5am",1112.52706,8084.79426,313.4752
"048","5am",0,6566.20816,0
"049","5am",239.36424,8254.45965,179.45424
"050","5am",6059.74871,0,0
"051","5am",0,8339.99453,0
"052","5am",0,9915.35503,0
"053","5am",275.33348,11128.8449,86.17877
"101","5am",8490.81349,0,0
"102","5am",8155.77985,451.59542,0
"103","5am",52.04176,11350.04496,0
"104","5am",57.39721,5817.27927,0
"105","5am",0,9109.5539,0
"106","5am",92.0691,6110.43834,0
"107","5am",46.15351,6914.16376,0
"108","5am",8614.79757,29.33913,0
"109","5am",8704.3761,0,0
"110","5am",59.27138,7355.84526,0
"111","5am",291.55408,9398.20173,0
"112","5am",182.15603,8269.31853,27.91084
"113","5am",125.39555,4706.17752,0
"114","5am",0,7115.21192,0
"115","5am",0,6368.20512,0
"116","5am",147.01175,8699.41277,0
"117","5am",0,5839.54272,0
"118","5am",0,8232.08862,0
"119","5am",542.39639,5913.73019,45.86853
"120","5am",0,5887.04449,0
"121","5am",411.64491,6798.96036,0
"122","5am",206.13857,7750.47724,0
"123","5am",9426.62717,0,0
"124","5am",7317.32053,0,0
"125","5am",8181.89487,0,0
"126","5am",5933.95473,0,77.10794
"127","5am",5847.20164,0,0
"128","5am",5820.05604,103.6226,125.171
"129","5am",6260.24082,296.96824,0
"130","5am",0,5473.4536,0
"131","5am",0,10450.19889,0
"132","5am",265.98967,14706.16482,87.18453
"133","5am",235.77783,11905.31696,313.07669
"134","5am",4852.61976,0,0
"135","5am",6913.57704,0,0
"136","5am",5486.58182,0,0
"200","5am",8509.56553,113.39736,33.88846
"201","5am",10593.83632,0,0
"202","5am",12473.28839,58.58884,58.35955
"203","5am",10100.30595,0,146.7874
"204","5am",9187.58311,0,0
"205","5am",11196.6833,0,0
"206","5am",7577.69929,0,0
"207","5am",8408.75422,0,0
"208","5am",11040.72873,0,0
"209","5am",7719.54917,87.06778,0
"210","5am",518.96003,8688.40406,0
"211","5am",8277.98498,0,0
"212","5am",8118.39333,0,0
"213","5am",8434.79827,0,0
"214","5am",7516.22432,0,0
"215","5am",11867.46436,0,230.567
"216","5am",8774.1765,0,0
"217","5am",753.77037,8896.04051,75.84151
"218","5am",9522.30953,0,0
"219","5am",8229.52489,183.85729,0
"220","5am",7555.4493,102.5921,0
"221","5am",6641.88876,97.33705,0
"222","5am",11274.99191,118.81415,0
"223","5am",4625.44035,0,0
"224","5am",8498.38478,51.88224,107.61039
"225","5am",6878.62543,0,0
"226","5am",8304.17959,0,0
"227","5am",9324.62139,125.32251,0
"228","5am",252.80781,9149.73586,53.64181
