"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",62.38079,452.9002,877.391,1785.9749,2733.28485
"002","4am",190.55899,279.5885,1164.5538,1699.5968,1520.83225
"003","4am",738.74137,209.5169,1226.8159,2469.136,1958.6262
"004","4am",345.80236,929.6107,1317.5541,4570.7886,2513.84104
"005","4am",195.25319,357.2942,1606.7061,2376.7481,1992.61788
"006","4am",433.80351,1165.3964,3242.9604,3014.9301,1015.74564
"007","4am",1331.4036,1402.5344,3887.0347,3463.3042,1664.55697
"008","4am",142.36455,1181.487,1486.5149,2978.8589,1187.79465
"009","4am",612.86067,436.4204,1330.9776,2183.4531,2302.90518
"010","4am",968.91088,384.7801,2102.5639,1841.7366,2450.86862
"011","4am",190.7483,421.3955,2207.1454,2881.8166,1945.28309
"012","4am",874.89367,840.6646,1324.1863,3036.2261,1329.08832
"013","4am",221.5375,1939.8597,1424.3659,2061.6401,1565.21804
"014","4am",1501.05993,3028.3255,3774.8114,1582.8465,818.13855
"015","4am",779.19522,1964.7999,2648.3541,2225.9354,1827.55288
"016","4am",1413.37065,1728.2025,4641.7971,2167.6519,1433.39512
"017","4am",773.6766,1862.899,3843.1716,2562.0607,2405.11365
"018","4am",451.36508,2508.6728,2138.3323,3396.3459,2011.5739
"019","4am",1245.4723,3078.8967,2856.1718,3658.8582,1970.16326
"020","4am",1134.87141,1529.209,2261.9398,2758.1346,1956.35526
"021","4am",371.89014,1913.9535,2381.2777,1481.9159,309.44806
"022","4am",1230.77432,2146.5603,4223.7104,4579.7648,961.38549
"023","4am",521.06501,1654.2034,2936.816,2548.3474,417.94493
"024","4am",1381.78238,2337.7085,1552.3542,2062.9693,905.5968
"025","4am",941.82152,1992.0837,4062.0616,1798.6454,592.37975
"026","4am",257.91478,1584.0791,2341.5841,2136.0312,685.24019
"027","4am",893.14376,1087.0873,2606.7361,2007.4212,727.01333
"028","4am",965.42777,2160.511,2965.6519,3076.281,1483.54132
"029","4am",1287.46848,2269.1171,2673.9731,1084.593,1541.38739
"030","4am",854.00851,809.4063,4321.0093,2132.0945,725.46887
"031","4am",304.5671,2152.5307,3300.0386,3198.7521,1352.14835
"032","4am",371.2186,1461.4706,2718.6552,2161.1645,866.45604
"033","4am",636.35905,1923.245,2111.0653,1814.8974,474.26897
"034","4am",267.91817,1329.263,2515.5393,1333.8675,461.33107
"035","4am",387.70199,1602.1727,2948.2446,2497.8885,333.34172
"036","4am",246.36837,1170.7302,2771.8851,1559.2312,1420.44956
"037","4am",855.47592,613.9999,2196.3155,2136.881,687.33204
"038","4am",785.44683,1429.1409,2946.4515,4585.6359,1771.29691
"039","4am",765.15374,3356.6759,3629.4371,3581.3072,1809.22132
"040","4am",199.41111,1313.4549,2662.82,3240.1172,203.67097
"041","4am",862.85126,1513.5691,2130.1926,853.6716,933.2358
"042","4am",974.88329,1724.5181,3601.6141,2261.9376,577.09997
"043","4am",132.08412,1839.3715,1831.8461,2385.3639,654.01606
"044","4am",292.81514,2112.1596,3260.3779,1993.4425,0
"045","4am",385.36911,1120.6412,2060.496,3087.8378,1153.14521
"046","4am",236.19608,3329.3257,2537.7557,2023.0512,294.77369
"047","4am",1034.43693,2702.216,2691.8928,2137.8361,596.03524
"048","4am",530.05538,2599.0415,2233.953,719.0264,602.09201
"049","4am",548.61314,2723.1585,2696.2829,1937.1671,787.51213
"050","4am",205.42472,1599.2798,1944.3164,1974.2534,407.83368
"051","4am",124.91922,3385.8434,3175.2845,1104.8005,472.50829
"052","4am",82.43784,4407.0536,2498.5304,2692.8721,716.58484
"053","4am",459.56162,3147.6303,4106.8275,2446.5352,1012.67313
"101","4am",489.5798,1398.7743,3423.257,2646.7516,355.5935
"102","4am",148.42203,1734.0323,2097.4705,2796.7375,1732.9415
"103","4am",547.70728,2074.7648,4905.4438,2614.3751,1207.75395
"104","4am",875.83469,767.2838,1931.4905,1752.1635,438.11799
"105","4am",295.09606,2530.9327,2448.8999,3086.8839,803.64579
"106","4am",320.69122,2143.9708,1851.0406,1141.5792,559.35008
"107","4am",766.40595,1603.918,2039.9902,2168.6328,542.11102
"108","4am",187.0708,2652.6988,3118.9128,2499.6217,429.82489
"109","4am",918.59674,3210.2675,2609.4523,1799.462,380.01281
"110","4am",263.06419,2274.4894,2507.8723,1938.1064,335.5543
"111","4am",1107.5202,1635.8954,4507.7605,2125.8479,634.51638
"112","4am",611.13405,1215.1844,2710.415,2140.2973,1196.29311
"113","4am",695.33606,1602.2434,1104.6096,794.4221,311.30707
"114","4am",1288.02961,2566.5874,2410.1766,499.7659,327.95399
"115","4am",85.61424,1337.62,2474.6162,1609.1806,678.28784
"116","4am",659.82631,1679.5328,2073.2786,3133.0455,1181.99551
"117","4am",745.97884,2533.1692,1685.0491,602.9909,292.704
"118","4am",334.35751,2467.1919,1889.5944,1741.2204,1207.17853
"119","4am",691.56788,2873.6886,1763.3233,368.4809,63.49737
"120","4am",798.32441,2603.698,1832.4371,860.2009,66.47766
"121","4am",1015.82134,3513.0449,983.3719,1188.1104,98.81328
"122","4am",1289.88259,3313.1909,1813.0817,1480.7448,185.89552
"123","4am",309.58058,2616.2994,2420.9381,2712.6305,1311.57015
"124","4am",365.79523,1923.411,2458.1917,1960.0391,691.67987
"125","4am",274.51472,2491.1157,2927.0431,2407.3018,250.62153
"126","4am",86.90329,1904.2025,1621.4146,2005.5034,546.31968
"127","4am",74.57434,887.2141,1955.5674,1863.3477,1120.09248
"128","4am",114.44141,2075.046,1313.9913,1960.9235,513.01012
"129","4am",84.39405,1890.1247,1940.3703,2023.3036,482.48348
"130","4am",108.77101,1891.1535,1654.1041,1702.2917,117.41062
"131","4am",715.07787,1658.7992,2914.5782,4169.8296,892.84075
"132","4am",184.56917,3375.7301,4355.5061,4725.0743,1366.8381
"133","4am",601.8496,1297.2584,4018.9194,4600.5564,1609.26363
"134","4am",142.74823,1195.5307,1412.5106,1606.211,383.45932
"135","4am",0,1871.4604,1931.5357,2442.1667,1086.66241
"136","4am",29.35398,1142.7323,1727.0024,2047.1657,524.54897
"200","4am",192.4218,1267.9805,3055.7184,3176.6001,933.25917
"201","4am",0,1671.3184,3749.9754,4104.2836,1102.5846
"202","4am",307.78608,2320.4714,3677.7415,4329.8534,1622.44433
"203","4am",144.1364,1609.3121,3098.7287,4115.7532,876.78576
"204","4am",0,1429.9954,2923.9835,3015.5303,1351.40215
"205","4am",0,3204.4973,3647.9266,3335.4508,841.73402
"206","4am",77.76113,1085.3201,2099.2963,3589.1105,492.26739
"207","4am",314.5529,1179.9009,3969.1458,2466.5887,135.19102
"208","4am",190.09975,3356.8324,4465.7085,2529.1995,538.31939
"209","4am",159.94808,1816.2479,2917.3957,2431.8794,264.00926
"210","4am",526.57897,2597.666,2756.3651,2428.1992,626.72965
"211","4am",260.6743,2414.4694,2766.775,2512.0276,325.40109
"212","4am",79.31507,2320.9266,2987.5897,2526.61,422.54746
"213","4am",426.53218,2714.4706,2271.7582,2532.7144,160.12752
"214","4am",0,1731.2942,2655.9927,2929.3729,314.11467
"215","4am",193.09374,2584.3658,4221.4013,3556.496,1476.31524
"216","4am",292.00048,2224.8061,2469.9463,3413.9261,507.12516
"217","4am",271.39846,2883.9774,2690.5192,2334.2501,969.6733
"218","4am",57.17953,2903.8651,3281.407,2518.5954,1112.92718
"219","4am",249.1904,1984.2323,3435.9786,2359.9892,470.12807
"220","4am",50.87433,2510.1342,2166.5244,2121.4684,862.09354
"221","4am",0,2207.5992,1681.4417,2183.0115,808.67694
"222","4am",389.63019,1406.9582,3952.9059,3671.9488,1386.42432
"223","4am",24.67067,1629.3288,1468.5786,1364.6962,138.16607
"224","4am",48.76848,1093.9938,2589.7708,3437.2344,914.01689
"225","4am",320.71326,1323.2966,2541.8868,2005.9851,685.5327
"226","4am",185.79201,2290.8271,2379.6302,2737.7105,731.82272
"227","4am",0,1399.4841,3784.2163,2582.5266,1074.3816
"228","4am",143.84638,2127.6291,3000.5226,3161.2581,1189.54588
"229","4am",38.55382,2031.9285,2667.6737,3051.9638,620.54226
"230","4am",72.08294,2070.8116,2190.1278,1771.6092,154.5224
"231","4am",217.42981,2867.961,2326.5104,2299.9141,551.52811
"232","4am",0,1628.551,2149.2622,2071.124,221.93888
"233","4am",0,1459.1763,2741.0638,2197.8017,409.97635
"001","5am",62.38079,452.9002,877.391,1710.1334,2649.12235
"002","5am",190.55899,279.5885,1283.187,1699.5968,1520.83225
"003","5am",738.74137,288.113,1241.026,2530.3232,1958.6262
"004","5am",345.80236,1061.8449,1369.442,4479.3028,2513.84104
"005","5am",195.25319,357.2942,1494.771,2376.7481,1992.61788
"006","5am",433.80351,1269.019,3402.612,3014.9301,1015.74564
"007","5am",1331.4036,1382.0667,3884.276,3506.4753,1664.55697
"008","5am",142.36455,1004.2867,1486.515,3021.1829,1187.79465
"009","5am",612.86067,436.4204,1292.919,2148.5221,2302.90518
"010","5am",968.91088,384.7801,2102.564,1841.7366,2450.86862
"011","5am",190.7483,421.3955,2207.145,2958.9624,1945.28309
"012","5am",874.89367,840.6646,1324.186,2955.9956,1266.92223
"013","5am",221.5375,1839.9853,1466.643,2061.6401,1543.02004
"014","5am",1419.49229,3171.1281,3774.811,1522.2031,818.13855
"015","5am",779.19522,1964.7999,2648.354,2225.9354,1827.55288
"016","5am",1494.93829,1649.6064,4641.797,2167.6519,1433.39512
"017","5am",773.6766,1754.4897,3778.936,2562.0607,2405.11365
"018","5am",451.36508,2588.1919,2138.332,3396.3459,2011.5739
"019","5am",1245.4723,3020.5371,2732.137,3786.5591,1970.16326
"020","5am",1089.00288,1521.4637,2261.94,2758.1346,1956.35526
"021","5am",371.89014,2032.2197,2381.278,1481.9159,309.44806
"022","5am",1230.77432,2197.941,4304.456,4579.7648,961.38549
"023","5am",521.06501,1654.2034,2936.816,2447.2362,417.94493
"024","5am",1381.78238,2435.7223,1731.014,2146.8856,905.5968
"025","5am",941.82152,1992.0837,4062.062,1798.6454,592.37975
"026","5am",257.91478,1584.0791,2341.584,2136.0312,685.24019
"027","5am",893.14376,1167.8563,2656.527,2007.4212,727.01333
"028","5am",965.42777,2260.3854,3022.032,3076.281,1483.54132
"029","5am",1327.24926,2344.3777,2792.492,1084.593,1541.38739
"030","5am",854.00851,823.5556,4266.727,2132.0945,725.46887
"031","5am",304.5671,2265.0181,3477.105,3240.9574,1352.14835
"032","5am",318.14593,1461.4706,2718.655,2161.1645,866.45604
"033","5am",636.35905,2006.2331,2078.456,1772.5734,474.26897
"034","5am",267.91817,1296.9229,2515.539,1493.6172,461.33107
"035","5am",387.70199,1590.2722,2907.712,2497.8885,333.34172
"036","5am",206.58759,1327.8047,2771.885,1506.7381,1420.44956
"037","5am",855.47592,583.7754,2196.315,2136.881,687.33204
"038","5am",785.44683,1634.85,3206.313,4518.2955,1659.16831
"039","5am",765.15374,3442.1398,3726.109,3586.5812,1921.34992
"040","5am",199.41111,1327.1441,2662.82,3240.1172,203.67097
"041","5am",862.85126,1463.6995,2154.02,853.6716,933.2358
"042","5am",974.88329,1775.4699,3537.237,2261.9376,577.09997
"043","5am",132.08412,1774.2921,1829.926,2385.3639,618.59427
"044","5am",292.81514,1938.9055,3260.378,1993.4425,0
"045","5am",385.36911,1120.6412,2018.327,3087.8378,1153.14521
"046","5am",236.19608,3272.7018,2565.846,1948.0683,294.77369
"047","5am",1034.43693,2852.8757,2756.83,2137.8361,596.03524
"048","5am",530.05538,2534.9625,2233.953,719.0264,548.21099
"049","5am",548.61314,2875.4423,2581.769,1879.9415,787.51213
"050","5am",205.42472,1599.2798,1892.399,1974.2534,388.39175
"051","5am",124.91922,3347.1258,3175.285,1104.8005,472.50829
"052","5am",82.43784,3941.2378,2498.53,2676.5641,716.58484
"053","5am",459.56162,3421.5435,4130.602,2446.5352,1032.11506
"101","5am",489.5798,1398.7743,3423.257,2646.7516,355.5935
"102","5am",148.42203,1734.0323,2097.47,2796.7375,1732.9415
"103","5am",547.70728,2074.7648,4957.486,2614.3751,1207.75395
"104","5am",875.83469,734.5184,2016.645,1752.1635,495.5152
"105","5am",295.09606,2530.9327,2392.996,3086.8839,803.64579
"106","5am",320.69122,2227.4131,1953.474,1141.5792,559.35008
"107","5am",766.40595,1496.9435,1986.224,2168.6328,542.11102
"108","5am",187.0708,2575.5427,3066.871,2442.2245,372.42768
"109","5am",918.59674,3019.4775,2529.43,1856.8592,380.01281
"110","5am",263.06419,2401.9073,2507.872,1906.7185,335.5543
"111","5am",1107.5202,1635.8954,4333.928,1951.4129,660.99904
"112","5am",611.13405,1350.2915,2757.464,2100.8687,1196.29311
"113","5am",695.33606,1686.4528,1304.275,834.2019,311.30707
"114","5am",1288.02961,2566.5874,2366.264,499.7659,327.95399
"115","5am",85.61424,1337.62,2474.616,1609.1806,678.28784
"116","5am",659.82631,1679.5328,2103.949,3133.0455,1181.99551
"117","5am",745.97884,2436.7669,1659.216,602.9909,292.704
"118","5am",334.35751,2415.8956,1969.197,1741.2204,1207.17853
"119","5am",737.43641,3297.7871,1910.831,492.4433,63.49737
"120","5am",798.32441,2355.6703,1764.83,860.2009,66.47766
"121","5am",1015.82134,3804.728,1100.48,1217.2452,72.33062
"122","5am",1289.88259,3283.5282,1725.802,1471.5076,185.89552
"123","5am",309.58058,2718.9568,2373.889,2712.6305,1311.57015
"124","5am",365.79523,1897.6889,2402.117,1960.0391,691.67987
"125","5am",274.51472,2330.9171,2867.469,2407.3018,250.62153
"126","5am",86.90329,1733.7708,1571.623,2005.5034,546.31968
"127","5am",74.57434,834.4064,2015.141,1802.9873,1120.09248
"128","5am",114.44141,2075.046,1240.172,1877.235,513.01012
"129","5am",84.39405,1816.6198,1890.743,2079.9131,482.48348
"130","5am",108.77101,1891.1535,1654.104,1576.3991,117.41062
"131","5am",715.07787,1588.4424,2914.578,4169.8296,892.84075
"132","5am",184.56917,3583.7777,4355.506,4725.0743,1366.8381
"133","5am",601.8496,1297.2584,4148.64,4600.5564,1609.26363
"134","5am",142.74823,1096.2456,1412.511,1606.211,383.45932
"135","5am",0,1648.3981,1698.093,2442.1667,1086.66241
"136","5am",29.35398,1192.8397,1632.132,2047.1657,524.54897
"200","5am",192.4218,1085.7233,3055.718,3176.6001,933.25917
"201","5am",0,1671.3184,3749.975,3920.5017,1102.5846
"202","5am",307.78608,2418.3454,3599.755,4329.8534,1622.44433
"203","5am",144.1364,1489.0287,3098.729,4115.7532,876.78576
"204","5am",0,1429.9954,2923.984,3015.5303,1283.94731
"205","5am",0,3094.4978,3689.232,3335.4508,841.73402
"206","5am",77.76113,1085.3201,2099.296,3589.1105,492.26739
"207","5am",314.5529,1179.9009,3969.146,2466.5887,135.19102
"208","5am",190.09975,3356.8324,4424.403,2529.1995,452.209
"209","5am",159.94808,1816.2479,2917.396,2431.8794,264.00926
"210","5am",526.57897,2719.5898,2756.365,2428.1992,626.72965
"211","5am",260.6743,2357.9451,2727.002,2449.0678,325.40109
"212","5am",79.31507,2199.0028,2890.918,2526.61,422.54746
"213","5am",426.53218,2769.9136,2271.758,2596.3092,160.12752
"214","5am",0,1731.2942,2605.037,2865.7781,314.11467
"215","5am",193.09374,2391.8421,4221.401,3512.2014,1476.31524
"216","5am",292.00048,2172.9105,2469.946,3332.194,507.12516
"217","5am",271.39846,2934.5454,2690.519,2454.3861,969.6733
"218","5am",57.17953,2887.7557,3026.67,2388.0908,1112.92718
"219","5am",249.1904,1820.4304,3435.979,2359.9892,470.12807
"220","5am",50.87433,2398.9703,2166.524,2044.3227,862.09354
"221","5am",0,1968.7569,1681.442,2183.0115,808.67694
"222","5am",389.63019,1416.447,3952.906,3671.9488,1386.42432
"223","5am",24.67067,1629.3288,1468.579,1364.6962,138.16607
"224","5am",48.76848,1093.9938,2640.844,3437.2344,914.01689
"225","5am",320.71326,1323.2966,2463.933,2016.1644,685.5327
"226","5am",185.79201,2342.3248,2328.557,2671.6116,731.82272
"227","5am",0,1524.8066,3784.216,2582.5266,1074.3816
"228","5am",143.84638,1912.2973,3000.523,3161.2581,1189.54588
"229","5am",38.55382,2031.9285,2543.81,3051.9638,620.54226
"230","5am",72.08294,2065.001,2190.128,1727.65,154.5224
"231","5am",217.42981,2940.0262,2450.123,2299.9141,551.52811
"232","5am",0,1423.5373,2064.894,2071.124,221.93888
"233","5am",0,1459.1763,2741.064,2197.8017,409.97635
"001","6am",62.38079,592.0374,819.2873,1849.5965,2649.12235
"002","6am",190.55899,397.9366,1715.6444,2169.0082,1520.83225
"003","6am",682.68718,342.1156,1181.8327,2530.3232,1926.62816
"004","6am",345.80236,1165.9899,1636.0715,4615.8301,2518.63212
"005","6am",195.25319,502.2042,1601.5555,2279.7199,1992.61788
"006","6am",512.3996,1286.8434,3401.2933,3014.9301,1154.24895
"007","6am",1331.4036,1314.1224,3803.9527,3560.0417,1664.55697
"008","6am",142.36455,945.2622,1413.0407,3111.6754,1264.54366
"009","6am",612.86067,436.4204,1254.86,2157.3957,2226.15617
"010","6am",968.91088,384.7801,2323.8216,1820.5197,2450.86862
"011","6am",190.7483,384.906,2045.7196,2958.9624,1945.28309
"012","6am",916.09379,840.6646,1295.2408,2909.3883,1298.96039
"013","6am",221.5375,1839.9853,1517.5362,2014.7813,1510.98188
"014","6am",1352.72758,3210.4292,3495.9038,1522.2031,768.5007
"015","6am",779.19522,1891.3283,2700.7413,2035.3034,1795.25205
"016","6am",1483.10691,1700.6272,4586.1702,2089.0558,1433.39512
"017","6am",773.6766,1754.4897,3810.4704,2562.0607,2464.70974
"018","6am",349.05268,2327.4004,2317.9158,3216.6031,1975.76744
"019","6am",1245.4723,2875.3705,2580.1755,3786.5591,1922.59259
"020","6am",1047.80276,1620.61,2299.9987,2647.96,1956.35526
"021","6am",371.89014,2032.2197,2280.2446,1363.4743,309.44806
"022","6am",1230.77432,1838.8435,4365.6704,4447.4452,961.38549
"023","6am",521.06501,1528.5831,2938.1193,2337.333,417.94493
"024","6am",1381.78238,2306.5946,1799.1115,1948.1948,905.5968
"025","6am",941.82152,1875.7364,4062.0616,1711.9208,592.37975
"026","6am",257.91478,1622.9131,2307.3481,2136.0312,747.13433
"027","6am",893.14376,1167.8563,2515.7232,1955.0341,727.01333
"028","6am",965.42777,2193.6501,2904.4924,3022.93,1483.54132
"029","6am",1327.24926,2269.1171,2837.2398,998.5894,1465.81912
