"district","hour","mode1","mode2","mode3"
"001","4am",14.1865345,20.86618,64.947286
"002","4am",19.7187428,22.61919,57.662069
"003","4am",18.1200896,31.79017,50.08974
"004","4am",16.6537208,35.00578,48.340501
"005","4am",23.0290531,31.93943,45.031516
"006","4am",24.6117734,39.38175,36.006478
"007","4am",24.8203505,33.83336,41.346292
"008","4am",26.8961146,53.44726,19.656629
"009","4am",23.9070279,45.56456,30.528408
"010","4am",17.7732926,40.35333,41.873377
"011","4am",25.3683576,39.92477,34.706873
"012","4am",20.418203,39.10439,40.477412
"013","4am",21.2225248,53.78134,24.99614
"014","4am",30.2201053,53.25121,16.528684
"015","4am",20.0492384,49.55852,30.392243
"016","4am",23.1730037,47.31956,29.507433
"017","4am",21.2371794,55.8621,22.900718
"018","4am",18.5395369,60.99632,20.464146
"019","4am",18.0330891,58.0039,23.963006
"020","4am",11.7989594,64.14609,24.054951
"021","4am",10.3627683,71.01828,18.618951
"022","4am",12.5580768,70.47173,16.970197
"023","4am",16.644079,51.22101,32.134912
"024","4am",20.3247064,61.07454,18.600756
"025","4am",14.6033267,58.63854,26.758133
"026","4am",9.5377286,78.85361,11.608662
"027","4am",20.5309464,56.2027,23.26635
"028","4am",13.1046923,72.6907,14.204608
"029","4am",18.2495532,64.35319,17.397258
"030","4am",29.2758733,42.21759,28.506533
"031","4am",12.9958847,62.33897,24.665143
"032","4am",14.8053091,60.78307,24.411623
"033","4am",12.078582,77.78147,10.139948
"034","4am",8.0829763,80.01592,11.901103
"035","4am",7.5782724,74.79541,17.626316
"036","4am",10.0375497,82.40789,7.554561
"037","4am",13.0839969,71.13446,15.78154
"038","4am",9.8178981,80.0748,10.107302
"039","4am",2.1300725,91.09936,6.770566
"040","4am",9.1078582,83.29998,7.592167
"041","4am",13.3112638,69.19096,17.497772
"042","4am",11.4604383,75.1655,13.374061
"043","4am",7.0841588,84.18966,8.72618
"044","4am",7.4231919,78.47726,14.099545
"045","4am",8.2642565,73.88749,17.848257
"046","4am",21.1556327,64.10632,14.738044
"047","4am",15.0097648,71.78679,13.203441
"048","4am",7.1326828,74.58589,18.281425
"049","4am",8.065912,88.52834,3.405748
"050","4am",3.9219583,79.83409,16.243947
"051","4am",4.0279184,79.53129,16.440787
"052","4am",5.5176865,84.05616,10.426155
"053","4am",10.5444954,82.3225,7.133003
"101","4am",3.8787379,78.27964,17.841627
"102","4am",5.861821,76.97415,17.164028
"103","4am",0,69.74314,30.256863
"104","4am",1.8552279,70.63698,27.507789
"105","4am",0.3743774,90.85769,8.767934
"106","4am",0.5430013,82.6958,16.761199
"107","4am",3.5046122,93.84479,2.650601
"108","4am",4.0607126,77.00886,18.930423
"109","4am",3.3569681,81.92723,14.715803
"110","4am",1.1633592,91.25665,7.579993
"111","4am",3.5600256,74.2127,22.227278
"112","4am",1.8826966,86.84488,11.27242
"113","4am",14.9609334,59.39213,25.64694
"114","4am",8.1304672,69.24034,22.629194
"115","4am",3.3983879,65.51803,31.083579
"116","4am",5.7316807,68.22515,26.043169
"117","4am",5.1397554,67.64876,27.211482
"118","4am",9.1237121,53.63617,37.240119
"119","4am",4.2328791,66.70773,29.059389
"120","4am",2.5833085,80.2706,17.14609
"121","4am",4.8778793,78.40498,16.717138
"122","4am",4.1659805,82.09765,13.736367
"123","4am",2.785603,83.28392,13.930481
"124","4am",3.3490952,86.33607,10.314832
"125","4am",6.2569823,81.40379,12.339226
"126","4am",4.6972126,91.46014,3.842648
"127","4am",9.9039513,69.35984,20.736207
"128","4am",3.1358549,83.6123,13.251844
"129","4am",4.9550117,83.14882,11.896173
"130","4am",1.3633151,83.06782,15.56887
"131","4am",0.7911658,72.11387,27.094961
"132","4am",6.5489484,70.19224,23.258807
"133","4am",0,75.01775,24.982249
"134","4am",4.3960431,79.28634,16.31762
"135","4am",2.057877,87.4508,10.491323
"136","4am",4.6669125,78.72852,16.604571
"200","4am",2.3289312,81.60517,16.065897
"201","4am",2.5500779,83.29187,14.158048
"202","4am",9.344614,81.70859,8.946799
"203","4am",4.9434075,83.41956,11.637035
"204","4am",9.4569353,77.19145,13.351619
"205","4am",1.5670092,80.25719,18.175801
"206","4am",4.3194776,82.858,12.822519
"207","4am",0.6178357,84.13409,15.248074
"208","4am",5.5550242,84.02372,10.421259
"209","4am",0.8405421,89.25393,9.905526
"210","4am",3.7799084,77.26901,18.951083
"211","4am",2.979837,89.07853,7.941633
"212","4am",2.0058077,83.79002,14.204177
"213","4am",3.9492852,77.89313,18.157589
"214","4am",1.5149922,82.01636,16.468645
"215","4am",2.0765776,87.87605,10.047374
"216","4am",1.6961332,84.40566,13.898203
"217","4am",3.843408,70.97633,25.180259
"218","4am",6.4602716,83.97616,9.563567
"219","4am",1.585202,80.08744,18.327357
"220","4am",4.6301883,83.56038,11.809431
"221","4am",6.493991,79.56533,13.940682
"222","4am",3.3698775,88.92552,7.704605
"223","4am",3.2943295,86.46451,10.241158
"224","4am",3.2440946,79.03062,17.725282
"225","4am",12.0795497,76.29515,11.6253
"226","4am",6.4897475,75.32408,18.186173
"227","4am",5.230116,79.57105,15.198831
"228","4am",7.7545306,85.35012,6.895349
"229","4am",6.4093474,83.7114,9.879255
"230","4am",2.4344943,80.50157,17.063938
"231","4am",2.0604637,78.43082,19.50872
"232","4am",4.6802471,80.77466,14.545095
"233","4am",4.2513146,77.71659,18.032097
"001","5am",12.4671033,21.28427,66.248625
"002","5am",19.9675524,23.53091,56.501537
"003","5am",18.5809022,31.13825,50.280844
"004","5am",16.4965268,36.55143,46.952044
"005","5am",23.3689575,32.41085,44.220192
"006","5am",23.7369115,40.06682,36.196272
"007","5am",24.3631208,34.35835,41.278529
"008","5am",26.0931054,53.82364,20.083252
"009","5am",24.1695233,45.49234,30.338138
"010","5am",17.9163892,39.8731,42.210508
"011","5am",25.1324372,40.48346,34.384107
"012","5am",20.419877,38.30689,41.273235
"013","5am",19.6093462,55.42758,24.963076
"014","5am",30.2180836,53.20219,16.579726
"015","5am",20.0492384,49.55852,30.392243
"016","5am",23.1668069,48.04095,28.792244
"017","5am",21.5789195,56.16229,22.258786
"018","5am",19.2099992,60.49429,20.295715
"019","5am",18.1225699,56.63696,25.240469
"020","5am",11.0860776,64.92645,23.987476
"021","5am",10.1586848,71.58904,18.252271
"022","5am",12.4244731,70.78587,16.789654
"023","5am",16.8713304,50.555,32.573669
"024","5am",19.3675889,62.90759,17.724822
"025","5am",14.6033267,58.63854,26.758133
"026","5am",9.5377286,78.85361,11.608662
"027","5am",20.1487095,57.0181,22.833186
"028","5am",14.0038452,72.0429,13.953254
"029","5am",17.7331535,64.45006,17.816784
"030","5am",29.1425005,42.23194,28.625564
"031","5am",12.5807182,63.91515,23.504128
"032","5am",14.9154394,60.49135,24.593211
"033","5am",12.0634171,77.80937,10.127217
"034","5am",7.8897487,80.49365,11.616601
"035","5am",7.6422898,74.5825,17.775214
"036","5am",9.1881867,83.32773,7.484084
"037","5am",13.149782,70.98933,15.860888
"038","5am",10.6358478,80.45928,8.904868
"039","5am",1.46471,91.05328,7.482005
"040","5am",8.6077605,83.81472,7.577521
"041","5am",13.3769683,69.03889,17.584141
"042","5am",9.4253227,76.99081,13.583864
"043","5am",7.1670425,84.371,8.461957
"044","5am",7.6076654,77.9424,14.449932
"045","5am",8.315068,73.72694,17.957995
"046","5am",21.4442607,63.61662,14.939116
"047","5am",14.4153157,72.90415,12.68053
"048","5am",7.277284,73.3067,19.416016
"049","5am",8.0867489,88.4987,3.414546
"050","5am",3.9766904,79.55267,16.470636
"051","5am",4.0502441,79.41784,16.531914
"052","5am",5.8302004,83.15312,11.016678
"053","5am",10.214785,82.87525,6.909965
"101","5am",3.8787379,78.27964,17.841627
"102","5am",5.861821,76.97415,17.164028
"103","5am",0,69.90448,30.095522
"104","5am",1.8119341,71.3222,26.865866
"105","5am",0.3770672,90.792,8.83093
"106","5am",0.5241286,83.29723,16.178643
"107","5am",3.5973323,94.56689,1.835778
"108","5am",4.1937509,76.25562,19.550628
"109","5am",3.4642727,81.34954,15.18619
"110","5am",1.1445524,91.39799,7.457454
"111","5am",3.6978661,74.42817,21.873961
"112","5am",1.8473232,87.09205,11.060625
"113","5am",13.684349,62.02924,24.286411
"114","5am",8.187204,69.02569,22.787107
"115","5am",3.3983879,64.08727,32.514342
"116","5am",5.7085286,68.3535,25.937973
"117","5am",5.2652197,66.85905,27.87573
"118","5am",9.0874819,54.91829,35.994225
"119","5am",3.6729754,70.45551,25.871517
"120","5am",2.7395291,79.82636,17.434106
"121","5am",4.5730831,79.31108,16.11584
"122","5am",4.1497006,82.16761,13.682688
"123","5am",2.7671228,83.95611,13.276763
"124","5am",3.3915674,86.16279,10.445642
"125","5am",6.4206227,82.60084,10.978533
"126","5am",4.9004274,91.09068,4.008892
"127","5am",10.0043701,70.1911,19.804528
"128","5am",3.2274328,83.94783,12.824734
"129","5am",5.0152163,82.94407,12.040714
"130","5am",1.3990467,84.06643,14.534526
"131","5am",0.797188,71.90161,27.301201
"132","5am",6.4447174,70.66666,22.888627
"133","5am",0,75.34585,24.65415
"134","5am",4.5022534,78.78589,16.711861
"135","5am",2.2192239,86.46689,11.31389
"136","5am",4.7103687,78.53045,16.759185
"200","5am",2.3839408,81.17068,16.445376
