"district","hour","age1","age2","age3","age4"
"001","4am",38.667608,27.6455045,23.87118,9.815709
"002","4am",39.672189,34.9339959,17.60979,7.784027
"003","4am",32.306006,23.7019264,26.92059,17.071481
"004","4am",28.359042,28.1260762,28.23247,15.28241
"005","4am",31.235525,22.8098961,30.82493,15.129645
"006","4am",25.623126,28.3451363,31.71955,14.312191
"007","4am",24.007325,34.7547337,27.28824,13.949703
"008","4am",17.776079,20.8358147,42.96998,18.418128
"009","4am",15.686278,24.5486551,39.76132,20.003751
"010","4am",15.566443,17.4057476,38.72468,28.303129
"011","4am",23.477016,24.723956,33.86235,17.936683
"012","4am",22.908345,22.1828159,36.98638,17.922458
"013","4am",17.542988,21.8312795,35.02101,25.604723
"014","4am",20.399814,18.4746591,42.33421,18.791322
"015","4am",16.6528,17.835689,42.73338,22.778127
"016","4am",21.080503,12.1253324,46.71062,20.08354
"017","4am",26.882484,14.917186,39.76083,18.439495
"018","4am",18.690026,25.0235459,38.36046,17.925969
"019","4am",18.205654,23.3857772,39.29072,19.117848
"020","4am",16.54498,12.9177907,50.85658,19.680649
"021","4am",14.075349,10.9834405,50.36103,24.580181
"022","4am",15.781194,10.351795,46.7407,27.126315
"023","4am",15.987552,20.9851447,42.11357,20.913731
"024","4am",20.755314,18.1427489,41.94853,19.153404
"025","4am",13.611216,20.1922766,44.91924,21.277266
"026","4am",13.692995,20.1470182,40.31222,25.847772
"027","4am",14.458613,13.2403698,46.32712,25.973893
"028","4am",14.404255,15.7595853,44.90853,24.927632
"029","4am",14.683994,19.8031753,49.1649,16.347927
"030","4am",45.658612,15.6318419,25.24021,13.46934
"031","4am",25.440417,23.0602246,39.47182,12.027541
"032","4am",15.505434,20.0826067,38.23158,26.180375
"033","4am",15.046287,21.6342934,41.78777,21.53165
"034","4am",15.515496,16.2117021,52.85791,15.414897
"035","4am",14.807158,11.5332054,47.48519,26.174445
"036","4am",15.997851,12.7836498,55.33265,15.885849
"037","4am",13.23071,13.3699263,49.41961,23.979756
"038","4am",24.179088,15.4175853,46.13567,14.267657
"039","4am",16.789625,14.4444394,48.00302,20.762912
"040","4am",14.739035,14.8547647,49.80459,20.601612
"041","4am",14.721356,10.1175097,53.75738,21.40376
"042","4am",13.192926,14.9305104,46.30537,25.571192
"043","4am",15.517441,13.1690237,47.61017,23.703366
"044","4am",15.174189,13.1745108,50.75572,20.895578
"045","4am",11.785202,13.0479382,49.50468,25.662177
"046","4am",16.27733,19.9123315,40.94726,22.863075
"047","4am",15.712227,20.7243714,45.67656,17.886842
"048","4am",13.406166,13.506768,54.97656,18.110507
"049","4am",18.532613,12.8494236,47.2542,21.363763
"050","4am",15.832406,13.1248879,49.30902,21.733691
"051","4am",16.914442,12.9060252,44.87522,25.30431
"052","4am",8.504788,19.7090521,42.5396,29.246559
"053","4am",24.524867,7.5826578,52.6461,15.246378
"101","4am",9.135189,6.6568511,60.58692,23.621038
"102","4am",7.261241,6.7086936,51.65272,34.377345
"103","4am",5.700853,12.4030861,43.06435,38.831716
"104","4am",7.917517,0.8993092,22.06594,69.117238
"105","4am",11.218682,9.0096266,58.83243,20.939257
"106","4am",12.363325,14.4921887,49.28294,23.861551
"107","4am",11.098886,6.7970813,64.05067,18.053362
"108","4am",12.444691,14.0804223,56.2347,17.240189
"109","4am",10.12455,14.0536648,54.55984,21.26195
"110","4am",10.711075,8.2963324,62.90346,18.089135
"111","4am",9.568012,7.6985791,54.93629,27.797117
"112","4am",13.854419,12.1724562,50.75277,23.220358
"113","4am",14.82665,13.6486839,54.27118,17.253491
"114","4am",11.472044,10.8854917,50.7122,26.930262
"115","4am",11.15851,13.0621966,44.75335,31.025943
"116","4am",12.743136,14.3227507,42.75453,30.179586
"117","4am",11.356583,9.9824577,57.20226,21.458702
"118","4am",16.120755,16.9685636,44.19378,22.716903
"119","4am",13.61383,16.5584636,47.63507,22.192634
"120","4am",11.492736,15.1798451,51.8171,21.51032
"121","4am",13.572976,22.5982915,49.92235,13.90638
"122","4am",11.965942,20.6470611,49.57141,17.815591
"123","4am",9.900174,16.9441082,54.98337,18.172343
"124","4am",10.445664,16.0405587,53.49603,20.017747
"125","4am",10.403351,18.3292578,51.41756,19.849833
"126","4am",10.010509,23.2520241,50.03602,16.701446
"127","4am",8.782964,13.5070606,59.37769,18.332285
"128","4am",13.13604,14.2516922,61.35844,11.253829
"129","4am",10.220323,18.3219386,51.19203,20.265703
"130","4am",11.833819,10.6162279,61.53407,16.015884
"131","4am",8.408406,11.8538621,50.28854,29.449191
"132","4am",14.122138,5.2343783,57.73416,22.909319
"133","4am",5.288261,11.7736136,42.94157,39.996554
"134","4am",10.845137,14.3530141,56.22137,18.580484
"135","4am",9.285709,22.0598172,52.66765,15.986827
"136","4am",11.644415,13.423947,56.47398,18.457661
"200","4am",8.793735,12.4643492,62.62981,16.112109
"201","4am",8.599758,17.9594819,59.52948,13.911285
"202","4am",12.831453,15.2484238,56.22782,15.692305
"203","4am",13.379803,13.5576003,59.74773,13.31487
"204","4am",11.275247,11.8729636,60.27901,16.57278
"205","4am",8.138117,20.2503924,52.52317,19.088323
"206","4am",7.547861,16.6926119,52.23169,23.527837
"207","4am",13.346808,11.8956911,50.24291,24.514595
"208","4am",9.74412,19.4783243,52.76753,18.01003
"209","4am",8.777496,15.9767158,52.18706,23.058726
"210","4am",15.302024,8.7109618,46.90481,29.082208
"211","4am",11.848452,18.2943829,54.95687,14.900291
"212","4am",4.5175,9.1263857,59.34002,27.016091
"213","4am",10.970397,20.6609383,47.79527,20.573394
"214","4am",7.607008,18.5806584,57.71439,16.097942
"215","4am",10.424276,19.3751041,56.71116,13.489457
"216","4am",4.376719,17.0896759,57.16924,21.364362
"217","4am",15.529995,11.6680139,48.18621,24.615782
"218","4am",12.655612,14.5662772,56.04765,16.730462
"219","4am",14.382838,20.1377969,49.20673,16.272639
"220","4am",15.847764,15.2413379,52.49726,16.413639
"221","4am",5.449567,25.5563014,55.85975,13.134382
"222","4am",14.915697,13.3704174,56.25582,15.458062
"223","4am",12.220269,12.905146,55.61247,19.262118
"224","4am",12.283455,15.890524,53.17449,18.651533
"225","4am",12.455701,16.52176,58.23637,12.786167
"226","4am",9.827194,16.1797266,56.84052,17.152556
"227","4am",13.260113,10.3549824,58.96739,17.417513
"228","4am",11.922663,8.5730886,64.04861,15.45564
"229","4am",6.222336,22.5409848,58.33534,12.901342
"230","4am",9.047269,19.1875233,49.25829,22.506916
"231","4am",10.498682,12.7342439,55.16512,21.601953
"232","4am",9.609435,12.9468768,57.12653,20.317155
"233","4am",10.284269,22.5650844,49.6969,17.453746
"001","5am",38.831711,28.3829266,22.70783,10.077536
"002","5am",38.995012,34.3376969,19.01613,7.651159
"003","5am",31.704557,24.3666899,27.54139,16.387359
"004","5am",28.137854,27.1364388,29.56249,15.163214
"005","5am",31.644288,23.1083974,29.91968,15.327639
"006","5am",24.938436,28.6394493,32.49237,13.929747
"007","5am",23.973228,34.1303743,27.96651,13.92989
"008","5am",16.908552,21.2277527,43.09911,18.764588
"009","5am",15.837253,24.7849267,39.18154,20.196279
