"district","hour","resarea1","resarea2","resarea3"
"001","4am",1.0986397,0.5281296,98.3732308
"002","4am",1.5009132,4.0914825,94.4076043
"003","4am",0.9857939,0.4293239,98.5848822
"004","4am",0,0.9794386,99.0205614
"005","4am",0.5118776,1.736478,97.7516444
"006","4am",1.6434272,1.5691982,96.7873746
"007","4am",2.6627686,1.4885452,95.8486862
"008","4am",0,0.8004315,99.1995685
"009","4am",0,1.0044364,98.9955636
"010","4am",0,0.9395003,99.0604997
"011","4am",0,0,100
"012","4am",0.7854158,1.1610104,98.0535738
"013","4am",0,0,100
"014","4am",0,0,100
"015","4am",0,0,100
"016","4am",0,0,100
"017","4am",1.1956468,2.2306915,96.5736618
"018","4am",0,0.2774618,99.7225382
"019","4am",0,1.5300736,98.4699264
"020","4am",0,1.2630452,98.7369548
"021","4am",0.6385659,98.3297621,1.031672
"022","4am",0,100,0
"023","4am",0,2.198546,97.801454
"024","4am",0,97.2254479,2.7745521
"025","4am",0,100,0
"026","4am",0.8908779,98.4807686,0.6283534
"027","4am",0,98.8276508,1.1723492
"028","4am",0.6982644,99.3017356,0
"029","4am",0.4653837,99.5346163,0
"030","4am",0,0,100
"031","4am",0.2908876,0,99.7091124
"032","4am",0.4864169,97.689959,1.8236241
"033","4am",0,100,0
"034","4am",1.71002,95.2302372,3.0597428
"035","4am",0,99.7155396,0.2844604
"036","4am",0,100,0
"037","4am",0,100,0
"038","4am",1.4783901,97.1961651,1.3254448
"039","4am",1.1631616,97.9673162,0.8695222
"040","4am",4.0057742,93.4764382,2.5177877
"041","4am",0,100,0
"042","4am",0.7109144,97.9723274,1.3167582
"043","4am",0,100,0
"044","4am",0,100,0
"045","4am",0,100,0
"046","4am",0,100,0
"047","4am",9.8237761,87.9700754,2.2061485
"048","4am",0,100,0
"049","4am",1.6807716,97.6314554,0.687773
"050","4am",100,0,0
"051","4am",0,100,0
"052","4am",0.156846,99.843154,0
"053","4am",0.6590249,98.5696781,0.771297
"101","4am",100,0,0
"102","4am",94.7533899,5.2466101,0
"103","4am",0,100,0
"104","4am",0.5683619,99.4316381,0
"105","4am",0,100,0
"106","4am",1.5302432,98.4697568,0
"107","4am",0.6481271,99.3518729,0
"108","4am",98.8018263,1.1981737,0
"109","4am",100,0,0
"110","4am",0,100,0
"111","4am",2.91218,97.08782,0
"112","4am",0,99.6652035,0.3347965
"113","4am",0.7277869,99.2722131,0
"114","4am",0,100,0
"115","4am",0,100,0
"116","4am",0.759882,99.240118,0
"117","4am",0,100,0
"118","4am",0,100,0
"119","4am",3.2461834,96.7538166,0
"120","4am",0,100,0
"121","4am",3.3617508,96.6382492,0
"122","4am",1.2401845,98.7598155,0
"123","4am",100,0,0
"124","4am",100,0,0
"125","4am",100,0,0
"126","4am",98.7625677,0,1.2374323
"127","4am",100,0,0
"128","4am",96.3135608,1.6696202,2.016819
"129","4am",96.3712481,3.6287519,0
"130","4am",0,100,0
"131","4am",0,100,0
"132","4am",1.3309514,98.0819984,0.5870502
"133","4am",1.1433172,96.3163936,2.5402892
"134","4am",100,0,0
"135","4am",100,0,0
"136","4am",100,0,0
"200","4am",98.3337028,1.2829049,0.3833923
"201","4am",100,0,0
"202","4am",99.5339124,0.4660876,0
"203","4am",98.5841414,0,1.4158586
"204","4am",100,0,0
"205","4am",100,0,0
"206","4am",100,0,0
"207","4am",100,0,0
"208","4am",100,0,0
"209","4am",98.8846926,1.1153074,0
"210","4am",4.3700273,95.6299727,0
"211","4am",100,0,0
"212","4am",100,0,0
"213","4am",100,0,0
"214","4am",100,0,0
"215","4am",98.1235928,0,1.8764072
"216","4am",100,0,0
"217","4am",6.3397762,93.6602238,0
"218","4am",100,0,0
"219","4am",97.8564376,2.1435624,0
"220","4am",98.6924865,1.3075135,0
"221","4am",100,0,0
"222","4am",98.9563349,1.0436651,0
