"district","hour","act1","act2","act3","act4","act5"
"001","4am",96.48998,0.4619378,0,0,3.048083
"002","4am",92.92267,4.0858959,0,0,2.1804975
"003","4am",99.01421,0.9857939,0,0,0
"004","4am",93.85282,5.8047809,0,0,0.3423949
"005","4am",97.6849,2.3150959,0,0,0
"006","4am",93.36549,5.7290003,0,0,0.9055116
"007","4am",93.66402,3.7179412,0,0,2.6180384
"008","4am",100,0,0,0,0
"009","4am",96.39382,1.0044364,0,0,2.6017419
"010","4am",100,0,0,0,0
"011","4am",98.46591,1.5340944,0,0,0
"012","4am",96.33508,0.7854158,0,0,2.8795062
"013","4am",100,0,0,0,0
"014","4am",98.52684,0,0,0,1.4731637
"015","4am",100,0,0,0,0
"016","4am",100,0,0,0,0
"017","4am",97.76931,0.4431584,0,0,1.787533
"018","4am",97.75054,2.2494597,0,0,0
"019","4am",98.46993,0,0,0,1.5300736
"020","4am",99.42637,0,0,0,0.5736261
"021","4am",98.32976,0.6385659,0,0,1.031672
"022","4am",99.52103,0,0,0,0.4789663
"023","4am",95.59529,3.11497,0,0,1.2897378
"024","4am",100,0,0,0,0
"025","4am",100,0,0,0,0
"026","4am",96.7801,0.8908779,0,0,2.3290204
"027","4am",98.5347,1.4653014,0,0,0
"028","4am",99.64457,0,0.3554317,0,0
"029","4am",100,0,0,0,0
"030","4am",100,0,0,0,0
"031","4am",98.8348,0.2908876,0,0,0.8743153
"032","4am",97.06591,1.3522485,0,0,1.5818447
"033","4am",96.2465,3.7535017,0,0,0
"034","4am",92.11571,6.468391,0,0,1.4159002
"035","4am",98.56989,0.8811243,0,0,0.5489852
"036","4am",100,0,0,0,0
"037","4am",100,0,0,0,0
"038","4am",93.61773,4.951739,0,0,1.4305309
"039","4am",97.73146,1.3990128,0,0,0.8695222
"040","4am",90.33707,9.6629252,0,0,0
"041","4am",98.1324,1.867599,0,0,0
"042","4am",96.20442,2.1165035,0,0,1.6790721
"043","4am",94.35292,2.2220199,0,0,3.4250562
"044","4am",98.03145,1.9685492,0,0,0
"045","4am",98.58034,0.5419495,0,0,0.8777085
"046","4am",99.72032,0.2796785,0,0,0
"047","4am",82.06711,16.3852211,0,0,1.5476643
"048","4am",100,0,0,0,0
"049","4am",95.10682,4.8931783,0,0,0
"050","4am",100,0,0,0,0
"051","4am",100,0,0,0,0
"052","4am",97.97152,0.7236277,0,0,1.3048481
"053","4am",98.20106,0.7415127,0.3983976,0,0.6590249
"101","4am",99.61411,0.3858928,0,0,0
"102","4am",99.04159,0.6371129,0,0,0.321297
"103","4am",94.96427,2.4956519,0,0,2.5400805
"104","4am",97.29237,2.7076341,0,0,0
"105","4am",100,0,0,0,0
"106","4am",97.00546,2.9945364,0,0,0
"107","4am",97.54423,1.3678927,0,0,1.0878815
"108","4am",96.88595,2.7839527,0,0,0.3300934
"109","4am",99.24953,0.7504711,0,0,0
"110","4am",93.09239,5.8164865,0,0,1.0911248
"111","4am",95.34548,1.7423393,0,0,2.91218
"112","4am",99.13327,0.5319327,0,0,0.3347965
"113","4am",97.74529,0,0,0,2.2547082
"114","4am",100,0,0,0,0
"115","4am",99.45321,0,0,0,0.5467881
"116","4am",100,0,0,0,0
"117","4am",99.38531,0,0,0,0.6146852
"118","4am",99.03912,0,0,0,0.9608802
"119","4am",91.3757,6.6393272,0,0,1.9849761
"120","4am",100,0,0,0,0
"121","4am",80.6705,18.7086875,0,0,0.620808
"122","4am",96.10087,3.8991297,0,0,0
"123","4am",97.71107,2.2889287,0,0,0
"124","4am",100,0,0,0,0
"125","4am",100,0,0,0,0
"126","4am",98.29501,1.7049889,0,0,0
"127","4am",97.43701,2.5629945,0,0,0
"128","4am",96.2799,3.7200978,0,0,0
"129","4am",94.07036,5.9296406,0,0,0
"130","4am",97.30115,2.6988455,0,0,0
"131","4am",100,0,0,0,0
"132","4am",99.53169,0.4683144,0,0,0
"133","4am",98.37856,1.1433172,0,0,0.4781263
"134","4am",99.24911,0.7508878,0,0,0
"135","4am",100,0,0,0,0
"136","4am",98.66735,1.3326475,0,0,0
"200","4am",97.63843,2.3615711,0,0,0
"201","4am",99.01872,0.9812808,0,0,0
"202","4am",98.97853,1.0214717,0,0,0
"203","4am",97.80507,0.7790684,0,0,1.4158586
"204","4am",100,0,0,0,0
"205","4am",96.28059,3.1968366,0,0,0.5225749
"206","4am",99.26343,0.7365695,0,0,0
"207","4am",100,0,0,0,0
"208","4am",98.35796,1.1781418,0,0,0
"209","4am",100,0,0,0,0
"210","4am",93.87312,5.1145875,0,0,1.0122913
"211","4am",97.95162,2.0483807,0,0,0
"212","4am",100,0,0,0,0
"213","4am",96.58702,2.9346846,0,0,0.4782907
"214","4am",99.48266,0.5173395,0,0,0
"215","4am",95.0264,4.9736024,0,0,0
"216","4am",100,0,0,0,0
"217","4am",90.89192,8.5030499,0,0,0.6050312
"218","4am",99.31537,0.6846347,0,0,0
"219","4am",97.85644,0,0,0,2.1435624
"220","4am",96.69321,3.3067887,0,0,0
"221","4am",99.44106,0.5589367,0,0,0
"222","4am",96.96469,2.2680233,0,0,0.767283
"223","4am",97.96623,2.0337711,0,0,0
"224","4am",99.23909,0,0,0,0.7609106
"225","4am",100,0,0,0,0
"226","4am",100,0,0,0,0
"227","4am",99.23883,0.7611743,0,0,0
"228","4am",96.2221,3.0607164,0,0,0.7171875
"229","4am",96.73031,2.5419188,0,0,0.7277715
"230","4am",98.26251,1.1281285,0,0,0.6093616
"231","4am",98.68555,0.6748565,0,0,0.6395891
"232","4am",100,0,0,0,0
"233","4am",98.61628,0.4739629,0,0,0.9097548
"001","5am",96.39635,0.4742597,0,0,3.1293882
"002","5am",91.33654,5.7230828,0,0,2.1432779
"003","5am",96.80454,3.1954644,0,0,0
"004","5am",92.35055,7.3097278,0,0,0.3397244
"005","5am",97.65461,2.3453924,0,0,0
"006","5am",89.64669,8.3358796,0,0,2.017429
"007","5am",92.59501,4.7906707,0,0,2.61432
"008","5am",99.40972,0.5902797,0,0,0
