"district","hour","sex1","sex2"
"001","4am",46.00917,53.99083
"002","4am",43.39482,56.60518
"003","4am",45.93874,54.06126
"004","4am",46.21966,53.78034
"005","4am",45.97316,54.02684
"006","4am",51.40211,48.59789
"007","4am",44.25223,55.74777
"008","4am",49.53795,50.46205
"009","4am",50.00889,49.99111
"010","4am",46.31667,53.68333
"011","4am",30.31069,69.68931
"012","4am",47.44073,52.55927
"013","4am",49.51287,50.48713
"014","4am",41.83713,58.16287
"015","4am",46.13865,53.86135
"016","4am",41.89618,58.10382
"017","4am",51.15129,48.84871
"018","4am",46.60742,53.39258
"019","4am",45.75611,54.24389
"020","4am",43.95574,56.04426
"021","4am",48.86101,51.13899
"022","4am",42.25889,57.74111
"023","4am",41.65361,58.34639
"024","4am",40.26298,59.73702
"025","4am",43.87705,56.12295
"026","4am",43.37642,56.62358
"027","4am",46.58666,53.41334
"028","4am",45.68292,54.31708
"029","4am",44.69605,55.30395
"030","4am",40.1675,59.8325
"031","4am",43.05913,56.94087
"032","4am",46.65225,53.34775
"033","4am",48.59711,51.40289
"034","4am",45.72886,54.27114
"035","4am",43.05501,56.94499
"036","4am",49.5517,50.4483
"037","4am",48.54837,51.45163
"038","4am",56.18927,43.81073
"039","4am",50.71316,49.28684
"040","4am",53.6802,46.3198
"041","4am",46.10263,53.89737
"042","4am",49.58649,50.41351
"043","4am",41.68666,58.31334
"044","4am",47.37882,52.62118
"045","4am",49.085,50.915
"046","4am",46.23207,53.76793
"047","4am",49.98463,50.01537
"048","4am",45.63035,54.36965
"049","4am",47.22164,52.77836
"050","4am",46.88567,53.11433
"051","4am",48.74442,51.25558
"052","4am",45.9804,54.0196
"053","4am",44.77852,55.22148
"101","4am",41.42861,58.57139
"102","4am",50.03047,49.96953
"103","4am",42.92028,57.07972
"104","4am",36.45143,63.54857
"105","4am",45.51965,54.48035
"106","4am",46.98321,53.01679
"107","4am",49.43827,50.56173
"108","4am",49.7663,50.2337
"109","4am",41.12941,58.87059
"110","4am",46.6905,53.3095
"111","4am",47.38352,52.61648
"112","4am",47.11344,52.88656
"113","4am",43.08845,56.91155
"114","4am",45.49097,54.50903
"115","4am",44.4701,55.5299
"116","4am",42.12187,57.87813
"117","4am",47.63852,52.36148
"118","4am",55.57967,44.42033
"119","4am",49.87044,50.12956
"120","4am",42.84037,57.15963
"121","4am",50.14794,49.85206
"122","4am",50.24732,49.75268
"123","4am",40.81279,59.18721
"124","4am",43.39511,56.60489
"125","4am",38.94586,61.05414
"126","4am",42.5507,57.4493
"127","4am",45.73582,54.26418
"128","4am",48.29113,51.70887
"129","4am",44.3073,55.6927
"130","4am",48.38941,51.61059
"131","4am",40.39132,59.60868
"132","4am",46.79242,53.20758
"133","4am",45.09821,54.90179
"134","4am",39.5893,60.4107
"135","4am",51.83024,48.16976
"136","4am",42.29777,57.70223
"200","4am",43.32506,56.67494
"201","4am",41.92863,58.07137
"202","4am",42.17042,57.82958
"203","4am",47.98038,52.01962
"204","4am",51.1312,48.8688
"205","4am",38.82359,61.17641
"206","4am",42.83095,57.16905
"207","4am",33.88748,66.11252
"208","4am",42.87324,57.12676
"209","4am",34.5689,65.4311
"210","4am",43.06295,56.93705
"211","4am",37.92528,62.07472
"212","4am",38.10423,61.89577
"213","4am",44.6434,55.3566
"214","4am",46.68857,53.31143
"215","4am",46.52699,53.47301
"216","4am",42.55252,57.44748
"217","4am",43.79284,56.20716
"218","4am",38.64084,61.35916
