"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",62.38079,341.9673,670.6543,1474.8949,3070.5612
"002","4am",190.55899,149.1407,920.304,1533.5763,1724.4493
"003","4am",341.11079,247.3858,990.8923,2171.091,2258.9538
"004","4am",172.90118,652.387,948.0784,3463.3614,3928.3549
"005","4am",39.59937,290.7564,1245.2973,2319.7895,2020.5732
"006","4am",327.47502,845.4009,2261.3291,2942.1049,1725.1088
"007","4am",842.61026,1214.1705,2861.4395,3723.6833,2793.3157
"008","4am",83.34005,809.2045,1416.628,2196.9645,1779.01
"009","4am",370.88741,287.2703,874.149,1789.8059,3137.2407
"010","4am",795.32725,217.2601,1686.1351,1823.2573,2941.4408
"011","4am",93.13235,180.2253,1940.9554,2459.3996,2043.1111
"012","4am",442.04599,725.1809,1428.9421,2495.0348,1991.3068
"013","4am",137.17241,1309.2319,1311.6525,1978.3486,1991.4349
"014","4am",689.79151,1909.5166,3291.3335,1917.2044,1147.9973
"015","4am",452.38581,1424.6633,2526.7495,1938.6301,1953.6374
"016","4am",871.18947,1296.3667,3951.1939,2378.9966,2206.6821
"017","4am",279.0532,1002.4392,3076.6807,2037.2151,3566.0176
"018","4am",152.20147,1952.4496,2041.8507,2798.6957,2554.6677
"019","4am",472.12203,2693.8416,2960.4172,3539.2386,2183.5525
"020","4am",473.81611,879.5427,2000.6098,2851.4275,2654.3144
"021","4am",201.89436,1158.041,1894.2948,1758.7803,868.3956
"022","4am",597.27694,1245.0926,3440.4833,4629.1701,2523.3458
"023","4am",400.57732,963.9517,2461.8504,2460.3096,1360.5419
"024","4am",665.31746,1293.3062,1482.2795,2481.1359,1526.3765
"025","4am",410.63912,1555.3143,3251.7922,2383.3037,1138.1095
"026","4am",149.51222,852.4081,1965.4335,2202.7518,1144.7546
"027","4am",480.89061,823.4389,1974.7099,1932.6458,1396.2297
"028","4am",429.49713,1209.5696,2720.0287,2832.9033,2505.4358
"029","4am",579.66146,1547.3056,2915.1899,1327.4043,1797.8713
"030","4am",420.53825,584.5096,3324.0294,1675.8369,1670.1401
"031","4am",316.64375,1737.9792,2242.6674,3215.295,2037.0199
"032","4am",218.93641,1192.9207,2535.799,1873.8916,1103.6941
"033","4am",302.52815,1065.1718,2010.4864,1995.0804,1053.8819
"034","4am",147.73808,535.9304,2029.4122,1767.3369,893.4956
"035","4am",217.94625,757.4787,2237.8829,2554.2419,1067.5061
"036","4am",143.76931,439.5419,1826.4997,1828.9115,1878.1459
"037","4am",408.60596,415.9377,1555.3842,1961.7457,1662.7601
"038","4am",336.5411,1057.4921,1830.6027,3912.9158,3202.0502
"039","4am",391.12287,2099.0185,3000.5737,4045.0156,3168.8023
"040","4am",119.52795,972.8387,1906.1539,3375.5364,781.6223
"041","4am",391.85078,825.76,1720.0809,1456.5239,1226.0762
"042","4am",540.60371,1059.1816,2648.6445,2619.3838,1515.7826
"043","4am",66.04206,1217.7677,1456.0619,1842.4861,1393.1889
"044","4am",146.40757,1041.727,2511.807,2558.8244,729.6853
"045","4am",193.56472,716.2564,1693.4513,2769.365,1539.6785
"046","4am",111.64092,2118.6402,1799.0459,2363.5635,1134.6363
"047","4am",499.25472,2267.5216,2367.179,2476.9183,1025.6205
"048","4am",306.11924,1369.9125,2134.5752,1431.2082,1053.9608
"049","4am",357.2464,1503.7885,1888.7409,2542.3824,1016.1148
"050","4am",166.54086,854.4865,1722.8288,1728.8964,1138.2517
"051","4am",70.91657,1841.7566,2928.4484,1866.1253,886.7735
"052","4am",82.43784,2257.2725,2507.2243,2965.4754,1972.0765
"053","4am",170.8498,1457.845,2554.1961,3227.3167,1928.0501
"101","4am",397.49894,1115.75,3100.4969,2615.2082,639.8593
"102","4am",148.42203,1582.3258,1697.3639,2714.6959,1955.5013
"103","4am",321.82797,1169.6678,4062.338,3879.3655,1698.5541
