"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533";"8268.533"
"4am";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 658.274";"   0.000";"0";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"0";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1007.832";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"5am";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1053.575";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1188.012";" 776.332";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1703.472";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"6am";"   0.000";" 603.284";" 902.884";"   0.000";" 588.063";"1829.595";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1036.347";" 898.794";" 870.675";" 686.630";"   0.000";"1962.645";"1477.427";"0";"   0.000";"   0.000";" 638.298";"   0.000";" 592.893";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 385.665";"   0.000";"0";"   0.000";"   0.000";"2170.300";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"7am";"2633.861";"1985.868";"2449.708";" 758.799";"1484.562";"5477.278";"1895.162";"   0.000";" 882.944";"   0.000";"1031.209";"2504.081";"1772.923";"1677.962";"1785.077";"   0.000";"3708.617";"3241.542";"   0.000";" 804.535";" 624.484";"1518.912";" 579.071";"1606.825";" 876.818";"   0.000";"   0.000";"   0.000";"   0.000";" 813.822";"   0.000";" 787.538";"   0.000";"1588.981";"   0.000";"   0.000";"   0.000";" 937.193";"4018.654";" 649.672";" 683.729";"   0.000";"   0.000";"   0.000";" 771.352";"1608.710";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"8am";"6529.830";"3663.391";"3278.414";"1004.170";"2789.917";"8268.533";"4226.247";"1483.136";"1815.086";" 914.893";"1752.484";"3793.606";"2883.472";"2287.129";"2964.384";"1050.642";"5722.337";"4313.592";"   0.000";"1033.008";" 834.953";"2781.711";"1031.504";"2056.195";"1474.331";"   0.000";"   0.000";"   0.000";"   0.000";"1202.527";"   0.000";" 752.623";"   0.000";"2999.443";"   0.000";"   0.000";"   0.000";"1135.506";"5942.068";" 991.682";"1477.160";" 708.420";"   0.000";"   0.000";"1096.767";"2266.071";"1102.062";"1303.686";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"7628.590";"3927.607";"3430.734";" 962.767";"3520.107";"8056.781";"4970.966";"1732.536";"2003.891";" 962.936";"1834.082";"3989.814";"2910.002";"2294.261";"3674.167";"1035.670";"6405.537";"4507.404";"   0.000";"1088.145";" 983.514";"2865.957";" 906.455";"2191.325";"1614.693";"   0.000";"   0.000";"   0.000";"   0.000";"1249.762";"   0.000";"1020.198";"   0.000";"3302.050";"   0.000";"   0.000";"   0.000";"1049.975";"6142.104";"1026.862";"1383.722";" 670.806";"   0.000";"   0.000";"1013.512";"2140.303";"1213.146";"1369.368";"   0.000";"   0.000";"   0.000";"0"
"10am";"8141.710";"3849.689";"3313.205";"1130.216";"3289.880";"7897.173";"4736.391";"1665.305";"2400.675";" 867.779";"1755.434";"4067.477";"2847.050";"2260.553";"3463.429";" 905.539";"6878.066";"4523.486";"   0.000";"1164.942";"1082.891";"2913.709";" 906.455";"2246.115";"1479.145";"   0.000";"   0.000";"   0.000";"   0.000";"1267.637";"   0.000";" 956.210";"   0.000";"3228.835";"   0.000";"   0.000";"   0.000";"1080.216";"6057.597";"1063.888";"1735.344";" 725.112";"   0.000";"   0.000";"1052.411";"2236.923";"1149.362";"1458.713";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"8128.870";"4205.843";"3284.620";"1067.399";"3075.862";"7227.024";"4532.767";"1506.362";"2174.632";" 873.323";"1586.909";"3379.901";"2413.039";"2280.023";"3358.365";" 965.938";"6360.545";"4537.574";"   0.000";"1103.809";" 921.111";"2722.739";" 884.887";"2257.970";"1234.480";"   0.000";"   0.000";"   0.000";"   0.000";" 842.364";"   0.000";" 820.324";"   0.000";"3210.314";"   0.000";"   0.000";"   0.000";" 944.556";"5525.932";"1005.204";"1558.214";" 807.438";"   0.000";"   0.000";"1052.411";"2007.624";"1132.598";"1355.750";"   0.000";"   0.000";"   0.000";"0"
