"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034";"99.1610738255034"
"4am";"68.05556";"71.33758";"72.36467";"86.09987";"86.87728";"93.47150";"83.22640";"85.81560";"94.92188";"89.11175";"91.01655";"88.27930";"91.55370";"96.27660";"92.76808";"97.16157";"95.62500";"98.00399";"95.04373";"93.82716";"96.10706";"91.12272";"93.87755";"92.61084";"98.13953";"93.28358";"90.58824";"93.24895";"93.75000"
"5am";"69.83607";"71.60883";"72.52125";"85.81173";"86.95122";"93.39623";"83.05556";"86.36364";"94.65347";"89.11175";"90.90909";"88.27930";"91.48265";"96.24665";"92.96482";"97.05882";"95.51282";"98.17073";"94.67456";"94.16667";"96.04938";"91.24668";"93.93064";"92.42424";"98.11321";"93.20755";"90.43825";"92.76596";"96.61017"
"6am";"75.71802";"71.86544";"72.33429";"86.22101";"86.99878";"93.68421";"82.56262";"86.49289";"94.70339";"88.49558";"91.21447";"87.87879";"91.41914";"96.16438";"94.29224";"96.83698";"95.25959";"98.45133";"94.42623";"94.17040";"95.95687";"90.34853";"93.82716";"92.00000";"98.15303";"92.71255";"89.91597";"92.66055";"97.86325"
"7am";"82.21289";"78.67203";"74.35159";"86.33615";"86.73797";"95.06953";"82.08155";"86.25000";"93.80282";"89.31034";"92.33449";"86.37037";"93.83033";"95.83333";"95.98214";"95.85987";"96.56250";"99.10180";"94.29825";"93.67816";"94.68085";"90.23747";"93.57143";"90.44118";"98.24561";"91.50943";"88.78049";"92.48555";"99.16107"
"8am";"83.16832";"82.13802";"78.85196";"86.94268";"87.64769";"95.47511";"85.03937";"82.29927";"93.90681";"89.49416";"91.73228";"85.23878";"94.83240";"94.77124";"95.56075";"97.57085";"96.86275";"98.85496";"93.88889";"92.36111";"93.61702";"91.34860";"93.06122";"88.23529";"98.70130";"90.34091";"89.24731";"89.79592";"98.74715"
"9am";"83.66013";"83.12020";"78.50467";"86.94799";"88.14969";"95.53719";"85.37143";"83.11927";"93.75000";"88.62745";"91.66667";"86.16011";"94.91758";"94.31438";"95.68345";"96.91630";"97.64706";"98.26840";"92.72727";"91.79104";"93.01310";"90.55118";"92.85714";"88.28829";"98.51485";"88.88889";"88.88889";"87.50000";"98.77551"
"10am";"83.62306";"83.92638";"79.33131";"86.60465";"87.48663";"95.22998";"85.81645";"82.69581";"93.39623";"88.25758";"90.62500";"86.12946";"94.57917";"94.11765";"95.49763";"96.17225";"96.50655";"97.65258";"92.81046";"90.55118";"92.03980";"89.86667";"92.99065";"89.62264";"98.32402";"87.89809";"88.19876";"87.50000";"98.48628"
"11am";"82.41860";"83.39623";"80.90615";"86.47887";"86.96109";"95.73071";"84.63385";"83.57934";"94.09283";"89.53488";"91.48148";"86.44068";"94.57143";"94.57627";"95.53991";"96.81818";"96.56652";"97.73756";"92.81046";"90.47619";"93.10345";"90.28871";"93.75000";"88.77551";"98.37838";"88.19876";"89.22156";"88.18898";"98.49199"
