"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752";"5834.41752"
"4am";"1269.347";"3348.668";"2523.597";"2094.413";"2606.914";"1409.541";"1279.262";"3134.979";"1743.120";"2035.972";"2315.951";"3640.112";"2361.802";"1614.992";"1940.408";"2053.900";"2022.246";"2189.601";"2857.104";"2601.286";"4253.351";"1698.019";"3034.300";"2763.065";"1947.665";"3585.113";"3750.963";"3079.954";"3829.842";"2385.323"
"5am";"1269.347";"3348.668";"2523.597";"2094.413";"2606.914";"1409.541";"1279.262";"3134.979";"1743.120";"2035.972";"2315.951";"3640.112";"2361.802";"1614.992";"1940.408";"2053.900";"2047.773";"2164.074";"2857.104";"2601.286";"4253.351";"1698.019";"3034.300";"2763.065";"1947.665";"3585.113";"3698.367";"3079.954";"3829.842";"2385.323"
"6am";"1269.347";"3348.668";"2523.597";"2060.769";"2582.597";"1409.541";"1279.262";"3080.446";"1697.686";"2066.826";"2279.571";"3640.112";"2361.802";"1614.992";"1940.408";"2053.900";"2006.869";"2164.074";"2857.104";"2601.286";"4253.351";"1698.019";"3003.446";"2763.065";"1947.665";"3585.113";"3698.367";"3079.954";"3829.842";"2385.323"
"7am";"1330.856";"3421.094";"2501.980";"2099.032";"2409.045";"1364.092";"1244.882";"3117.169";"1667.536";"2156.429";"2249.068";"3575.025";"2322.440";"1614.992";"1863.879";"2015.538";"1972.225";"2128.847";"2926.975";"2549.841";"4136.857";"1657.261";"3041.095";"2708.968";"1918.742";"3689.789";"3698.367";"3038.324";"3884.374";"2385.323"
"8am";"1380.825";"3313.953";"2517.126";"2222.907";"2571.582";"1405.176";"1166.746";"3047.815";"1562.355";"2229.534";"2188.059";"3328.042";"2212.163";"1623.927";"1825.043";"1964.915";"2003.582";"2120.270";"2783.351";"2441.167";"4136.857";"1660.049";"3070.957";"2644.136";"1858.965";"3583.967";"3643.362";"2996.694";"3755.981";"2373.961"
"9am";"1887.126";"3351.862";"2635.170";"2047.588";"2444.577";"1284.516";"1111.374";"3504.992";"1461.299";"2061.990";"1959.284";"3476.059";"2185.323";"1592.349";"1825.754";"1769.955";"2047.006";"2016.938";"2918.792";"2427.845";"3970.581";"1512.163";"3296.187";"2572.963";"1829.222";"3313.575";"3702.111";"2910.289";"4059.259";"2162.439"
"10am";"1916.449";"3137.165";"2965.073";"1864.591";"2171.416";"1272.808";"1096.931";"3637.096";"1424.271";"2140.494";"2111.465";"3756.040";"2055.775";"1508.440";"1766.529";"1750.330";"2115.367";"2165.518";"2645.710";"2416.043";"3581.331";"1471.198";"3291.730";"2652.625";"1853.653";"3699.423";"3525.858";"2692.868";"4034.363";"2050.681"
"11am";"1428.745";"3173.217";"2718.708";"2013.166";"2507.769";"1270.743";"1259.469";"3494.261";"1449.419";"1983.819";"2253.599";"3496.356";"2143.332";"1629.196";"1865.017";"1950.360";"2166.096";"2041.110";"2597.479";"2421.173";"3564.048";"1504.605";"3257.451";"2739.159";"1929.139";"3401.652";"3473.228";"2803.940";"3858.498";"2099.386"
"12am";"1477.898";"3416.051";"2433.031";"2115.638";"2516.968";"1513.651";"1160.869";"3250.200";"1472.136";"2083.551";"2249.306";"3504.509";"2211.483";"1657.585";"1903.241";"2005.244";"2209.562";"1972.231";"2568.777";"2573.989";"3816.740";"1698.019";"3050.807";"2768.902";"1928.318";"3491.871";"3704.588";"2900.769";"3767.513";"2321.187"
"1pm";"1454.429";"3460.610";"2631.778";"1967.467";"2289.642";"1572.208";"1157.652";"3107.385";"1436.802";"1938.243";"2617.475";"3439.201";"2211.483";"1700.287";"1940.045";"1937.127";"2235.353";"1971.008";"2526.643";"2427.060";"3897.032";"1575.306";"3039.137";"2682.818";"1835.281";"3363.872";"3599.232";"2752.689";"3626.806";"2291.367"
"2pm";"2038.349";"3570.652";"2777.788";"1927.117";"1978.432";"1497.536";"1035.187";"3248.700";"1294.172";"2043.327";"2590.975";"3325.656";"2011.173";"1572.603";"1984.796";"1799.349";"2398.435";"1869.643";"2631.029";"2364.139";"3715.322";"1379.996";"3060.925";"2674.364";"1587.414";"3113.028";"3471.581";"2564.793";"3821.875";"2111.633"
"3pm";"2232.967";"3093.848";"3018.231";"1737.288";"2236.631";"1602.646";"1073.105";"3552.047";"1367.941";"1861.749";"2175.899";"3387.148";"1925.919";"1497.582";"1853.211";"2004.199";"2200.425";"1893.218";"2731.656";"2317.676";"3520.200";"1415.397";"2963.264";"2540.564";"1556.696";"3468.981";"3425.768";"2631.045";"3801.354";"2081.813"
"4pm";"1960.315";"3110.147";"2731.713";"1843.998";"2311.077";"1806.510";"1105.633";"3345.105";"1441.295";"1863.293";"2199.755";"3534.805";"2060.141";"1673.138";"1751.964";"1914.776";"2227.409";"1929.760";"2687.213";"2382.442";"3854.188";"1456.155";"2942.648";"2583.329";"1672.887";"3369.317";"3677.120";"2718.938";"4080.144";"2154.360"
"5pm";"1905.257";"3274.960";"2466.829";"1974.900";"2451.418";"1755.439";"1127.840";"3431.173";"1709.918";"2148.105";"2431.155";"3429.442";"2222.670";"1596.459";"1859.165";"1860.024";"2053.050";"2030.540";"2819.782";"2417.671";"4071.258";"1537.777";"2871.669";"2715.426";"1827.206";"3356.025";"3723.367";"2788.670";"3976.763";"2158.777"
"6pm";"1707.877";"3243.069";"2371.263";"2382.632";"2378.168";"1506.917";"1191.140";"3377.783";"1613.686";"2115.294";"2393.774";"3645.113";"2300.733";"1592.732";"1779.657";"1964.092";"2113.342";"2124.876";"2792.063";"2508.025";"4136.789";"1616.504";"3154.366";"2869.168";"1901.886";"3623.589";"3798.113";"2783.628";"3909.005";"2284.496"
