"hour","cleduc1","cleduc2","cleduc3","cleduc4"
"4am",0.163138345582309,0.362975453473436,0.0917162863745831,0.493133799142489
"5am",0.169937301320542,0.373240087790085,0.0620050341897813,0.488123762749126
"6am",0.182657434911432,0.348778951772449,0.0228239640394953,0.501640667146644
"7am",0.187807728706915,0.3697881074943,-0.0788771562578983,0.506255973615057
"8am",0.229610263306373,0.377313120995274,-0.120313536797013,0.436782421690205
"9am",0.20543375395965,0.380922458444813,-0.0355519636772569,0.485536370913315
"10am",0.222902532906099,0.432517878815199,-0.000461279514756164,0.480154439297981
"11am",0.243962219161773,0.396146326146215,-0.0060526491165499,0.488743891260587
"12am",0.265861786405147,0.4148149274554,-0.0502003932128839,0.500884982180393
"1pm",0.243297671255585,0.41702046940233,0.00783907434515617,0.496483871081651
"2pm",0.197724764659317,0.421818435209911,0.0403547227811126,0.510691844597684
"3pm",0.247756506249629,0.403923960646591,0.0468854911301577,0.460435922229012
"4pm",0.156458016326798,0.4103664773666,0.0217943385707283,0.478516911984854
"5pm",0.164173558427412,0.314783099936863,0.0349054485587214,0.469029250353665
"6pm",0.174085628439944,0.382676785964401,0.110050583317424,0.519258353505451
"7pm",0.169224922958398,0.381380394202936,0.0961746839908941,0.509143054386043
"8pm",0.155994685628238,0.375423631711802,0.115214766230861,0.509781297959778
"9pm",0.156599811762267,0.360350142728326,0.0666117107432295,0.490061156050522
"10pm",0.154905033815417,0.356139538047319,0.095180994180267,0.486702752031025
"11pm",0.161276589047071,0.352484772772502,0.102855452101078,0.496340372265803
"12pm",0.15611893885481,0.364408918117024,0.0964712024071887,0.491451180687897
"1am",0.155672454763403,0.366150532941685,0.111460560216286,0.497370071989963
"2am",0.156758721551662,0.36750882715897,0.0970112102969883,0.497845180847752
"3am",0.157031400203721,0.370350214743826,0.0987795931824762,0.495695896692675
