"hour","age1","age2","age3","age4"
"4am",0.540935759797896,0.0990841507041639,0.362998998460155,0.400063971549575
"5am",0.533742588889324,0.0883538913236477,0.353947928268656,0.415361049121733
"6am",0.552488119485496,0.106593441678851,0.359092299863291,0.428248792288958
"7am",0.425282367851906,0.0948084454279239,0.301077756731378,0.440566423671841
"8am",0.296530932036993,0.216295884207208,0.162957631048645,0.384926557166363
"9am",0.231025496148333,0.234354564057191,0.226815717022215,0.394553637285478
"10am",0.255654630431719,0.203721247939715,0.24741933631854,0.387533748868156
"11am",0.265433759157963,0.199922119273207,0.21727573597779,0.371821586997151
"12am",0.242628691747583,0.178086132138885,0.171966356531833,0.365304993395233
"1pm",0.304276800754039,0.247897550979354,0.157274853455547,0.325505262965286
"2pm",0.257393578430525,0.224701519237809,0.169851819190866,0.29004488788891
"3pm",0.287689286460542,0.208164603276199,0.188432517454472,0.375722685055764
"4pm",0.346628712855074,0.214498061344939,0.181448189841,0.380205407055175
"5pm",0.428188877069194,0.176162414164967,0.268733732577372,0.375941220935055
"6pm",0.418698104912069,0.213010426045778,0.351228849126686,0.390841003758276
"7pm",0.50846600916822,0.132200187439908,0.377740046221987,0.391883220720515
"8pm",0.555153396436788,0.129805578188375,0.382535826722936,0.358015760390652
"9pm",0.554717217865123,0.116605412202033,0.359432933030137,0.349103865812335
"10pm",0.556581234541556,0.0917052497150006,0.342786281466555,0.353966328601459
"11pm",0.546204874399065,0.136713376010011,0.359949164627264,0.337931263933034
"12pm",0.526879595712491,0.117937406911037,0.341633359853415,0.333922302992808
"1am",0.517929615395134,0.128500011922001,0.340656913526004,0.33581561670944
"2am",0.524360758155852,0.122561746262128,0.341655096849057,0.333810089689054
"3am",0.526650610341272,0.126799919599083,0.353374853266992,0.341227298758318
