"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014"
"4am";" 9.5488984";" 7.4285009";"10.5281381";"14.8715342";" 5.5155340";" 7.9781130";" 4.0898903";" 5.0657925";" 5.0964077";" 4.1036393";" 1.6128785";"13.0130861";" 2.2605709";" 4.3586166";" 4.3194232";" 2.4755716";" 0.7565981";" 0.2653422"
"5am";" 9.3652484";" 7.4285009";"10.2914469";"14.9078139";" 5.6166711";" 7.8799230";" 4.1114516";" 5.3379564";" 5.1272351";" 4.0856046";" 1.6337654";"13.1239029";" 2.2605709";" 4.3127331";" 4.3872026";" 2.4745980";" 0.7607463";" 0.2680632"
"6am";" 8.9730306";" 7.6989393";"10.2742363";"15.1196977";" 5.7097129";" 8.2073259";" 4.2223384";" 5.2991313";" 5.1289704";" 3.8550450";" 1.6680356";"13.0318122";" 2.2016703";" 4.4830397";" 4.5311952";" 2.7078755";" 0.8229083";" 0.2823459"
"7am";" 6.625472";" 7.544476";" 9.229012";"14.286555";" 5.986895";" 7.692748";" 4.845898";" 6.207870";" 4.918896";" 3.939304";" 2.095024";"14.456552";" 2.440255";" 4.429597";" 5.754764";" 2.190065";" 1.081093";" 0.354874"
"8am";" 5.3831968";" 8.3793062";" 7.5310802";"15.2517900";" 6.5212469";" 6.9168021";" 5.8825450";" 6.4084573";" 5.8217372";" 4.2305691";" 2.2387188";"12.0946016";" 2.5919454";" 4.2094102";" 7.4211859";" 3.7479497";" 1.1472605";" 0.4917758"
"9am";" 5.077783";" 9.301582";" 7.623398";"14.953961";" 6.194491";" 6.775461";" 7.737989";" 6.438265";" 3.309214";" 3.775810";" 1.647761";"13.582618";" 0.000000";" 4.199217";" 7.722826";" 3.762074";" 1.166807";" 0.507579"
"10am";" 6.8556915";" 8.0723663";" 8.0532934";"12.7507271";" 4.3740877";" 6.0942794";" 6.3308234";" 6.1049343";" 4.7259582";" 3.7628989";" 0.0000000";"12.1469510";" 2.7156036";" 4.5019369";" 7.5914565";" 3.8938312";" 1.9503216";" 0.5736534"
"11am";" 6.2874298";" 8.1927435";" 8.1425442";"11.5433478";" 5.8222299";" 6.9672333";" 6.0960265";" 6.2613005";" 9.1289539";" 4.2611265";" 1.5860693";"13.0806181";" 2.8131406";" 5.0012256";" 7.4443369";" 3.7759178";" 1.1620405";" 0.4939419"
