"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559";"4.10334346504559"
"max";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256";"63.7571157495256"
"4am";"50.14245";"45.32258";"48.81890";"53.46260";"50.25467";"55.27066";"51.85714";"54.88621";"54.98008";"44.62935";"50.07133";"57.24138";"54.91329";"54.63659";"55.81717";"49.93103";"58.91239";"55.95238";"53.89222";"57.64706";"54.00593"
"5am";"50.42373";"45.67308";"49.21384";"53.32410";"50.33784";"55.09915";"50.94891";"54.85175";"54.96689";"44.37690";"49.92785";"57.30181";"54.05941";"55.59611";"55.63380";"50.13850";"58.69565";"55.79228";"53.45345";"57.21925";"52.97710"
"6am";"51.66003";"46.96734";"49.38650";"53.83543";"51.30719";"54.81172";"49.54268";"55.30504";"53.75335";"44.85407";"49.17293";"56.50888";"52.84211";"57.06215";"53.71775";"48.35821";"57.23906";"56.08108";"52.35110";"55.60472";"51.31579"
"7am";"49.43396";"47.05882";"44.73684";"53.07443";"56.59121";"57.66526";"47.89916";"54.08618";"51.74129";"49.18033";"47.74096";"53.50090";"52.03837";"61.46881";"51.37615";"46.65523";"56.77800";"56.83140";"51.04530";"54.82815";"47.85156"
"8am";"48.16667";"46.65653";"42.42003";"54.40415";"59.92823";"59.56835";"46.27949";"54.11184";"51.10337";"50.57971";"49.78541";"51.95072";"50.89974";"63.53646";"50.00000";"47.33945";"56.45833";"58.50746";"51.11940";"54.91228";"48.65424"
"9am";"47.04931";"48.50949";"42.72487";"54.93716";"59.72382";"59.94065";"45.90476";"53.80795";"51.35747";"50.22422";"50.06859";"50.66372";"51.35135";"63.65403";"48.45361";"48.58757";"57.52212";"57.99087";"51.27701";"56.38686";"48.14815"
"10am";"46.73650";"49.43110";"42.93263";"53.99645";"58.42044";"60.95679";"46.06526";"51.93277";"50.86306";"51.18694";"50.75862";"50.98039";"52.51397";"63.05793";"51.68776";"49.12959";"57.30594";"58.90625";"51.55642";"55.45113";"47.36842"
"11am";"47.65957";"49.56629";"43.67666";"53.91304";"58.59564";"60.33435";"45.03817";"52.69841";"51.57895";"50.61350";"50.34106";"50.98901";"51.38122";"63.00578";"51.82186";"49.21875";"57.96767";"57.80526";"52.86260";"54.74453";"47.66147"
"12am";"47.67642";"49.30818";"45.04132";"52.38908";"56.29454";"61.06870";"46.74115";"53.10016";"51.48280";"51.42429";"50.67568";"52.71493";"51.39665";"61.78862";"50.68493";"50.00000";"57.30337";"56.83564";"52.67176";"55.63506";"45.94595"
"1pm";"48.68637";"48.49579";"44.38573";"52.24417";"56.99052";"60.94675";"48.04928";"51.66113";"50.68337";"51.06061";"51.08696";"52.86041";"51.11111";"63.75712";"48.97959";"51.38340";"57.57576";"57.60870";"51.74538";"56.28415";"46.91076"
"2pm";"48.75622";"49.12500";"44.69799";"54.18895";"57.64563";"60.46852";"47.74067";"51.32890";"51.99090";"50.44379";"51.33992";"53.49887";"51.57895";"63.23810";"49.60000";"50.29703";"57.47126";"56.31825";"50.87719";"57.82918";"48.10690"
