"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249"
"4am";"14.57568";"19.30755";"21.18593";"20.10291";"12.93717";"16.61055";"18.83884";"18.66634";"20.51350";"19.30157";" 7.53753";"17.67819";"22.35538";"19.18959";"19.67443";"19.58254";"21.09491";"11.91279";"15.53451";"15.25645";"19.39418";"18.69292";"16.83895";"18.19727";"20.86777";"18.08371";"16.96630";"16.07835"
"5am";"14.572114";"19.725952";"21.260652";"19.991082";"13.023356";"16.726261";"18.480127";"18.727374";"20.446886";"19.079784";" 6.920398";"17.885469";"22.407786";"18.909727";"18.971456";"19.348255";"21.106307";"12.121557";"15.614243";"15.760938";"19.517008";"18.807815";"17.110363";"18.453650";"21.007267";"18.083713";"17.087874";"16.087607"
"6am";"14.766566";"19.287051";"21.310441";"20.428849";"13.622651";"16.268684";"19.415947";"19.852710";"21.596741";"18.029350";" 6.989187";"17.927614";"22.839024";"17.903217";"18.505458";"19.695834";"21.433074";"12.833437";"15.862496";"16.526064";"19.813190";"19.660875";"18.814370";"19.925185";"21.256829";"18.166563";"18.440120";"16.597469"
"7am";"15.437128";"17.707294";"19.242602";"21.842313";"11.900007";"16.068923";"19.327050";"23.957822";"22.690204";"18.901855";" 7.887216";"17.274636";"26.347002";"16.408529";"15.564988";"21.633919";"25.541398";"17.054265";"17.838811";"23.025927";"24.493630";"25.239134";"26.177042";"22.239041";"27.192313";"23.996543";"24.504168";"22.328840"
"8am";"15.180277";"15.761976";"17.491930";"18.936666";" 9.246018";"15.950106";"18.687739";"23.534451";"24.539995";"18.316264";" 9.469941";"16.268312";"27.823126";"17.685467";"13.023999";"21.971131";"27.480667";"19.070369";"20.653385";"25.347821";"29.786420";"30.663252";"40.098040";"25.487970";"33.118977";"29.639424";"31.493598";"23.905175"
"9am";"17.019040";"13.380107";"16.844308";"18.438673";" 8.650552";"16.754544";"20.103633";"23.137920";"25.515150";"17.439712";" 7.581492";"14.779001";"26.083378";"19.091771";"12.683105";"18.827580";"27.885612";"19.677988";"20.934930";"25.613850";"33.308563";"31.176938";"40.559303";"24.263363";"31.475215";"29.836315";"31.282602";"24.419979"
"10am";"15.674466";"14.118417";"17.466631";"20.133223";" 7.903592";"12.209069";"18.684958";"23.056736";"28.430913";"18.226731";"18.124255";"13.359411";"28.889661";"19.531479";"13.549583";"20.746248";"26.298992";"23.271733";"19.386550";"26.464714";"33.165790";"32.793475";"41.521586";"26.114643";"29.210603";"33.158731";"32.857967";"23.804433"
"11am";"17.961730";"15.285563";"15.942454";"21.006870";" 7.357748";"11.756104";"18.950466";"22.200052";"23.723537";"21.648255";" 9.469640";"15.823731";"29.385881";"18.360258";"13.292726";"21.016667";"26.548969";"22.081497";"20.266262";"28.301442";"32.880527";"31.537424";"38.892053";"29.876838";"30.763030";"32.569065";"33.581462";"24.159686"
"12am";"14.376378";"15.862608";"18.106717";"20.422010";" 7.719176";"13.964702";"16.572201";"20.923469";"25.461071";"20.138001";" 7.891187";"18.323634";"29.931307";"17.464495";"14.457638";"23.161142";"23.328252";"20.822299";"20.986259";"26.247794";"31.592630";"26.672362";"36.219281";"23.417632";"30.266367";"31.698295";"32.975166";"24.876352"
"1pm";"13.24502";"14.74267";"16.26178";"21.46718";" 7.68637";"13.96506";"17.14849";"24.15260";"27.73095";"19.43547";"10.04266";"17.55326";"30.68659";"18.03730";"11.99655";"22.52539";"23.97596";"20.03257";"24.30823";"24.42008";"30.29538";"32.11613";"38.96505";"26.15531";"31.04756";"31.50573";"31.86528";"26.25020"
"2pm";"14.905074";"14.472059";"15.029070";"20.665896";" 6.653434";"13.009463";"14.296966";"26.521854";"23.694521";"17.720598";"12.749855";"17.902654";"34.494567";"17.658779";"12.561838";"24.133918";"23.035765";"28.100260";"27.652100";"23.544048";"29.082130";"31.927668";"37.584830";"28.095722";"30.888290";"28.989825";"29.978136";"25.505746"
"3pm";"16.868834";"14.372991";"15.502414";"22.428556";" 8.654573";"15.158867";"14.020272";"24.408140";"16.706344";"15.730734";" 9.214602";"16.574329";"32.897333";"16.559665";"14.730667";"22.045460";"24.059935";"25.827429";"22.316644";"21.446418";"32.709280";"32.641364";"35.666434";"26.679381";"30.706752";"25.976085";"30.218006";"24.761024"
