"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054";"30246.3963054"
"4am";"166.6468";"222.1957";"208.3085";"166.6468";"472.1660";"444.3915";"194.4213";"277.7447";"486.0532";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"5am";"194.4213";"236.0830";"236.0830";"166.6468";"499.9404";"486.0532";"208.3085";"277.7447";"486.0532";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"6am";"430.5043";"277.7447";"291.6319";"194.4213";"611.0383";"597.1511";"333.2936";"374.9553";"513.8277";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"194.4213";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"7am";" 749.9107";" 430.5043";" 374.9553";" 277.7447";"1013.7681";" 624.9255";" 638.8128";" 472.1660";" 694.3617";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 194.4213";"   0.0000";"   0.0000";" 194.4213";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"1083.2043";" 694.3617";" 597.1511";" 319.4064";"1374.8362";" 722.1362";"1041.5426";" 736.0234";" 861.0085";" 194.4213";"   0.0000";"   0.0000";" 208.3085";"   0.0000";"   0.0000";" 402.7298";"   0.0000";" 222.1957";" 347.1809";"   0.0000";"   0.0000";"   0.0000";" 236.0830";"   0.0000";"   0.0000";"   0.0000"
"9am";"1541.4830";"1222.0766";" 861.0085";" 416.6170";"1902.5511";" 847.1213";"1722.0171";"1013.7681";"1235.9639";" 444.3915";"   0.0000";" 180.5340";" 194.4213";" 208.3085";"   0.0000";" 638.8128";"   0.0000";" 305.5192";" 597.1511";"   0.0000";"   0.0000";"   0.0000";" 402.7298";" 180.5340";"   0.0000";"   0.0000"
"10am";"1902.5511";"1527.5958";"1083.2043";" 527.7149";"2402.4915";" 972.1064";"2194.1830";"1360.9490";"1569.2575";" 527.7149";" 194.4213";" 208.3085";" 166.6468";" 374.9553";" 263.8575";" 819.3468";"   0.0000";" 333.2936";" 805.4596";" 236.0830";" 180.5340";"   0.0000";" 624.9255";" 194.4213";"   0.0000";"   0.0000"
"11am";"2208.0703";"1847.0022";"1235.9639";" 583.2638";"2277.5064";"1124.8660";"2319.1681";"1319.2873";"1819.2277";" 527.7149";" 194.4213";" 208.3085";" 166.6468";" 402.7298";" 277.7447";" 888.7830";"   0.0000";" 444.3915";" 847.1213";" 180.5340";" 236.0830";"   0.0000";" 763.7979";" 180.5340";"   0.0000";"   0.0000"
"12am";"2235.8447";"1777.5660";"1180.4149";" 541.6021";"2555.2511";"1055.4298";"2208.0703";"1319.2873";"1805.3405";" 541.6021";" 166.6468";" 222.1957";" 263.8575";" 458.2787";" 333.2936";" 972.1064";"   0.0000";" 472.1660";" 985.9936";" 194.4213";" 263.8575";"   0.0000";" 722.1362";" 291.6319";"   0.0000";"   0.0000"
"1pm";"2277.5064";"1777.5660";"1513.7085";" 555.4894";"2485.8149";"1110.9787";"2388.6043";"1499.8213";"1791.4532";" 527.7149";" 194.4213";" 249.9702";" 249.9702";" 527.7149";" 388.8426";"1055.4298";"   0.0000";" 458.2787";" 888.7830";" 208.3085";" 277.7447";"   0.0000";" 847.1213";" 374.9553";" 166.6468";"   0.0000"
"2pm";"2180.2958";"1735.9043";"1263.7383";" 569.3766";"2333.0554";"1124.8660";"1985.8745";"1360.9490";"1555.3702";" 513.8277";"   0.0000";" 208.3085";" 263.8575";" 541.6021";" 347.1809";"1055.4298";"   0.0000";" 458.2787";" 819.3468";" 222.1957";" 277.7447";"   0.0000";" 861.0085";" 347.1809";" 166.6468";"   0.0000"
"3pm";"1708.1298";"1263.7383";" 819.3468";" 569.3766";"2013.6490";" 958.2192";"1610.9192";"1291.5128";"1180.4149";" 388.8426";"   0.0000";" 194.4213";" 277.7447";" 444.3915";" 347.1809";" 819.3468";"   0.0000";" 361.0681";" 791.5724";" 208.3085";" 194.4213";"   0.0000";" 805.4596";" 347.1809";"   0.0000";"   0.0000"
"4pm";"1347.0617";"1041.5426";" 694.3617";" 430.5043";"1444.2724";" 638.8128";"1083.2043";" 999.8809";" 985.9936";" 277.7447";"   0.0000";"   0.0000";" 208.3085";" 347.1809";" 222.1957";" 597.1511";"   0.0000";" 277.7447";" 583.2638";"   0.0000";" 208.3085";"   0.0000";" 791.5724";" 305.5192";"   0.0000";"   0.0000"
"5pm";"1194.3021";" 888.7830";" 624.9255";" 305.5192";"1124.8660";" 513.8277";" 722.1362";" 888.7830";" 736.0234";" 361.0681";"   0.0000";"   0.0000";" 194.4213";" 291.6319";" 194.4213";" 597.1511";"   0.0000";" 222.1957";" 472.1660";"   0.0000";" 180.5340";"   0.0000";" 666.5872";" 347.1809";"   0.0000";"   0.0000"
"6pm";"1055.4298";" 916.5575";" 624.9255";" 347.1809";"1027.6553";" 402.7298";" 861.0085";" 694.3617";" 791.5724";" 374.9553";"   0.0000";"   0.0000";"   0.0000";" 291.6319";" 208.3085";" 472.1660";"   0.0000";" 194.4213";" 499.9404";"   0.0000";"   0.0000";"   0.0000";" 527.7149";" 305.5192";"   0.0000";"   0.0000"
"7pm";"1222.0766";" 930.4447";" 569.3766";" 305.5192";" 874.8958";" 402.7298";" 694.3617";" 652.7000";" 819.3468";" 333.2936";"   0.0000";" 166.6468";"   0.0000";" 263.8575";" 208.3085";" 527.7149";"   0.0000";"   0.0000";" 527.7149";"   0.0000";"   0.0000";"   0.0000";" 486.0532";" 236.0830";"   0.0000";"   0.0000"
"8pm";"1110.9787";" 749.9107";" 486.0532";" 236.0830";" 638.8128";" 291.6319";" 569.3766";" 513.8277";" 597.1511";" 249.9702";"   0.0000";"   0.0000";"   0.0000";" 222.1957";"   0.0000";" 472.1660";"   0.0000";"   0.0000";" 430.5043";"   0.0000";"   0.0000";"   0.0000";" 347.1809";" 249.9702";"   0.0000";"   0.0000"
"9pm";"805.4596";"541.6021";"388.8426";"  0.0000";"486.0532";"208.3085";"499.9404";"277.7447";"374.9553";"194.4213";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"319.4064";"  0.0000";"  0.0000";"277.7447";"  0.0000";"  0.0000";"  0.0000";"263.8575";"  0.0000";"  0.0000";"  0.0000"
"10pm";"513.8277";"263.8575";"319.4064";"  0.0000";"361.0681";"180.5340";"347.1809";"208.3085";"263.8575";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"194.4213";"  0.0000";"  0.0000";"236.0830";"  0.0000";"  0.0000";"  0.0000";"166.6468";"  0.0000";"  0.0000";"  0.0000"
"11pm";"416.6170";"277.7447";"222.1957";"  0.0000";"291.6319";"166.6468";"319.4064";"180.5340";"222.1957";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"180.5340";"  0.0000";"  0.0000";"236.0830";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"12pm";"416.6170";"263.8575";"194.4213";"  0.0000";"291.6319";"  0.0000";"319.4064";"180.5340";"222.1957";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"166.6468";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"1am";"416.6170";"263.8575";"194.4213";"  0.0000";"291.6319";"  0.0000";"319.4064";"180.5340";"222.1957";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"166.6468";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"2am";"416.6170";"263.8575";"194.4213";"  0.0000";"305.5192";"  0.0000";"291.6319";"180.5340";"222.1957";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"166.6468";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"3am";"416.6170";"263.8575";"194.4213";"  0.0000";"277.7447";"  0.0000";"291.6319";"180.5340";"222.1957";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"166.6468";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
