"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12"
"4am";"1211.310";"1754.173";"1466.219";"1992.828";"1064.151";"1238.619";"1452.083";"1754.329";"1501.923";"1473.658";"1554.917";"2379.366";"2564.847";"1841.348";"1550.774";"1538.355";"1420.734";"1174.296"
"5am";"1211.310";"1754.173";"1466.219";"1992.828";"1064.151";"1238.619";"1452.083";"1754.329";"1501.923";"1473.658";"1554.917";"2379.366";"2564.847";"1841.348";"1550.774";"1538.355";"1420.734";"1174.296"
"6am";"1211.310";"1754.173";"1466.219";"1992.828";"1064.151";"1238.619";"1452.083";"1754.329";"1501.923";"1473.658";"1554.917";"2379.366";"2564.847";"1841.348";"1550.774";"1538.355";"1420.734";"1174.296"
"7am";"1184.995";"1728.286";"1466.219";"1888.990";"1064.151";"1238.619";"1430.246";"1754.329";"1478.618";"1420.521";"1554.917";"2391.082";"2509.370";"1841.348";"1550.774";"1538.355";"1420.734";"1144.105"
"8am";"1405.775";"1370.210";"1718.951";"1799.432";"1048.382";"1197.028";"1379.606";"1616.521";"1418.299";"1338.511";"1532.730";"2368.393";"2278.474";"1946.697";"1644.119";"1593.925";"1570.675";"1069.840"
"9am";"1649.992";"1443.339";"1714.632";"1753.860";"1068.401";"1182.225";"1281.513";"1593.396";"1474.829";"1259.242";"1466.172";"2314.409";"2271.794";"1884.152";"1547.943";"1479.630";"1520.137";"1017.736"
"10am";"1849.519";"1361.266";"1913.981";"1848.652";" 846.188";"1099.285";"1213.534";"1758.965";"1259.715";"1361.220";"1432.830";"2272.376";"2407.752";"1972.826";"1408.338";"1360.892";"1205.340";" 886.670"
"11am";"1528.817";"1447.547";"1593.465";"2019.278";" 958.903";"1200.196";"1264.722";"1881.698";"1434.030";"1383.929";"1467.708";"2114.530";"2167.355";"1785.585";"1544.462";"1459.032";"1330.544";" 998.446"
"12am";"1332.945";"1514.056";"1523.971";"1905.303";" 900.885";"1346.452";"1399.817";"1780.957";"1484.692";"1495.351";"1420.840";"2296.116";"2233.214";"1923.337";"1587.944";"1607.442";"1375.763";" 979.910"
"1pm";"1513.275";"1580.019";"1580.750";"1799.476";" 926.969";"1288.509";"1399.817";"1747.120";"1463.995";"1472.642";"1317.703";"2259.905";"2223.083";"1925.223";"1544.462";"1563.940";"1353.253";" 979.910"
"2pm";"1661.178";"1505.416";"1614.216";"1830.882";" 801.404";"1147.242";"1375.643";"1780.932";"1337.058";"1401.952";"1280.917";"2288.707";"2269.916";"1779.583";"1480.411";"1557.282";"1357.478";" 860.458"
"3pm";"1682.869";"1401.732";"1650.143";"1931.263";" 762.974";"1149.643";"1241.671";"1771.077";"1237.124";"1377.959";"1251.715";"2243.826";"2344.288";"1974.388";"1365.446";"1450.636";"1478.530";" 745.726"
"4pm";"1209.331";"1556.320";"1621.460";"1981.952";" 752.394";"1341.859";"1304.791";"1885.592";"1292.426";"1432.658";"1269.237";"2427.235";"2234.634";"2012.221";"1401.721";"1545.404";"1567.635";" 909.283"
"5pm";"1173.575";"1557.260";"1560.142";"2070.826";" 955.893";"1319.271";"1371.668";"1790.035";"1241.945";"1500.106";"1383.249";"2375.044";"2321.478";"2041.051";"1445.203";"1501.475";"1450.186";"1017.754"
"6pm";"1125.575";"1548.195";"1638.077";"2071.592";"1035.567";"1291.807";"1427.723";"1867.768";"1464.632";"1441.867";"1489.323";"2224.941";"2439.783";"2164.294";"1634.042";"1549.491";"1487.923";"1041.415"
"7pm";"1409.082";"1691.968";"1442.756";"2129.300";"1028.071";"1276.979";"1361.437";"1945.315";"1421.955";"1553.147";"1532.730";"2227.135";"2495.260";"1909.385";"1569.310";"1549.491";"1487.923";"1119.695"
"8pm";"1472.860";"1717.855";"1522.125";"2094.256";"1028.071";"1255.274";"1361.437";"1986.736";"1399.768";"1447.526";"1532.730";"2287.987";"2625.282";"1957.444";"1569.310";"1592.993";"1487.923";"1077.480"
"9pm";"1498.747";"1691.968";"1522.125";"2094.256";"1028.071";"1235.388";"1361.437";"1986.736";"1399.768";"1447.526";"1532.730";"2287.987";"2655.062";"1957.444";"1569.310";"1592.993";"1487.923";"1077.480"
"10pm";"1318.119";"1854.004";"1514.487";"2064.512";"1028.071";"1316.751";"1418.066";"1888.686";"1450.430";"1496.367";"1554.917";"2259.649";"2577.666";"1937.558";"1569.310";"1592.993";"1487.923";"1107.671"
"11pm";"1262.693";"1754.173";"1538.148";"2064.512";"1004.410";"1316.751";"1449.560";"1888.686";"1450.430";"1496.367";"1554.917";"2359.480";"2633.092";"1937.558";"1569.310";"1592.993";"1466.086";"1107.671"
