"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424";"25079.424"
"4am";"12866.731";" 5320.883";" 5663.945";"17992.942";"24135.078";" 7591.367";"11928.801";"20486.125";"17840.941";"21121.870";"22615.849";"24630.584";"18487.952";"19263.148";"23833.024";"12103.532";"12839.882";"14051.861";"16368.961";"17947.087";"18841.679";" 6632.368";"12130.250";"10732.170";"15804.992";"10974.713";"12418.181";"12167.156";"20327.941";"17324.899";"10089.895";"13490.798";"12920.524";"17361.658";"23115.824";"13252.451";" 8150.193";"11326.364";"16868.832";"16204.054";"15238.373";" 8438.841";" 4556.546";" 7529.910";" 4336.705";" 7364.466";"23690.148";"11261.839";"12422.857";"10524.226";"10594.357";"15326.037";"10120.646";" 4569.923";" 3451.740";" 3120.832";" 4522.400";" 6714.605";" 9880.512";"13414.208";"13590.141";" 6914.089";" 4587.159";" 3685.439";" 8200.403";" 3822.407";" 7637.879";" 7595.331";" 6929.931";"15781.763";"10025.238";" 6358.020";"17049.977";" 9814.169";" 5512.133";" 9499.588";"15479.254";" 6779.549";"17605.024";"11068.419";" 9205.030";" 5101.376";" 4018.799";"13783.097";"12394.151";"13375.082";" 7710.691";" 6854.032";"14878.399";"10133.279";" 5048.310";"14382.269";" 7727.486";" 3275.586";" 6161.909";" 6394.876";" 5867.519";" 6167.675";" 6251.360";" 9033.836";" 9226.499";" 3298.005";" 9885.164";"14717.556";"10285.833";" 4153.046";"11644.363";" 9871.803";" 6410.542";" 7708.632";" 5429.472";" 4341.403";"13281.856";"11170.666";"15634.927";" 9810.101";" 9214.134";"18484.356";"12249.474";" 4215.849";"21061.264";" 1092.262";"13271.571";" 8206.771";"10527.892";"11469.580";" 6343.791";"10928.844";" 9004.237";" 9391.377";" 4818.039";" 9549.029";"10461.499";" 6685.629";" 6345.783";"10787.404";"12345.843"
"5am";"12611.505";" 5276.360";" 5574.929";"17724.350";"23718.206";" 7591.367";"11788.934";"20486.125";"17713.077";"20649.840";"22440.238";"24095.621";"18371.785";"19145.399";"23440.775";"11943.497";"12482.027";"13836.899";"16207.797";"17181.532";"18304.507";" 6554.399";"12023.543";"10585.604";"15537.172";"10300.256";"11927.049";"12000.685";"20071.728";"16714.176";" 9929.785";"12895.875";"12527.011";"17110.801";"22703.845";"12821.136";" 7814.240";"10988.218";"16724.353";"15465.500";"14443.337";" 8125.000";" 4487.226";" 7238.627";" 4216.124";" 7093.163";"23305.992";"11261.839";"12053.975";"10128.623";"10522.812";"15233.644";"10123.121";" 4465.043";" 3424.956";" 3120.832";" 4450.543";" 6714.605";" 9712.502";"13178.080";"13512.268";" 6914.089";" 4587.159";" 3619.149";" 7985.436";" 3663.400";" 7496.453";" 7416.026";" 6726.706";"15390.212";" 9862.875";" 6320.972";"16755.379";" 9471.881";" 5316.629";" 9269.894";"15451.290";" 6666.260";"18055.192";"10804.211";" 9017.372";" 5058.565";" 3996.103";"13704.029";"12222.355";"13196.808";" 7710.691";" 6748.564";"14686.613";" 9880.027";" 4969.912";"13769.433";" 7486.918";" 3237.458";" 6022.011";" 6287.083";" 5831.445";" 6109.897";" 6095.729";" 8754.884";" 9124.719";" 3250.444";" 9605.429";"14611.232";"10058.830";" 4067.117";"11502.469";" 9714.961";" 6252.363";" 7655.676";" 5389.617";" 4146.589";"12743.551";"11016.178";"15471.541";" 9607.522";" 9022.222";"18484.356";"12069.970";" 4215.849";"20362.184";" 1057.700";"12813.528";" 7907.941";"10242.546";"11196.180";" 6304.628";"10788.942";" 8987.913";" 9327.753";" 4723.276";" 9432.912";"10411.153";" 6685.629";" 6253.136";"10513.129";"12345.843"
"6am";"11785.847";" 5164.907";" 5399.117";"16780.686";"23289.942";" 7318.110";"11525.745";"19905.156";"16499.917";"20404.524";"21621.713";"22419.238";"17355.455";"17493.046";"22581.115";"11315.499";"11316.137";"12964.726";"15071.093";"16854.746";"16602.455";" 5929.268";"11447.751";"10389.028";"14260.835";" 9182.752";"11187.072";"11490.764";"18079.241";"14838.270";" 9140.408";"12462.477";"12033.260";"16387.593";"21544.763";"12035.582";" 6854.419";"10577.558";"15732.048";"14891.748";"14062.465";" 7560.321";" 4210.784";" 6535.599";" 4027.093";" 6914.485";"20938.564";"10356.065";"11424.511";" 9183.531";" 9638.295";"13978.546";" 8919.450";" 4267.225";" 3162.448";" 2879.330";" 4033.197";" 6399.629";" 8756.417";"12932.772";"12056.219";" 6371.699";" 4420.820";" 3374.440";" 7184.120";" 3465.539";" 6885.968";" 7110.192";" 6234.590";"14830.343";" 9396.691";" 6220.540";"15569.560";" 8641.384";" 5063.567";" 8855.183";"14775.606";" 6174.751";"16638.004";"10035.647";" 7945.007";" 4771.663";" 3797.593";"13138.752";"11903.663";"12930.826";" 7374.009";" 6496.251";"13274.936";" 9267.839";" 4687.921";"13216.782";" 7176.351";" 3160.792";" 5528.988";" 5973.902";" 5531.997";" 5630.638";" 5727.413";" 8219.368";" 8597.469";" 2835.142";" 8898.740";"13448.888";" 8878.788";" 3290.175";"11141.182";" 9341.833";" 5623.694";" 7374.316";" 5114.525";" 3917.224";"11572.497";" 9998.883";"14801.987";" 8998.139";" 8583.065";"16963.506";"11145.603";" 3985.823";"18761.305";" 1008.038";"11716.803";" 7461.919";" 9639.492";"10781.740";" 6001.088";" 9634.934";" 8789.514";" 8814.860";" 4549.938";" 9155.215";" 9932.381";" 6529.860";" 6037.322";" 9586.682";"11354.050"
"7am";" 9837.073";" 4615.250";" 4657.258";"14105.962";"19649.669";" 6233.220";" 9175.517";"16296.263";"13858.053";"16750.490";"18370.219";"17424.493";"14301.142";"15130.703";"20055.254";" 8066.761";" 8992.234";"10140.754";"10784.445";"12862.182";"12792.111";" 4878.935";" 8671.165";" 8791.384";"11872.249";" 6769.884";" 8592.104";"10165.512";"15191.105";"12784.106";" 7135.756";"10936.068";" 9386.254";"13243.196";"16748.798";" 9354.591";" 4877.862";" 7623.042";"11608.363";"10930.775";" 9778.885";" 6011.217";" 3209.362";" 4840.771";" 3070.420";" 5580.118";"15782.745";" 8827.399";" 8665.684";" 7817.491";" 7725.842";"11166.681";" 6818.735";" 3224.535";" 2481.513";" 2015.995";" 3015.309";" 4547.369";" 5908.572";"10702.681";" 9756.474";" 5421.064";" 3531.027";" 2596.175";" 5742.649";" 2715.909";" 5160.616";" 5595.729";" 4388.718";"12815.317";" 7127.419";" 4891.022";"11754.976";" 7221.066";" 3857.103";" 7251.503";"11999.752";" 4198.272";"13045.786";" 8137.134";" 6396.883";" 3629.264";" 2927.854";"11104.098";" 9322.137";"10693.131";" 5803.020";" 5397.237";"11402.131";" 7738.022";" 3589.366";" 8984.839";" 5214.377";" 2254.576";" 4423.816";" 4875.531";" 4488.893";" 4351.296";" 4285.361";" 6275.769";" 6938.479";" 2311.359";" 7078.902";"10386.725";" 7510.892";" 2868.909";" 8475.700";" 7201.853";" 4373.182";" 5559.660";" 3716.625";" 3177.072";" 8864.747";" 8228.573";"11439.264";" 7737.542";" 6369.014";"12787.588";" 9895.862";" 3305.199";"13407.689";"  855.069";" 8409.001";" 6061.795";" 7535.745";" 8352.079";" 5175.658";" 8420.432";" 7089.078";" 6266.731";" 3550.235";" 7217.239";" 7648.720";" 4521.371";" 4667.614";" 7721.680";"10214.286"
"8am";" 8767.878";" 3647.172";" 3861.472";"10554.640";"15206.232";" 4056.162";" 7592.259";"11009.618";"10702.447";"12398.134";"14462.887";"13019.837";"11562.547";"11891.474";"13078.969";" 6132.980";" 6573.572";" 8369.408";" 9238.653";"10689.571";"11154.290";" 4273.019";" 8232.167";" 6140.157";"10075.422";" 5371.990";" 6853.352";" 8503.147";"11312.101";"10433.615";" 5990.228";" 9195.214";" 6818.428";" 9155.317";"13484.082";" 6254.329";" 3744.871";" 6024.559";" 8670.014";" 9627.629";" 7859.533";" 4014.940";" 2545.895";" 4221.364";" 2595.073";" 4974.180";"12160.780";" 6972.408";" 7337.662";" 6734.768";" 6506.096";" 8298.342";" 5200.164";" 2202.053";" 1855.036";" 1576.201";" 2231.837";" 3367.844";" 4947.606";" 8844.895";" 8451.340";" 4115.110";" 2587.466";" 2074.404";" 4259.412";" 2070.347";" 4332.550";" 4238.459";" 3159.344";"10171.445";" 4737.622";" 3459.110";" 8767.409";" 4693.278";" 2838.484";" 5932.475";" 8118.813";" 3055.394";" 9266.698";" 6587.002";" 4298.942";" 2668.278";" 2334.682";" 8365.337";" 6616.470";" 8766.738";" 4029.251";" 4721.890";" 8477.754";" 6018.627";" 2828.984";" 6662.235";" 3478.460";" 1638.497";" 3450.290";" 3695.117";" 3637.971";" 3278.940";" 2800.780";" 4268.046";" 5576.546";" 1918.827";" 5741.231";" 8836.531";" 5199.333";" 2407.154";" 7535.754";" 5737.520";" 2864.952";" 3498.160";" 3089.132";" 2526.285";" 7448.934";" 6272.369";" 9540.752";" 6675.212";" 5229.595";"10514.574";" 7116.731";" 2440.463";"10553.792";"  742.329";" 6848.363";" 4650.292";" 5406.731";" 5938.116";" 4138.510";" 6345.253";" 4958.898";" 4841.832";" 3012.494";" 5823.686";" 5766.918";" 3778.349";" 3700.734";" 5730.059";" 8146.517"
"9am";" 7268.576";" 3089.953";" 3106.810";" 8819.820";"11639.408";" 3159.967";" 6040.583";" 8677.134";" 8699.903";"11456.130";"11560.432";"10133.487";" 9355.398";"10078.841";" 8988.130";" 5375.216";" 5501.925";" 7288.495";" 8188.708";" 9240.498";" 7775.341";" 3590.846";" 7169.537";" 5118.929";" 9097.414";" 4259.790";" 5755.901";" 6796.095";" 9797.092";" 8386.902";" 5608.381";" 7686.750";" 6437.651";" 8807.530";"10704.899";" 5442.035";" 3174.735";" 4606.623";" 7389.738";" 9357.049";" 6842.704";" 3490.735";" 2127.784";" 3695.294";" 2274.881";" 4613.686";" 9622.970";" 6262.429";" 6310.133";" 5136.704";" 5540.433";" 7884.088";" 4907.121";" 1883.659";" 1793.329";" 1108.806";" 1795.899";" 2539.562";" 3830.068";" 7107.548";" 7298.423";" 3359.989";" 2415.431";" 1782.505";" 3788.455";" 1891.655";" 3961.677";" 3558.234";" 2624.063";" 9138.619";" 3589.433";" 3149.836";" 7624.292";" 4244.600";" 2377.227";" 5237.627";" 7357.350";" 2509.830";" 8100.844";" 5875.086";" 4052.844";" 2175.506";" 1871.221";" 7250.181";" 5847.867";" 7015.495";" 3255.795";" 4058.901";" 6183.900";" 5508.907";" 2432.403";" 4986.749";" 2983.707";" 1473.388";" 2900.566";" 3305.540";" 3159.797";" 2876.028";" 2343.882";" 3487.932";" 4618.880";" 1798.240";" 5730.174";" 7264.040";" 5256.677";" 1967.497";" 6771.397";" 4626.236";" 2993.219";" 3090.275";" 2907.665";" 2120.330";" 6662.854";" 5296.552";" 8262.043";" 6200.775";" 4578.448";" 8139.153";" 6164.645";" 2143.271";" 7039.921";"  644.023";" 5605.057";" 4095.113";" 5279.457";" 5101.390";" 3898.481";" 5592.899";" 4477.735";" 4391.600";" 2720.477";" 5608.245";" 5408.010";" 3495.664";" 3252.115";" 5171.564";" 6971.947"
"10am";" 6739.035";" 2480.643";" 2817.011";" 7543.096";"10558.539";" 2958.236";" 5969.693";" 8335.989";" 8397.399";"10209.190";"10723.414";" 8917.517";" 8316.776";" 9898.624";" 6975.845";" 4955.949";" 4463.791";" 6768.636";" 7380.547";" 8777.317";" 8297.286";" 3288.171";" 5679.360";" 4655.601";" 9024.833";" 3582.948";" 5495.993";" 6019.638";" 9326.099";" 7976.187";" 5210.172";" 7322.765";" 5729.436";" 8479.305";"10340.542";" 4793.479";" 2854.892";" 3768.656";" 6895.356";" 8232.812";" 5412.719";" 3317.360";" 1835.768";" 3466.108";" 2002.550";" 3954.557";" 9959.141";" 5791.856";" 5940.093";" 5254.345";" 4829.027";" 6790.267";" 4684.415";" 1889.602";" 1725.249";"  899.313";" 1507.939";" 2736.490";" 3812.139";" 6613.991";" 5354.230";" 3307.607";" 2491.880";" 1571.097";" 3952.620";" 1822.489";" 4157.711";" 3052.953";" 2741.608";" 7023.589";" 3355.094";" 2878.251";" 6091.175";" 4433.443";" 2297.537";" 4794.217";" 7228.379";" 2569.639";" 6974.896";" 5382.828";" 3958.422";" 2300.869";" 1884.032";" 6160.750";" 5633.199";" 7448.247";" 3006.589";" 3596.228";" 5945.480";" 5191.973";" 2227.310";" 3874.299";" 2414.135";" 1008.131";" 2529.826";" 3311.606";" 2803.603";" 2451.169";" 2117.175";" 2943.246";" 4609.499";" 1658.431";" 5505.511";" 7274.142";" 5059.416";" 1648.140";" 6311.661";" 4749.672";" 2609.107";" 2960.476";" 2904.745";" 2224.139";" 6095.138";" 4790.040";" 7568.088";" 4767.390";" 4452.566";" 8560.424";" 6436.172";" 2166.888";" 9616.435";"  690.226";" 5154.387";" 3523.161";" 5344.065";" 5233.798";" 3608.948";" 5251.901";" 4387.263";" 4244.139";" 2628.361";" 4910.939";" 5126.098";" 3013.380";" 3207.094";" 5209.189";" 6400.084"
"11am";" 6452.957";" 2589.019";" 3127.227";" 8527.400";"12225.690";" 3078.231";" 6032.117";" 9583.632";" 9510.585";"10210.350";"12544.542";" 9863.004";" 9190.100";"10851.267";"10276.623";" 5466.714";" 5805.786";" 6828.580";" 8828.913";" 9652.521";"10138.941";" 3736.235";" 6652.355";" 4908.297";" 8853.617";" 4661.410";" 5753.739";" 7170.472";" 9320.356";" 9105.101";" 5483.112";" 8068.207";" 5980.745";" 8986.810";"12143.708";" 5221.135";" 2958.914";" 4646.659";" 7959.335";" 9065.012";" 6490.777";" 3369.624";" 2213.836";" 3972.782";" 2058.643";" 3793.089";"10203.546";" 6024.211";" 6870.762";" 5884.947";" 4938.884";" 6984.297";" 4758.084";" 1909.978";" 1756.346";" 1133.677";" 1968.831";" 3014.717";" 4132.497";" 7982.929";" 6903.152";" 3377.106";" 2576.889";" 1714.860";" 4294.027";" 1861.820";" 4154.934";" 3347.465";" 2903.946";" 8405.124";" 4095.111";" 2908.948";" 7870.555";" 5042.816";" 2268.128";" 5166.433";" 7963.289";" 2890.412";" 7898.248";" 5398.964";" 4671.346";" 2204.477";" 2135.986";" 6461.899";" 5806.733";" 8116.086";" 3556.649";" 3715.843";" 7303.554";" 5451.673";" 2575.193";" 4815.551";" 3027.298";"  955.529";" 2818.051";" 3470.004";" 3130.643";" 2724.466";" 2550.976";" 3611.380";" 5393.085";" 1643.825";" 5332.838";" 7857.404";" 5147.659";" 1798.353";" 6664.375";" 5376.189";" 2838.456";" 3488.979";" 3154.815";" 2392.249";" 6789.132";" 5645.955";" 8400.054";" 5314.524";" 4526.699";" 9603.525";" 6752.532";" 2514.922";" 9248.970";"  689.164";" 6972.003";" 4115.917";" 5404.624";" 5868.753";" 4054.463";" 5494.559";" 4832.342";" 4585.961";" 2699.486";" 5170.874";" 5829.573";" 3563.105";" 3420.760";" 6473.530";" 7293.909"
