"hour","act1","act2","act3","act4","act5"
"4am",0.0230181988119711,-0.129528666458815,0,0,0.252767545876497
"5am",-0.0363390678373082,-0.120460967172802,0,0,0.186350733740285
"6am",-0.0574604501512164,-0.102831158594781,-0.0552050819017527,-0.0315970966573554,0.103154114688111
"7am",0.0284173898470918,-0.0950119525693333,0.0230374724031631,-0.0979198812109586,-0.0281084948750536
"8am",0.0882061804592988,0.038331285288998,-0.000472791256762409,-0.0112353036474564,-0.0344440387064858
"9am",0.130097678465587,0.09464402718444,0.0187775542555757,-0.00148710585647564,-0.0606861851582549
"10am",0.115687003459683,0.121552423030689,0.0053063497026784,-0.0257880423487067,0.0707282694940478
"11am",0.205057934579689,0.12379340035647,0.00628477930987259,0.0189261606657729,0.0120630832387609
"12am",0.209870350750044,0.142081597485457,0.0332051676727682,-0.103259412123888,0.0798904556230094
"1pm",0.173721971611054,0.108706481313618,0.0136702101330291,0.0194355759013591,0.0382333468774476
"2pm",0.151119309725284,0.160493418672011,0.015298586575835,-0.0534702642434063,0.0978514867336247
"3pm",0.128392216644681,0.169843415068168,0.0292849522434162,-0.06189321950769,-0.0640959711040953
"4pm",0.198427695641907,0.212595555724171,0.0063366144124467,-0.0490584019376822,-0.0281616252677198
"5pm",0.130297271398586,0.226226294597287,0.055052499567476,-0.0490607841453726,0.0777397271868108
"6pm",0.0915844066686358,0.0781576099622715,0.0334923964472231,-0.075337241118483,0.0770716302813747
"7pm",0.146673020695331,0.0213359473092301,0.00668202146338685,-0.0681941900279358,0.168186656416056
"8pm",0.203187688010672,6.8104666847204e-05,0.0670241473379809,-0.109820300962925,0.227096659282768
"9pm",0.298071173357793,0.0941012634937612,0.0327771318092462,0.116822604281634,0.313354438944507
"10pm",0.37984574561666,0.0223547297794629,-0.0450925835699938,0,0.410288833444492
"11pm",0.387308982138324,-0.00133762976612493,-0.0448446979201828,0,0.393754852098651
"12pm",0.36663815531269,-0.0495836635753292,-0.0233630952380952,0,0.366012771797586
"1am",0.349160109375457,-0.0354121994123554,-0.0233630952380952,0,0.364182797462019
"2am",0.227373480579798,-0.00905596020703053,-0.0233630952380952,0,0.248351026728424
"3am",0.118911520270597,-0.0515613634142098,-0.0233630952380952,0,0.127555685772133
