"hour","age1","age2","age3","age4"
"4am",0.509854070706716,0.271578570616566,0.517463212723161,0.390354505630444
"5am",0.505829445951866,0.288596935469373,0.4987678143858,0.408120891672356
"6am",0.504153503113271,0.241322458436732,0.460380723436415,0.416433443547737
"7am",0.397537727318845,0.182135707132784,0.388529253639933,0.380734133120896
"8am",0.245678161672136,0.124282681393903,0.160632357249809,0.305750632728786
"9am",0.226345258473297,0.105553549122303,0.12242871375861,0.23977570014159
"10am",0.23828680872966,0.0939663205480739,0.0898911559530615,0.321745331618577
"11am",0.252549549884926,0.013266529625394,0.07637778442379,0.335114063528356
"12am",0.329324551421383,0.0357826841058276,0.232253836339991,0.312401872275791
"1pm",0.285971514157819,0.134812758079194,0.155929770897298,0.282859187450816
"2pm",0.311264477989921,0.0782330561796892,0.208649013704565,0.342609502530339
"3pm",0.321084708141076,0.0803207689047441,0.237776911342551,0.346628763540419
"4pm",0.31905535022793,0.137698285406879,0.241475093937783,0.324185223287828
"5pm",0.423511486874275,0.087092487947232,0.379646055559646,0.362501428972462
"6pm",0.467633003094673,0.182868855461499,0.47630901882375,0.317712414127041
"7pm",0.458297513300927,0.21797133192868,0.429743624577539,0.326948775469235
"8pm",0.452460166434609,0.182090209678913,0.448527798658206,0.340525916918566
"9pm",0.483569132757371,0.209780948242809,0.470772484546821,0.377769209453721
"10pm",0.496817185497864,0.204893044507311,0.493619201505717,0.407878822096256
"11pm",0.510501731543944,0.208754387608594,0.510855299529868,0.403904148931677
"12pm",0.527105206066342,0.227586901095156,0.521491593271288,0.407274829954002
"1am",0.52718187533959,0.240642728196903,0.523146320471392,0.405622982144691
"2am",0.526651398471472,0.245319905659836,0.519147904353414,0.40194160891409
"3am",0.527892060254636,0.269064263735935,0.523873175822887,0.396299308446449
