"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.5637440";"0.0000000";"0.0000000";"0.3058154";"0.0000000";"1.9628522";"0.6394711";"0.0000000";"0.0000000";"0.4722309";"0.7934406";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"5am";"0.5547211";"0.0000000";"0.0000000";"0.3016806";"0.0000000";"2.4817470";"0.6394711";"0.0000000";"0.0000000";"0.4651564";"0.8068563";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7031217";"0.0000000";"0.0000000";"0.0000000"
"6am";"0.5395019";"0.4188143";"0.0000000";"0.0000000";"0.5892914";"2.9837584";"0.6326033";"0.0000000";"0.0000000";"0.4684148";"0.8068563";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.2814844";"0.0000000";"0.0000000";"0.0000000"
"7am";"0.4658221";"0.5045157";"0.0000000";"0.0000000";"5.7998886";"4.0375063";"5.3172637";"0.3134221";"0.0000000";"0.4234759";"1.4272518";"0.0000000";"0.7856305";"0.0000000";"0.0000000";"1.5187776";"0.0000000";"0.0000000";"0.0000000"
"8am";"0.7095045";"0.5516906";"0.0000000";"0.3901564";"6.3756243";"6.3200904";"8.9390303";"1.0319559";"1.4868071";"1.5779813";"3.0053512";"0.0000000";"1.2411205";"0.0000000";"1.9127852";"3.9066920";"0.9226179";"1.5684857";"8.7728139"
"9am";" 3.663642";" 3.081250";" 2.385305";" 4.514706";" 8.268367";" 8.205629";" 9.664831";" 0.753570";" 4.205522";" 4.843118";" 4.808732";" 1.288662";" 3.648057";" 1.636032";" 4.554221";" 5.317773";" 2.357361";" 3.549252";"10.303083"
"10am";" 5.532636";" 1.187080";" 2.114969";" 4.533790";" 8.667490";"10.523897";"11.842410";" 4.933942";" 3.214899";" 9.151067";" 3.941275";" 3.583398";" 5.509097";" 2.249881";" 5.894778";" 8.045231";" 3.651787";" 5.601071";" 7.382577"
"11am";" 3.5905964";" 3.2579153";" 2.0039972";" 2.7862965";"10.0563275";"10.3134313";"10.3009352";" 2.3184907";" 0.3722295";"12.4552608";" 2.2883825";" 5.6695182";" 4.1763104";" 1.1407206";" 2.8631850";" 2.6235468";" 3.8855845";" 2.7495250";" 8.7782425"
"12am";"10.886231";" 5.740948";" 2.449121";" 4.091618";" 8.196762";"15.073305";" 9.720893";" 1.946280";" 2.149022";"10.694319";" 2.913590";" 5.784349";" 9.560826";" 2.001257";" 5.059119";" 3.133447";" 1.254175";" 4.890456";" 6.576232"
