"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.5461824";"0.0000000";"0.0000000";"0.0000000";"0.5954869";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"6am";"0.0000000";"0.0000000";"0.9442843";"0.5920961";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.9458426";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"7am";"0.6346623";"0.0000000";"0.1461321";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.9354174";"0.0000000";"0.0000000";"0.0000000";"0.1167136";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.4809225";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"8am";"0.2826475";"0.3559207";"0.4738480";"0.8288242";"1.3384807";"1.1473844";"1.3965484";"3.6534456";"0.7953688";"0.4762239";"4.0142849";"0.0000000";"3.1656820";"0.6925064";"1.3800674";"0.0000000";"4.3406048";"3.7597100";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.2109032";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.1832264"
"9am";"4.0330348";"1.6992093";"0.5081681";"4.3060723";"0.9680578";"3.2335731";"6.8218028";"6.3681170";"2.5931188";"0.0000000";"2.9804899";"1.5726400";"6.3290583";"2.0005654";"3.9268020";"2.9140840";"8.7437568";"2.0718874";"1.6164580";"0.0000000";"2.1472774";"0.0000000";"2.6479210";"1.4246948";"0.0000000";"0.0000000";"0.0000000";"5.1169644"
"10am";" 6.1353478";" 1.0447642";" 1.4188192";" 4.2006052";" 0.8352841";" 2.0170043";" 4.2382042";"12.8983914";" 4.2875724";" 0.4762724";"17.2425002";" 1.8016592";" 3.4367348";" 3.4428370";" 6.4140319";" 3.0227857";" 6.3193374";" 0.0000000";" 0.0000000";" 1.7514768";" 4.8793575";" 0.0000000";" 1.0166615";" 5.4267854";" 2.0219442";" 0.8661312";" 0.0000000";" 4.0711118"
"11am";" 3.5412847";" 0.7256211";" 0.6785570";" 5.6805891";" 0.0000000";" 1.9127543";" 0.5155658";" 6.5070464";" 3.5628095";" 0.0000000";"10.7992906";" 1.8873477";" 0.8683815";" 6.4121316";" 2.3423308";" 2.5036064";" 4.6299380";" 1.7855922";" 1.0793238";" 0.7677715";" 2.1013247";" 1.1618009";" 0.0000000";" 6.8151300";" 1.5392850";" 0.0000000";" 0.0000000";" 0.0000000"
"12am";"2.6725730";"0.0000000";"0.9302142";"0.1183871";"0.0000000";"1.4448613";"4.4696463";"7.3383493";"0.0000000";"0.0000000";"9.9618726";"2.3824384";"0.0000000";"2.6787514";"0.1626032";"0.5112435";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.3996114";"0.0000000";"0.0000000";"0.0000000";"0.8570006";"0.0000000";"0.0000000";"0.0000000"
