"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095"
"4am";"1066.345";"3917.059";"3947.697";"1938.062";"3037.644";"2076.361";"1618.375";"1883.305";"3261.082";"2367.696";"2085.256";"3061.440";"1254.969";"1972.297";"1406.146";"1167.802";"1199.650";"2161.345";"1789.842";"1927.975";"3885.391";"4547.180";"2345.006";"3849.345";"4230.728";"3114.070";"3188.774";"2309.088";"3196.203";"4276.140";"5167.100"
"5am";"1066.345";"3727.111";"3973.524";"1895.200";"3037.644";"2076.361";"1692.743";"1846.855";"3201.704";"2367.696";"2056.435";"3010.640";"1254.969";"2230.302";"1373.227";"1112.973";"1308.803";"2138.338";"1985.938";"2051.172";"3736.784";"4474.476";"2345.006";"3916.556";"4075.548";"2918.014";"3113.498";"2200.911";"3161.180";"4072.410";"5167.100"
"6am";"1138.622";"3317.313";"4038.728";"1799.600";"2927.707";"2149.746";"1759.946";"1915.642";"3201.704";"2381.300";"2021.352";"2873.663";"1212.163";"2280.575";"1296.834";"1018.117";"1350.317";"2072.445";"2065.115";"2089.271";"3348.679";"4323.246";"2345.006";"3955.136";"4075.548";"2787.808";"3113.498";"2200.911";"2991.401";"3978.658";"5009.672"
"7am";"1199.002";"3296.129";"4265.706";"1788.252";"2867.597";"1761.338";"1811.191";"1934.218";"3239.197";"2431.557";"2050.359";"2890.912";"1129.742";"2788.561";"1379.531";"1017.144";"1424.088";"1696.501";"2078.818";"2316.127";"3115.988";"4167.037";"2379.799";"3814.983";"3437.929";"2368.832";"2440.696";"2436.213";"2775.268";"4030.375";"4515.971"
"8am";"1457.2392";"3043.4040";"4324.3539";"1722.1958";"2681.0631";"1453.9592";"1892.5122";"1909.3481";"2921.5682";"2435.6652";"2047.0348";"2629.3551";"1140.9966";"3216.0532";"1302.6980";" 836.0757";"1171.3922";"1566.7150";"2099.3248";"3646.2890";"2881.2402";"3825.4659";"2298.4061";"3639.3652";"3479.2480";"2112.0626";"2249.9906";"2484.9593";"2609.9075";"3715.1446";"4569.2656"
"9am";"1901.7752";"3228.5270";"4686.7239";"1820.1424";"2683.0065";"1266.6939";"1612.4079";"1886.4634";"3111.6782";"2362.0566";"1686.2300";"2486.6178";"1065.0640";"3796.3908";"1303.9634";" 695.6948";"1030.4274";"1324.7817";"2317.5334";"4803.6184";"2748.3992";"3348.5116";"2129.6992";"3503.5317";"3266.4084";"1834.7325";"2144.7989";"2634.1885";"2241.9938";"4199.0131";"4153.6998"
"10am";"2060.6237";"3064.6987";"4702.8821";"1971.1263";"2642.4930";"1486.6874";"1799.6375";"1812.5963";"3084.1700";"2209.4109";"1824.8178";"2533.5848";"1169.2412";"3816.5975";"1358.2998";" 755.5821";"1124.8453";"1319.2090";"2028.6509";"4564.5400";"2534.1138";"3503.5425";"1876.4404";"3429.0730";"3072.3736";"1800.3886";"2085.5958";"2668.0421";"2448.4331";"3955.5150";"4134.9801"
"11am";"1946.5096";"3247.3974";"4208.0417";"1832.9299";"2495.5350";"1317.5368";"2003.3468";"1790.1450";"3309.9706";"2162.8360";"1985.9429";"2645.3609";"1072.7166";"3355.5329";"1073.9053";" 951.4444";"1137.4007";"1580.7913";"1854.5133";"4162.1522";"2771.1771";"3585.6123";"1900.7113";"3692.3805";"3382.9647";"1864.6664";"2303.6951";"2381.4151";"2587.6102";"3859.2736";"4284.1361"
"12am";"1937.1320";"3355.7621";"4487.5476";"1694.2838";"2409.5732";"1452.2718";"1826.0249";"1946.0608";"3059.0584";"2191.2308";"1821.1833";"2553.7326";"1239.8776";"3184.5369";"1293.4433";" 927.0055";"1332.5369";"1544.3280";"1717.1263";"4001.2136";"2894.2256";"3721.5177";"2003.5988";"3518.2937";"3284.1532";"2061.9668";"2497.3022";"2475.1426";"2599.9997";"3962.8690";"4405.8755"
"1pm";"1446.0189";"3478.0298";"4066.0870";"1745.5341";"2649.9664";"1670.6584";"1632.7344";"1761.7999";"3092.3317";"2286.5964";"2078.2337";"2451.3436";"1233.8747";"3745.4559";"1210.9175";" 699.2491";"1252.8934";"1445.0424";"2194.5283";"4460.0939";"2692.8818";"3691.1331";"1790.1114";"3136.8181";"3226.5591";"1918.9236";"2125.5945";"2473.8479";"2811.3310";"3910.5299";"4112.8472"
"2pm";"1383.587";"3007.944";"3881.966";"2230.379";"2196.443";"1716.907";"1749.628";"1647.464";"2959.190";"2275.701";"2085.952";"2781.341";"1221.233";"3833.894";"1120.185";" 668.330";"1170.371";"1418.528";"2040.458";"5024.331";"2722.922";"3771.183";"1770.639";"2840.531";"3281.307";"2007.264";"2205.791";"2252.531";"2728.570";"3924.734";"3833.552"
"3pm";"1475.4405";"2991.2929";"4039.1349";"2088.8636";"2296.2850";"1841.6646";"1637.5372";"1532.0840";"3156.6600";"2172.2377";"2047.0953";"2370.0961";"1269.5717";"3811.9917";"1130.1592";" 549.9147";"1003.8498";"1582.9054";"2061.9904";"5625.6309";"2571.6904";"3842.6008";"1666.5540";"3107.5016";"3045.8601";"1984.9004";"2426.6673";"2080.3876";"2582.2712";"3927.0312";"3652.0743"
"4pm";"1535.7152";"3470.5805";"3886.0467";"1796.0400";"2687.6966";"1443.9843";"1688.2705";"1567.5535";"2732.5797";"2345.7485";"2162.5081";"2523.0494";"1350.9289";"2718.0010";"1224.8852";" 636.0629";" 914.1254";"1564.4745";"2048.6948";"4647.8695";"2697.1062";"3796.3382";"1698.3992";"3173.3165";"3181.8338";"2099.7200";"2566.5977";"2238.6651";"3059.7033";"4377.7545";"3877.6486"
"5pm";"1448.5158";"3249.6272";"3937.1108";"1721.0821";"2939.2054";"1633.0436";"1601.4456";"1704.9529";"3199.1010";"2365.6901";"2127.5672";"2952.3465";"1358.6531";"2437.1327";"1309.5759";" 911.9968";"1005.6556";"1748.1007";"1846.3933";"3796.3286";"3155.8697";"3617.9258";"1737.2785";"3270.3736";"3458.3588";"2669.6420";"3189.0889";"2285.1937";"3240.4100";"4045.2611";"4701.4534"
"6pm";"1221.8968";"3392.2350";"3988.0270";"1632.2965";"3126.6511";"1794.5004";"1673.0144";"1775.4066";"3130.6592";"2608.0710";"2382.0424";"2972.9953";"1272.7142";"2123.0026";"1232.0809";" 942.1759";"1164.0003";"1876.3383";"1906.5025";"3276.0367";"3551.0545";"4550.1887";"1517.3280";"3587.2947";"3942.3558";"3097.6244";"3025.9097";"2227.1828";"3251.2704";"4068.3267";"4784.4120"
"7pm";"1081.2382";"3734.1536";"3946.5014";"1714.7444";"3172.3113";"2023.5206";"1633.8727";"1859.1658";"3150.1276";"2487.9202";"2227.0442";"3098.5271";"1220.1058";"2063.8262";"1209.7526";" 932.5685";"1219.5733";"2095.4986";"1719.3821";"2453.6184";"3929.5621";"4629.6642";"2270.1489";"3815.7852";"4060.0113";"3031.0922";"3095.7872";"2239.5454";"3418.4055";"4315.7853";"4726.5056"
"8pm";"1149.7888";"3765.0664";"3983.9008";"1668.1246";"3156.9722";"2179.7399";"1564.2505";"1982.2993";"3186.8774";"2367.6961";"2227.0442";"3141.4979";"1218.3935";"2025.5379";"1236.4537";" 964.9194";"1203.5887";"2094.4160";"1716.3120";"2268.2326";"3875.3572";"4695.4971";"2207.4450";"3732.8348";"4093.1140";"3063.2311";"3225.4680";"2209.1367";"3345.1372";"4496.6388";"5093.3757"
"9pm";"1242.463";"3765.066";"3898.319";"1763.392";"3040.383";"2179.740";"1564.251";"2017.685";"3186.877";"2411.913";"2199.784";"3110.540";"1239.686";"1919.555";"1229.480";"1117.467";"1162.914";"2094.416";"1718.457";"2173.804";"3925.111";"4712.292";"2395.557";"3844.796";"4136.230";"3046.871";"3225.468";"2336.107";"3265.791";"4496.639";"5093.376"
"10pm";"1190.790";"3765.066";"3898.319";"1763.392";"3081.305";"2139.065";"1577.333";"2017.685";"3211.439";"2411.913";"2199.784";"3110.540";"1255.026";"1908.892";"1281.152";"1117.467";"1172.881";"2028.932";"1735.011";"2011.384";"3966.084";"4753.636";"2424.729";"3844.796";"4301.389";"3046.871";"3225.468";"2417.268";"3265.791";"4353.050";"5093.376"
"11pm";"1162.847";"3765.066";"3991.054";"1763.392";"3102.221";"2139.065";"1618.375";"2017.685";"3256.514";"2367.696";"2199.784";"3110.540";"1273.147";"1834.757";"1422.444";"1140.910";"1172.881";"2100.313";"1735.011";"1867.131";"3966.084";"4670.686";"2424.729";"3844.796";"4301.389";"3114.070";"3225.468";"2417.268";"3265.791";"4353.050";"5093.376"
"12pm";"1162.847";"3765.066";"3958.504";"1763.392";"3102.221";"2139.065";"1618.375";"2017.685";"3256.514";"2367.696";"2199.784";"3110.540";"1273.147";"1834.757";"1422.444";"1163.388";"1172.881";"2100.313";"1735.011";"1877.204";"3966.084";"4670.686";"2424.729";"3844.796";"4301.389";"3114.070";"3225.468";"2417.268";"3265.791";"4353.050";"5093.376"
"1am";"1124.889";"3728.617";"3958.504";"1801.350";"3061.298";"2139.065";"1618.375";"2054.135";"3297.436";"2367.696";"2199.784";"3092.985";"1287.416";"1852.311";"1422.444";"1163.388";"1172.881";"2100.313";"1661.287";"1877.204";"3966.084";"4670.686";"2424.729";"3844.796";"4301.389";"3114.070";"3225.468";"2417.268";"3265.791";"4353.050";"5167.100"
"2am";"1033.686";"3779.145";"3958.504";"1801.350";"3061.298";"2139.065";"1618.375";"2054.135";"3297.436";"2367.696";"2199.784";"3092.985";"1287.416";"1852.311";"1422.444";"1163.388";"1213.556";"2100.313";"1661.287";"1718.253";"3966.084";"4829.637";"2424.729";"3844.796";"4301.389";"3114.070";"3225.468";"2417.268";"3265.791";"4353.050";"5167.100"
"3am";"1033.686";"3779.145";"3929.849";"1830.005";"3061.298";"2076.361";"1618.375";"2054.135";"3297.436";"2367.696";"2199.784";"3092.985";"1287.416";"1852.311";"1422.444";"1163.388";"1213.556";"2100.313";"1661.287";"1796.654";"3966.084";"4829.637";"2487.433";"3766.394";"4301.389";"3114.070";"3225.468";"2417.268";"3265.791";"4353.050";"5167.100"
