"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991";"7523.54991"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"1097.5244";" 976.8568";"2575.5160";" 829.3891";"1196.9859";"1599.5885";"   0.0000";"   0.0000";"   0.0000";"1344.9876";"   0.0000";"1034.0721";"   0.0000";"   0.0000";"1131.8338";"   0.0000";" 657.7370";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"4577.9845";"2610.6386";"5159.1795";"2801.5322";"3816.6657";"3821.6615";" 992.3419";" 787.1260";"1125.9482";"2393.2084";"   0.0000";"2988.3194";"   0.0000";"1404.0324";"2206.4099";"1056.1183";"1186.5296";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"5647.8769";"3350.8651";"5761.5172";"3673.0658";"4330.7896";"4527.6559";"1267.5567";"1119.1455";"1412.9396";"3058.2634";"   0.0000";"3407.3102";" 944.3117";"1410.5022";"2487.7476";"1091.3771";"1651.3444";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"6339.611";"3136.576";"5489.336";"3834.505";"4508.219";"4995.320";"1158.287";"1453.524";"1549.324";"2890.534";"1175.950";"3419.072";"1143.448";"1401.867";"2712.190";"1180.234";"1327.274";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"6373.329";"3380.635";"5351.784";"3466.490";"4517.378";"4689.546";"1122.553";"1321.973";"1632.877";"2760.883";"1223.157";"3580.736";"1076.716";"1599.940";"2473.348";"1319.052";"1076.602";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"6324.0585";"2961.0116";"4085.0090";"2455.2885";"3620.6614";"3686.4303";"1362.9792";"1323.1664";" 936.5648";"2296.7350";"1282.8815";"3153.4300";"   0.0000";"1226.8627";"1710.5974";" 844.8181";"1219.3426";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"6755.999";"2869.607";"5551.706";"2936.925";"4369.601";"4680.532";"1635.697";"1027.539";"1112.735";"2740.814";"1103.619";"3243.963";"1229.650";"1289.981";"2466.717";"1126.945";"1376.108";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"2pm";"7343.301";"2754.994";"5356.279";"3406.778";"3767.583";"5017.665";"1869.091";"1407.435";"1115.936";"2955.473";"1529.443";"3681.740";"1144.100";"1535.714";"2640.244";"1332.912";"1503.938";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"3pm";"7523.550";"3149.581";"4750.359";"3053.766";"3995.783";"4600.128";"1818.507";"1736.907";"1106.944";"2852.353";"1266.168";"3426.797";"1046.746";"1271.584";"2547.184";"1419.394";"1547.708";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"4pm";"6765.8703";"2983.3267";"3640.3748";"2437.5023";"3049.5146";"4288.7671";"1439.2407";"1794.8704";"1158.1293";"2274.1034";"1055.5245";"3038.3942";"1346.7494";"1177.7101";"1895.5026";" 823.2512";"1670.8918";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";"4193.9649";"2166.0401";"2001.4152";"2442.1505";"2526.0747";"2309.0915";" 897.6468";"1651.0267";" 901.7633";"1072.3573";" 633.9286";"1607.5427";"   0.0000";" 880.5417";"1079.9537";"   0.0000";" 882.8321";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";"3419.8142";"1975.2768";"1599.2477";"1323.1677";"1370.6012";"1658.4521";"   0.0000";"1736.5413";" 757.2290";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 570.9606";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7pm";"2354.5690";"1799.9163";" 866.3376";"1243.4104";"   0.0000";"1202.4717";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8pm";"1723.7019";"1350.0572";" 910.1690";"   0.0000";"   0.0000";" 835.8052";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"0";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000"
"9pm";"1757.341";"1043.183";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000"
"10pm";"1166.839";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000"
"11pm";"893.4901";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"0";"0";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
