"hour","act1","act2","act3","act4","act5"
"4am",0.0558607951037953,0.103445688259808,-0.0217087290784309,0,-0.0105349361719433
"5am",0.0877308762873275,0.0895293718398769,-0.0293937487083034,0,0.0240463381928542
"6am",0.115406693693761,0.112387241283658,-0.0026245824424423,0.0358057075848364,-0.033912306604437
"7am",0.140081139009257,0.104955289951711,0.103650095803132,-0.0459449758166535,-0.0722234865143994
"8am",0.269681997511247,0.220203912778461,-0.0876186146035138,0.00819155910940503,-0.00176609563078112
"9am",0.35866406265447,0.364657310103767,-0.0637819868772292,0.0666093557642682,0.0416693979110085
"10am",0.345312151462684,0.367695547726826,-0.0611873266165934,0.0976001877300221,0.0523601581100961
"11am",0.419417355915709,0.375451110017781,-0.0598153744978573,-0.0330456699723397,0.028889757024528
"12am",0.496572164223875,0.443314261468759,-0.0622361322099179,-0.00978666413476139,0.320138760071083
"1pm",0.461209170964574,0.372564186269568,-0.0412994878436008,-0.0166918244763332,0.258887636653077
"2pm",0.43321747008149,0.409356797981942,-0.0322406161514045,0.0118326246849436,0.137923687766294
"3pm",0.431381759288082,0.416177287388659,-0.00850986048487761,0.00400873541661872,0.0362017527536599
"4pm",0.440540832284024,0.467847857330275,0.00658916381826838,0.0171438147780285,0.0290287866548044
"5pm",0.549302616483535,0.526379337093788,0.27636911091799,0.0221435036528735,0.112693763420237
"6pm",0.594036656712234,0.526458074179414,0.379140838599838,0.0634297103299069,0.409108317158746
"7pm",0.579398953773565,0.435396586222619,0.332920073529405,0.0469646016151041,0.510156956891288
"8pm",0.55186949147673,0.290245525394797,0.164196694458779,-0.0962876139716082,0.516269266886967
"9pm",0.529385954253236,0.239411597588343,0.118905180182196,0.0286582560831381,0.515045495637682
"10pm",0.528403513699259,0.185718165442552,0.10908343465104,-0.00585419682522859,0.520776762882431
"11pm",0.471079433022627,0.135308645111511,0.102698858598968,-0.0100297715364356,0.431351464607129
"12pm",0.429581227751974,0.0425954204408859,0.102671335170727,-0.0363574779394199,0.423222895836222
"1am",0.277828934283003,0.034719613784333,0.100863095144295,-0.0292872848148504,0.279970868144759
"2am",0.157023607603833,0.0485078641212061,0.101825828648328,-0.0293156490756233,0.147814122659598
"3am",0.120427932167394,0.0455579797994633,0.101784013766468,-0.0293318040925547,0.112271086972648
