"hour","cs1","cs2","cs3","cs4","cs5"
"4am",0.18096003169255,0.54680200032544,0.424503633196528,0.187817350454445,0.667235149967794
"5am",0.191412788054085,0.506609823635136,0.425698679600889,0.18632988508331,0.662444340756259
"6am",0.205764195572283,0.448388670886353,0.402956114358659,0.157013813173901,0.666140507010023
"7am",0.243931694904764,0.414243543906022,0.316944435440923,0.0129500841545269,0.656880194053213
"8am",0.251474263397208,0.408278451302337,0.240239604333736,0.0825636604284449,0.643017700127956
"9am",0.277140237025352,0.437029564661736,0.198281324473827,0.0186251392557684,0.606426465560219
"10am",0.303664270424277,0.474395324851415,0.188023166193317,0.0281436045320034,0.594636499468359
"11am",0.305827989679137,0.456691719534644,0.187083685035176,0.00459912937137566,0.588433671416121
"12am",0.308931222678948,0.387475731375255,0.210017205195689,0.0455583538395101,0.567825004457377
"1pm",0.279454164165225,0.423323184013661,0.21048340267179,0.0662701392043838,0.57765581077589
"2pm",0.295685306472504,0.390162161040932,0.192941122060394,0.0486489156692982,0.583086438221716
"3pm",0.266082578105494,0.419994595058366,0.244141461645517,0.0552091433504575,0.617915140783137
"4pm",0.246815990885345,0.507475339816316,0.249429294099945,0.0905983928482156,0.61571298288327
"5pm",0.193270520075491,0.527763824428877,0.258115123115682,0.123874095259464,0.627327338238033
"6pm",0.154239974906328,0.558402099546846,0.334649771633418,0.168114623333696,0.662246897192401
"7pm",0.20260664250777,0.540003551319071,0.366669086148626,0.160631603167834,0.666046523203301
"8pm",0.187176043123923,0.525897622118361,0.399693735325857,0.188179788432039,0.660981824481221
"9pm",0.187178330646606,0.543041609431537,0.421155044924402,0.194062202996713,0.65672343219337
"10pm",0.20944237912378,0.559535402248228,0.421342936174488,0.209025423154127,0.658197428966509
"11pm",0.19709254808423,0.559973980399253,0.424463398158838,0.220582494902171,0.656090409451365
"12pm",0.198027607916529,0.565378466859582,0.418977253606735,0.205602489676527,0.658664954342417
"1am",0.197986717461441,0.561781628595779,0.418797111021399,0.210296623363186,0.659285053203532
"2am",0.195102859485848,0.566059432432845,0.416560002123261,0.205744090889683,0.658618450461732
"3am",0.199813402737634,0.564213573204441,0.418651016861343,0.20962299349028,0.658911315507637
