"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.204207289679737,0.56034504838914,0.270863204602207,0.217429498684667,0.70453931077742
"5am",0.206000891899983,0.533135444316667,0.268607395055906,0.207583262503287,0.704685825559226
"6am",0.200242051806924,0.500414803979107,0.234873436070539,0.179153882282681,0.695056121480796
"7am",0.225658411628296,0.488055195751692,0.143320870803054,0.14225121901162,0.678343531614527
"8am",0.254872839287551,0.490069886189357,0.0285046210184515,0.220979269120756,0.637670361135842
"9am",0.295030027562814,0.536826366291572,0.0345200179487839,0.205028044681919,0.606465853999143
"10am",0.297065023780638,0.554984261382186,0.0135680719586195,0.235735304408039,0.62224201974465
"11am",0.309617129691668,0.534295138930638,0.0321980759030819,0.247040252080583,0.608985721286907
"12am",0.334267370188162,0.49437269626257,-0.0016119575590012,0.259999263328133,0.585309838494653
"1pm",0.283634452153663,0.504192353087038,0.0294000757968091,0.27500232986416,0.61195978072544
"2pm",0.324601053732866,0.492910183841369,-0.00113270789915427,0.274186236187939,0.619484349436768
"3pm",0.301240639586124,0.513837898074163,0.0278548889217334,0.299366621516974,0.642587199711524
"4pm",0.273073359276695,0.554301743008411,0.0658730724712786,0.310492620442302,0.655480613119761
"5pm",0.222736304346197,0.546628003295831,0.11638352349755,0.282058329308,0.673944863164522
"6pm",0.220257085398304,0.565552970665398,0.233620003959679,0.234629212178206,0.700064372776958
"7pm",0.202442808282595,0.565239276610179,0.229221375907011,0.232952078306901,0.70157723661808
"8pm",0.192959225291117,0.55673463262908,0.250171427874606,0.254903573784688,0.692492997358633
"9pm",0.18977008947611,0.574050019267972,0.242810825784305,0.274780050797788,0.694055237620586
"10pm",0.20167033744541,0.579610907070699,0.236003944820304,0.264074289757678,0.695802798843905
"11pm",0.202081575581856,0.573734568454752,0.253729693368304,0.252579037160368,0.695531696330483
"12pm",0.201602991886323,0.573541008421897,0.247772264078572,0.247911620953276,0.699559132507088
"1am",0.200649099725692,0.569549601174443,0.24655259008711,0.237752110515372,0.700892949563617
"2am",0.200662649115169,0.571459816163936,0.250612823269197,0.236630681121317,0.701191799576346
"3am",0.202712872647101,0.571932632729162,0.251083190066757,0.236583490463299,0.701555872085122
