"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787";"62.141471856787"
"4am";" 1.601539";" 3.410995";" 8.822906";" 7.272928";"11.056579";"12.846264";" 7.724149";"11.386473";" 5.309972";"10.049096";" 8.222529";" 6.916065";" 8.015202";"14.755484";"13.714686";"14.098659";"13.452083";" 5.786996";" 2.856023";" 6.397882";"10.244980";"15.628611";"19.980295";"17.175488";"13.633148";"11.208231";" 8.004129";" 8.298446";" 8.428060";" 7.393920";" 8.243613";" 9.256234";" 4.936853";" 8.876045";" 8.141058";"13.631764";"17.860478";" 9.415131";"11.612359";"13.837081";" 4.996069"
"5am";" 1.589463";" 3.396732";" 8.790136";" 7.629854";"11.229784";"12.916603";" 7.993319";"11.881488";" 5.091441";"10.270655";" 8.167423";" 6.577261";" 7.815462";"15.140938";"13.999540";"14.323454";"13.244670";" 5.208160";" 2.912590";" 6.518155";"10.294589";"15.620560";"21.035692";"17.682145";"14.213123";"11.482653";" 8.247089";" 8.670655";" 8.058969";" 7.779195";" 8.089658";" 9.175587";" 5.013789";" 9.011847";" 8.865969";"13.684776";"17.329324";" 9.867153";"11.860918";"14.371412";" 5.078114"
"6am";" 1.624190";" 3.549797";" 8.862886";" 7.822417";"11.534203";"13.929044";" 8.254890";"11.808212";" 5.206493";"10.623651";" 8.469923";" 6.750304";" 8.028088";"15.925002";"15.131439";"14.808566";"14.043780";" 5.254775";" 2.871417";" 6.678733";"10.774213";"16.070389";"20.699152";"19.362992";"14.168381";"12.144553";" 9.404356";" 9.307884";" 9.578863";" 7.688964";" 8.075440";" 9.348991";" 5.115538";" 9.047940";" 9.016172";"14.758463";"17.499899";"10.497127";"12.517233";"15.227886";" 5.444577"
"7am";" 1.664629";" 2.279737";" 9.610523";" 7.078711";"10.932626";"14.376011";" 7.959521";"14.657611";" 5.422883";"10.890243";" 7.886227";" 6.847010";" 9.302490";"17.600790";"16.302620";"16.744575";"13.431185";" 5.796378";" 3.938903";" 7.000389";" 9.626992";"18.720068";"20.699946";"20.914239";"17.678891";"14.175018";"11.301990";"11.146347";" 8.851471";" 8.743695";" 8.152813";"10.237964";" 5.947825";"10.468248";"10.464414";"15.157270";"16.920399";"10.456451";"14.074153";"16.644053";" 6.443367"
"8am";" 1.101498";" 1.506831";"10.242959";" 7.403809";" 9.025347";"11.339757";"13.369085";"15.036489";" 6.333267";" 9.973244";" 7.187933";" 7.394794";"10.530751";"20.076370";"13.045169";"13.990421";"13.393297";" 5.993547";" 4.745608";" 9.195327";"11.254790";"21.034963";"16.492962";"20.796522";"20.518247";"14.820851";"12.766688";" 9.984182";" 8.888294";" 5.889884";" 7.864898";"11.405590";" 7.779952";"11.256707";" 8.581789";"16.077283";"15.991911";" 9.751296";"14.538211";"16.835721";" 7.359564"
"9am";" 2.115001";" 2.732197";" 8.928184";" 8.615809";"10.248108";"14.873694";" 8.403079";"15.965611";" 5.377833";" 9.992881";" 7.485997";" 7.119935";"10.931924";"18.451577";"14.461849";"15.752350";"13.579464";" 5.690558";" 4.701235";" 7.904235";"11.287944";"23.551678";"14.737964";"21.868483";"19.528717";"16.848766";"11.471877";" 9.706361";" 9.273664";" 4.980149";" 8.594154";" 9.171251";" 5.548233";"12.544379";" 9.407684";"15.737087";"16.442854";" 9.210218";"14.302099";"16.836656";" 6.740880"
"10am";" 2.461049";" 2.006533";"10.730994";" 6.569072";"11.785686";"15.460925";" 7.475003";"15.211730";" 5.509500";"10.454221";" 7.887417";" 7.090053";" 9.430520";"18.025865";"14.741869";"14.881776";"13.396056";" 6.466653";" 3.721529";" 8.607086";"10.562327";"23.574810";"15.751703";"23.250208";"19.866605";"15.005389";"12.973593";"11.056567";" 8.348361";" 9.590691";" 9.262972";" 8.039756";" 4.822056";"13.709432";"10.657968";"15.974545";"17.016735";" 9.887635";"15.060964";"16.330617";" 7.585485"
"11am";" 1.087952";" 3.184081";"11.631849";" 6.706156";"12.062135";"12.190032";" 9.296998";"15.443548";" 4.923984";"10.301943";" 6.522793";" 7.498066";" 9.864354";"19.650346";"14.996248";"17.515238";"14.856701";" 6.160928";" 3.811337";" 9.205760";"10.155288";"22.434770";"15.747557";"22.144197";"19.877990";"15.044258";"12.930439";" 9.023001";" 9.159537";" 9.835839";" 8.244427";" 9.021725";" 6.789150";"12.645482";" 9.878201";"16.114570";"17.284502";" 9.872457";"15.923239";"16.026714";" 8.664261"
"12am";" 0.5809046";" 2.3605320";"11.2188973";" 6.6086523";"11.5449592";"14.2561651";" 8.9586733";"15.0436233";" 6.1717093";"10.9487508";" 7.1151533";" 7.3161130";" 9.5418938";"19.6953893";"16.7138282";"16.1311597";"13.7163770";" 6.4405801";" 3.5317785";" 8.9944561";" 9.2318494";"20.3866745";"17.6768673";"22.7084192";"17.9110273";"14.5403155";"14.5488290";" 9.5127615";" 8.8144688";"10.9037237";" 8.6118601";" 8.5450925";" 5.4901724";"12.0902750";" 9.6944300";"16.3979735";"16.9439878";" 9.4247285";"13.4499208";"16.1526137";" 7.9148850"
"1pm";" 3.256865";" 1.762010";"12.454579";" 5.095124";" 9.533350";"13.708547";" 8.323918";"16.405442";" 5.003169";" 9.803097";" 8.939582";" 7.413236";"10.495962";"19.746100";"15.824684";"16.825271";"13.425019";" 8.376454";" 4.431756";" 7.700707";" 7.955334";"20.110535";"15.304468";"24.294002";"18.753786";"14.883168";"14.433655";"10.009028";" 9.533303";"10.857551";" 8.303704";"10.466100";" 6.079248";"13.745673";" 8.513813";"16.390601";"15.551109";" 9.190245";"14.341195";"14.901076";" 8.303259"
"2pm";" 4.384771";" 2.371378";"12.900996";" 3.701727";" 9.666162";"14.776624";" 7.423696";"15.628573";" 6.461681";" 9.340710";" 9.271604";" 7.597166";" 8.650424";"18.782994";"14.484686";"17.840164";"14.483882";" 7.002498";" 4.608834";" 8.347061";" 8.698153";"25.402611";"14.014420";"22.217425";"16.606921";"14.518134";"12.193092";"12.768861";" 9.794867";" 9.953310";" 8.466278";"10.047522";" 7.115476";"14.779901";" 7.356600";"16.683991";"14.911408";" 9.432075";"12.983870";"15.930053";" 8.164090"
