"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"2.0596647";"0.7538764";"3.5683476";"0.0000000";"0.2579118";"0.0000000";"0.6623665";"0.0000000";"1.1050783";"2.5899016";"3.6158132";"0.0000000";"0.0000000";"0.0000000";"2.9459455";"1.0823464";"0.0000000";"4.1980370";"1.0982637";"0.2928785";"0.9731265";"0.0000000";"3.7487956";"3.9657939";"0.5759600";"1.5274955";"4.2385095";"1.0341281";"0.0000000";"3.0314196"
"5am";" 1.5563617";" 0.7517785";" 3.5826192";" 0.0000000";" 0.2558559";" 0.0000000";" 3.3020534";" 0.0000000";" 2.3377641";" 0.0000000";" 5.9423572";" 1.1711238";" 0.9879019";" 0.0000000";" 2.3492140";" 6.3721669";" 0.0000000";"15.9157242";" 5.2422085";" 0.7773183";" 2.5327590";" 0.0000000";" 3.7853648";" 4.7080216";" 0.5881559";" 6.1186859";" 6.4675733";" 2.0681986";" 0.0000000";" 3.8653786"
"6am";" 5.2244953";" 0.7687930";" 5.3099968";" 1.5552251";" 3.1641887";" 1.6856315";" 3.0083260";" 0.3437712";"11.2221938";" 0.8670021";" 7.8989396";" 3.0966986";" 2.9060260";" 1.4014963";" 6.5227512";" 7.5945636";" 0.5096890";"18.2911020";" 6.8672034";" 3.8504284";" 4.9346160";" 1.4317810";" 4.8732085";" 8.4534132";" 2.2151438";" 6.1186859";" 8.9403950";" 9.8832611";" 1.8339266";" 8.7334845"
"7am";"14.683506";" 5.155726";"19.557131";" 9.196884";"11.309584";"10.739855";" 7.528721";" 7.178646";"23.948334";" 7.417602";"19.210067";"18.720333";"12.219387";"10.485104";"24.010007";"36.279186";"16.601340";"37.973181";"17.150141";"12.599262";"15.231161";" 8.801649";"17.631700";"25.051032";"12.494407";"11.022782";"15.771882";"14.185120";" 8.934435";"17.145639"
"8am";"27.170859";"13.672856";"32.779787";"18.190627";"21.758969";"16.047601";"16.398828";" 9.434787";"36.449698";"29.252040";"35.399182";"34.987439";"29.939259";"22.098003";"41.958340";"60.249333";"25.045566";"51.440982";"35.346549";"26.607289";"27.311440";"21.019379";"28.118972";"30.470561";"23.728875";"24.486047";"24.493472";"26.605117";"15.397823";"28.489805"
"9am";"29.57052";"19.10160";"34.03743";"21.43411";"26.64513";"19.71598";"18.65043";"10.83418";"35.73618";"28.88780";"37.91737";"36.76154";"33.88649";"23.21917";"46.46386";"58.68449";"24.61968";"53.45581";"39.89572";"35.30390";"30.02582";"21.82224";"32.91902";"38.04274";"25.77495";"25.78990";"25.74462";"27.89131";"17.63343";"26.52298"
"10am";"30.67177";"19.37422";"34.99034";"24.40663";"28.35347";"20.27014";"16.35568";"10.90887";"35.75602";"32.05607";"39.47299";"37.39687";"32.35433";"24.08393";"46.27072";"56.55591";"25.43225";"53.58234";"43.22013";"34.15772";"30.40013";"24.74725";"29.87277";"43.94487";"22.89614";"23.57811";"25.49468";"29.30142";"15.95118";"26.11050"
"11am";"29.89400";"18.18970";"36.32947";"23.91059";"27.16264";"21.29246";"16.05917";"11.79690";"34.08055";"29.70815";"37.94079";"33.19179";"35.51074";"23.01776";"38.16454";"54.81521";"22.55878";"53.81658";"42.55144";"31.98965";"30.72990";"23.78363";"31.05815";"38.28017";"21.49486";"23.49498";"23.20659";"30.14146";"15.91203";"27.88318"
