"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768";"8591.768"
"4am";" 517.379";" 796.959";"2567.111";" 926.519";" 884.623";"1407.882";"1237.608";"2404.242";"1262.504";" 806.780";" 827.220";"1193.401";"1229.540";"1076.421";" 673.710";"1034.845";" 541.403";" 803.430";"1080.314";"1438.055";"1300.142";" 792.832";"2917.000";"1568.503";"1323.818";" 403.124";"1208.949";"1013.225";" 624.454";"1245.390";"2774.137";" 342.736";"1551.403";" 168.704";"1021.322";"1933.481";" 860.647";" 433.579";"1074.763";" 387.970";"1207.179";"1370.259";"1190.419";"1112.455";"1368.333";"2428.737";" 749.637";"1511.864";"1776.831";" 859.968";"1001.343";"1271.956";"1089.856";" 709.905";"3925.210";" 404.202";"3140.594";"1102.830";"2243.381";"2423.866";"1710.370";" 483.560";" 587.726";" 129.507";" 962.449";"1783.546";" 109.857";" 605.170";"   0.000";NA;"   0.000";NA;NA;" 334.216";"1661.124";" 647.363";"1057.069";"2997.876";"1398.415";"   0.000";"  10.013";" 203.526";"1329.991";" 378.128";"1418.420";" 599.350";" 903.002";" 913.380";" 444.291";" 829.502";"1577.697";"1488.198";" 640.819";"1332.804";"1183.175";"3021.993";"1070.422";"1223.227";" 532.042";"1205.923";NA;NA;" 375.109";"2716.078"
"5am";" 517.379";" 796.959";"2567.111";" 926.519";" 884.623";"1407.882";"1237.608";"2404.242";"1198.070";" 806.780";" 709.186";"1193.401";"1229.540";"1076.421";" 673.710";"1034.845";" 488.782";" 803.430";"1080.314";"1438.055";"1300.142";" 792.832";"3047.266";"1568.503";"1323.818";" 403.124";"1208.949";"1013.225";" 624.454";"1245.390";"2737.498";" 342.736";"1521.158";" 168.704";"1051.567";"1933.481";" 860.647";" 433.579";"1074.763";" 387.970";"1167.637";"1370.259";"1112.774";"1112.455";"1368.333";"2428.737";" 749.637";"1511.864";"1776.831";" 859.968";"1001.343";"1271.956";"1089.856";" 746.544";"3925.210";" 404.202";"3140.594";"1141.125";"2243.381";"2423.866";"1710.370";" 483.560";" 587.726";" 129.507";" 962.449";"1783.546";" 109.857";" 605.170";"   0.000";NA;" 141.797";NA;NA;" 334.216";"1661.124";" 647.363";"1018.774";"2997.876";"1398.415";"   0.000";"  10.013";" 203.526";"1329.991";" 378.128";"1418.420";" 599.350";" 903.002";" 913.380";" 444.291";" 829.502";"1456.190";"1488.198";" 640.819";"1332.804";"1183.175";"3021.993";"1191.929";"1223.227";" 532.042";"1205.923";NA;NA;" 375.109";"2716.078"
"6am";" 591.028";" 796.959";"2567.111";" 862.511";" 849.921";"1500.005";"1197.413";"2280.602";"1109.123";" 806.780";" 644.050";"1193.401";"1229.540";"1004.011";" 708.973";"1034.845";" 479.049";" 803.430";"1080.314";"1438.055";"1193.473";" 825.883";"2394.092";"1578.516";"1241.763";" 403.124";"1150.352";"1013.225";" 624.454";"1222.367";"2469.732";" 342.736";"1521.158";" 137.142";"1164.901";"1933.481";" 860.647";" 376.621";"1142.164";" 463.113";"1133.694";"1268.860";" 904.047";"1112.455";"1445.978";"2428.737";" 749.637";"1374.357";"1734.633";" 730.180";"1001.343";"1187.700";"1157.257";" 713.955";"3792.324";" 287.156";"3105.331";"1141.125";"2100.650";"2423.866";"1772.190";" 588.967";" 587.726";" 129.507";" 962.449";"1783.546";" 109.857";" 638.167";"   0.000";NA;" 141.797";"   0.000";NA;" 290.642";"1661.124";" 555.240";" 969.907";"2896.610";"1398.415";"   0.000";"  10.013";" 203.526";"1329.991";" 365.802";"1418.420";" 599.350";" 794.915";" 913.380";" 444.291";" 829.502";"1456.190";"1488.198";" 587.771";"1450.286";"1183.175";"3097.999";"1191.929";"1223.227";" 456.036";"1205.923";NA;"   0.000";" 375.109";"2716.078"
"7am";" 708.132";" 987.091";"2541.674";" 793.502";" 913.147";"1339.760";"1492.911";"2040.983";"1615.243";"1039.152";" 665.855";"1011.148";"1670.767";"1110.680";" 743.992";" 741.312";" 434.241";" 961.153";"1023.123";"1475.060";"1165.798";" 790.488";"1884.953";"1597.590";"1353.590";" 403.124";" 728.838";" 969.542";" 624.454";"1139.546";"2062.999";" 342.736";"1396.198";" 137.142";"1668.616";"1487.283";" 941.391";" 717.933";"1285.067";" 463.113";"1068.458";"1134.028";" 869.176";"1156.900";"1181.674";"2521.420";" 917.196";"1320.176";"1583.218";" 722.666";" 988.260";"1114.296";"1157.257";" 667.613";"3298.694";" 357.133";"2820.553";"1245.090";"1835.161";"2724.963";"1841.531";" 674.568";" 777.652";" 149.784";" 955.585";"1720.100";" 218.977";" 937.063";"   0.000";"   0.000";" 141.797";"   0.000";"  48.363";" 204.141";"1356.857";" 941.630";" 820.805";"2549.168";"1398.415";"   0.000";"  49.555";" 203.526";"1262.305";" 456.818";"1086.113";" 449.430";" 747.609";" 814.732";" 528.576";" 827.765";"1116.471";"1625.952";" 587.771";"1450.286";"1139.740";"2625.658";"1299.838";"1471.979";" 473.973";"1306.998";"  39.722";"   0.000";" 375.109";"2321.806"
"8am";" 748.001";"1242.102";"2880.263";" 784.521";" 884.953";"1516.549";"1807.100";"1987.257";"1569.525";"1074.992";" 594.538";" 856.878";"1531.299";" 912.914";" 918.207";" 730.697";" 455.427";" 848.439";" 707.955";"1348.115";"1059.910";" 805.772";"1912.495";"1533.055";"1109.662";" 520.176";" 781.400";"1013.225";" 801.445";" 990.528";"2073.620";" 269.575";"1251.097";" 137.142";"1910.290";"1537.512";" 841.089";" 655.787";"1149.500";" 423.359";"1008.629";" 994.985";" 967.714";"1120.261";"1420.676";"1425.958";"1241.808";"1525.521";"1583.218";" 875.622";"1132.282";" 647.995";"1177.283";" 626.149";"3291.922";" 381.940";"2671.416";"1296.280";"2128.250";"2345.225";"2120.235";"1014.393";" 412.754";"  89.929";" 913.719";"1614.920";" 283.011";" 937.550";"  39.542";"   0.000";" 141.797";"   0.000";"  48.363";" 166.607";"1486.999";"1069.566";" 808.662";"2479.763";"1221.927";"   0.000";"  49.555";" 203.526";"1283.528";" 476.523";"1202.858";" 495.550";" 747.609";" 741.101";" 497.040";" 773.998";" 994.964";"1648.469";" 587.771";"1376.895";" 953.562";"2907.685";"1491.246";"1891.973";" 550.327";"1515.279";"  39.722";"   0.000";" 375.109";"2094.281"
"9am";" 882.366";"1451.132";"2583.933";" 796.239";" 967.096";"1656.405";"1733.908";"2090.016";"1755.005";"1055.994";" 638.116";" 772.097";"1752.270";" 832.125";"1070.781";" 811.347";" 700.262";" 732.392";" 740.498";"1219.307";"1150.061";" 667.157";"1922.508";"1699.854";"1013.058";" 606.457";" 702.775";"1035.288";" 786.260";" 949.841";"2210.011";" 223.534";"1120.072";" 137.142";"2076.633";"1423.422";" 792.203";"1047.135";" 961.605";" 423.359";"1194.859";" 863.944";" 850.946";" 710.538";" 969.021";"1544.568";" 991.262";"1556.651";"1621.902";" 877.171";"1181.329";" 567.133";"1157.257";" 677.739";"3113.708";" 381.940";"2457.589";"1343.646";"2263.142";"2697.761";"2146.695";"1370.515";" 369.763";" 102.545";" 897.769";"1540.677";" 283.011";" 941.359";"  39.542";"   0.000";" 141.797";"   0.000";"  48.363";" 185.374";"1227.190";"1261.462";" 710.928";"2479.763";"1060.121";"   0.000";"  49.555";" 168.954";"1283.528";" 464.197";"1202.858";" 498.853";" 747.609";" 753.427";" 497.040";" 612.697";" 994.964";"1606.288";" 475.339";"1625.861";" 643.406";"2922.226";"1547.784";"1838.206";" 359.964";"1895.999";"  39.722";"   0.000";" 375.109";"2134.831"
"10am";" 834.549";"2234.297";"2743.083";" 611.179";" 889.538";"1229.494";"2289.090";"1925.247";"1887.056";"1026.356";" 554.077";" 887.831";"1703.518";"1112.589";"1130.787";" 833.792";" 562.852";" 732.392";" 611.938";"1310.782";"1228.354";" 809.990";"1756.306";"1452.158";"1205.960";" 546.295";" 751.138";" 817.734";" 786.260";" 781.488";"2030.628";" 362.308";"1060.072";" 137.142";"2071.794";"1295.092";" 900.975";" 950.895";" 770.459";" 507.615";"1333.587";" 856.910";" 785.405";" 495.545";" 971.390";"1298.466";"1245.918";"1535.744";"1578.721";" 752.792";" 933.975";" 567.133";" 938.452";" 528.382";"3324.511";" 441.078";"2181.256";"1368.798";"2312.976";"2794.950";"2292.730";"1209.628";" 683.537";"  84.608";" 793.007";"1588.447";" 261.588";"1059.383";"  39.542";"   0.000";" 208.860";"   0.000";"  48.363";" 185.541";"1227.190";"1261.462";" 571.687";"2203.066";"1102.786";"   0.000";"  39.542";" 168.954";"1283.528";" 464.197";"1097.675";" 591.965";" 747.609";" 704.836";" 693.433";" 944.096";" 873.457";"1627.398";" 590.385";"1393.988";" 782.117";"2649.375";"1775.822";"1627.269";" 652.217";"1694.222";"  39.722";"   0.000";" 375.109";"2202.930"
"11am";"1003.056";"2073.629";"2873.575";" 672.390";" 811.683";"1230.960";"2131.940";"2057.677";"2046.990";"1066.467";" 738.284";" 867.697";"1641.067";" 979.924";"1056.321";" 921.343";" 500.235";" 732.392";" 707.955";"1368.168";"1072.372";" 833.709";"1949.158";"1383.077";"1077.400";" 472.269";" 834.493";" 817.734";" 694.834";" 947.967";"1771.624";" 362.308";"1275.813";" 137.142";"1989.350";"1353.413";" 748.425";" 977.593";" 770.459";" 335.204";" 943.470";" 964.985";" 967.714";" 455.699";" 903.341";"1031.779";" 944.873";"1468.438";"1542.276";" 832.150";" 802.259";" 651.389";"1015.556";" 524.332";"3652.159";" 422.478";"2360.883";"1177.256";"2486.620";"2409.385";"2132.587";"1054.202";" 436.693";"  97.224";" 715.876";"1757.162";" 257.497";"1164.383";"  39.542";"   0.000";" 208.860";"   0.000";"   0.000";" 204.141";"1169.813";"1323.806";" 622.944";"2436.651";" 841.777";"   0.000";"  39.542";" 168.954";"1262.305";" 456.818";"1152.325";" 553.307";" 747.609";" 741.101";" 732.000";" 685.760";"1076.753";"1627.398";" 662.914";"1491.252";"1096.519";"2700.033";"1538.158";"1829.408";" 900.756";"1452.778";"  39.722";"   0.000";" 375.109";"2272.316"
