"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6"
"4am";"2238.72";"2480.40";"2213.28";"4909.92";"5215.20";"3917.76";"7593.84";"2658.48";"2353.20";"2442.24";"1895.28";"4719.12";"4324.80";"2200.56";"2251.44";"1806.24";"2238.72";"1831.68";"1424.64";"2124.24";"1806.24";"2709.36";"1666.32";"1500.96";"2378.64";"2213.28";"1933.44";"1488.24";" 228.96"
"5am";"2251.44";"2493.12";"2213.28";"4909.92";"5189.76";"3905.04";"7568.40";"2671.20";"2353.20";"2429.52";"1908.00";"4719.12";"4337.52";"2200.56";"2251.44";"1780.80";"2226.00";"1844.40";"1424.64";"2124.24";"1806.24";"2722.08";"1666.32";"1500.96";"2365.92";"2200.56";"1933.44";"1488.24";" 228.96"
"6am";"2276.88";"2531.28";"2213.28";"4846.32";"5253.36";"3905.04";"7542.96";"2671.20";"2327.76";"2416.80";"1882.56";"4655.52";"4286.64";"2200.56";"2213.28";"1793.52";"2226.00";"1844.40";"1424.64";"2124.24";"1818.96";"2709.36";"1666.32";"1500.96";"2365.92";"2162.40";"1933.44";"1488.24";" 254.40"
"7am";"2365.92";"2569.44";"2187.84";"4871.76";"5444.16";"3816.00";"7530.24";"2633.04";"2302.32";"2378.64";"1831.68";"4719.12";"4223.04";"2162.40";"2175.12";"1691.76";"2226.00";"1818.96";"1399.20";"2086.08";"1742.64";"2709.36";"1653.60";"1462.80";"2327.76";"2149.68";"1869.84";"1437.36";" 356.16"
"8am";"2607.60";"2594.88";"2111.52";"4973.52";"5469.60";"3599.76";"7415.76";"2620.32";"2264.16";"2315.04";"1755.36";"4706.40";"4299.36";"2162.40";"2149.68";"1615.44";"2060.64";"1742.64";"1335.60";"2060.64";"1679.04";"2772.96";"1539.12";"1462.80";"2200.56";"2111.52";"1818.96";"1386.48";" 801.36"
"9am";"2811.12";"2645.76";"2149.68";"5278.80";"5380.56";"3383.52";"7364.88";"2544.00";"1984.32";"2340.48";"1882.56";"4897.20";"4388.40";"2149.68";"2060.64";"1564.56";"2022.48";"1602.72";"1284.72";"1958.88";"1628.16";"2696.64";"1424.64";"1411.92";"2060.64";"2073.36";"1691.76";"1297.44";"1081.20"
"10am";"2811.12";"2683.92";"2302.32";"5609.52";"5164.32";"3319.92";"7237.68";"2620.32";"1831.68";"2391.36";"1818.96";"4897.20";"4248.48";"2111.52";"2035.20";"1475.52";"1717.20";"1526.40";"1221.12";"1920.72";"1437.36";"2544.00";"1348.32";"1424.64";"1869.84";"2009.76";"1602.72";"1208.40";"1450.08"
"11am";"2683.92";"2582.16";"2149.68";"5520.48";"5240.64";"3459.84";"7021.44";"2531.28";"1997.04";"2365.92";"1895.28";"5011.68";"4184.88";"2060.64";"2060.64";"1577.28";"1818.96";"1628.16";"1246.56";"1946.16";"1475.52";"2544.00";"1399.20";"1373.76";"1857.12";"1997.04";"1666.32";"1233.84";"1564.56"
"12am";"2734.80";"2671.20";"2213.28";"5456.88";"4986.24";"3459.84";"6970.56";"2633.04";"2086.08";"2391.36";"1946.16";"4909.92";"4159.44";"2047.92";"2060.64";"1577.28";"1920.72";"1615.44";"1272.00";"2009.76";"1488.24";"2544.00";"1411.92";"1373.76";"1882.56";"1933.44";"1628.16";"1208.40";"1717.20"
