"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"6pm";"261.453376";"185.769504";"254.573024";" 89.444576";"399.060416";" 96.324928";"178.889152";" 68.803520";" 96.324928";"185.769504";"275.214080";" 82.564224";" 41.282112";" 61.923168";" 61.923168";" 89.444576";"  6.880352";"199.530208";"116.965984";" 89.444576";" 48.162464"
"7pm";"254.573024";"192.649856";"247.692672";" 89.444576";"412.821120";" 96.324928";"172.008800";" 55.042816";" 96.324928";"199.530208";"288.974784";" 82.564224";" 41.282112";" 61.923168";" 61.923168";" 82.564224";"  6.880352";"185.769504";"116.965984";" 89.444576";" 61.923168"
"8pm";"261.45338";"192.64986";"247.69267";" 96.32493";"392.18006";" 89.44458";"178.88915";" 55.04282";" 89.44458";"185.76950";"282.09443";" 96.32493";" 41.28211";" 61.92317";" 68.80352";" 82.56422";" 13.76070";"199.53021";"103.20528";" 96.32493";" 61.92317"
"9pm";"254.57302";"178.88915";"261.45338";" 89.44458";"399.06042";" 89.44458";"178.88915";" 48.16246";" 89.44458";"185.76950";"261.45338";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
"10pm";"254.57302";"178.88915";"254.57302";" 82.56422";"392.18006";" 89.44458";"178.88915";" 48.16246";" 89.44458";"185.76950";"275.21408";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
"11pm";"254.57302";"178.88915";"254.57302";" 75.68387";"392.18006";" 89.44458";"185.76950";" 48.16246";" 89.44458";"185.76950";"275.21408";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
"12pm";"254.57302";"178.88915";"254.57302";" 75.68387";"392.18006";" 89.44458";"185.76950";" 48.16246";" 89.44458";"185.76950";"275.21408";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
"1am";"254.57302";"178.88915";"254.57302";" 75.68387";"399.06042";" 89.44458";"185.76950";" 48.16246";" 89.44458";"185.76950";"275.21408";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
"2am";"254.57302";"178.88915";"254.57302";" 75.68387";"399.06042";" 89.44458";"185.76950";" 41.28211";" 89.44458";"185.76950";"275.21408";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
"3am";"254.57302";"178.88915";"254.57302";" 75.68387";"399.06042";" 89.44458";"185.76950";" 41.28211";" 89.44458";"199.53021";"268.33373";"103.20528";" 41.28211";" 61.92317";" 68.80352";" 75.68387";" 13.76070";"192.64986";" 96.32493";" 96.32493";" 61.92317"
