"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1879205";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"5am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1910075";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"6am";"0.4095259";"0.0000000";"0.0000000";"0.2036116";"0.0000000";"0.0000000";"1.3765829";"0.0000000";"0.2023883";"0.0000000";"0.0000000";"0.0000000";"0.2376528";"0.0000000";"0.0000000"
"7am";"0.3670198";"1.7220309";"0.1397268";"0.1917864";"0.0000000";"0.0000000";"0.0000000";"2.5952759";"0.7035568";"0.0000000";"0.5877568";"0.0000000";"0.6337088";"0.0000000";"0.7274635"
"8am";"1.2851049";"5.6142869";"2.0788191";"2.0865525";"0.0000000";"2.6723777";"3.0887940";"1.3584510";"0.8069949";"0.6404651";"2.9026286";"0.0000000";"1.0910793";"2.5409270";"2.2401177"
"9am";"2.620679";"5.248056";"2.884790";"2.580111";"1.935183";"5.540775";"4.753774";"3.280482";"3.437123";"2.068824";"5.119935";"2.312338";"1.899385";"4.854586";"6.861858"
"10am";"5.5427558";"6.1202676";"4.0081882";"2.4552159";"0.8515918";"8.0881847";"1.5774736";"4.7729154";"2.7111591";"2.1033335";"5.5098300";"2.7831935";"2.6542979";"1.3718321";"1.2092215"
"11am";"5.9486728";"3.1769337";"0.9019274";"2.4275955";"1.6869769";"3.9633387";"3.5788216";"4.0021367";"1.1456585";"1.3909654";"1.1501680";"1.8675878";"2.2059743";"0.0000000";"0.0000000"
"12am";"11.736135";" 6.282151";" 2.377696";" 2.117053";" 1.611200";" 4.264751";" 5.040832";" 4.735068";" 0.000000";" 3.009697";" 7.531547";" 4.177093";" 2.028866";" 7.263641";" 0.000000"
"1pm";"9.107951";"6.420583";"3.153439";"4.526956";"2.858443";"3.439237";"4.634614";"2.169874";"3.949467";"4.694147";"4.566012";"2.608537";"1.494237";"5.300646";"2.105270"
"2pm";"19.891447";" 9.275437";" 4.873105";" 5.875872";" 7.857683";"10.906605";" 4.207308";" 7.255129";" 7.140228";" 9.936937";" 9.500045";" 2.790463";" 1.051010";" 5.043848";" 4.494968"
"3pm";"17.224987";"11.262041";" 5.623909";" 8.468764";"10.618801";"13.066524";" 4.442593";" 8.277409";" 8.583102";" 7.440199";"10.014343";" 6.077566";" 9.069421";"16.057303";"14.767108"
"4pm";"12.831683";"10.653474";" 5.285613";" 6.171487";" 9.183506";"14.927360";" 6.844678";" 9.667537";" 4.659549";" 5.699754";" 6.085837";" 6.888258";"10.141034";"20.183191";" 8.915615"
"5pm";"10.939140";"11.365432";" 4.827011";" 3.685152";" 5.789371";" 8.477340";" 5.608689";" 9.415061";" 2.066517";" 2.128754";" 2.825473";" 6.017260";" 4.659653";"15.965188";" 7.797214"
"6pm";" 9.061218";"11.027037";" 3.030028";"12.702563";" 1.387509";" 7.934880";" 8.821503";" 9.714366";" 1.582352";" 2.951974";" 3.094258";" 5.236691";" 2.420987";"12.788287";" 5.448455"
"7pm";"15.614869";" 9.354512";" 8.548251";" 1.569246";" 0.000000";" 4.933485";" 7.565626";" 8.676516";" 2.506069";" 2.931923";" 2.763689";" 1.784748";" 2.515165";"17.162901";" 8.354200"
"8pm";"12.500707";"13.049069";" 8.476236";" 4.451028";" 1.002976";" 4.638775";" 7.693986";" 4.663730";" 4.173088";" 2.936047";" 1.583536";" 2.827107";" 3.723095";"17.835714";" 2.131596"
"9pm";"10.7857061";"10.9327740";" 7.8610452";" 4.3933544";" 0.0000000";" 5.8611452";" 2.1725532";" 1.1768196";" 4.0279892";" 2.0032114";" 0.7784749";" 2.7112813";" 3.6347116";"13.2335744";" 1.0701813"
"10pm";"5.6943517";"8.0008131";"5.8532054";"3.6810975";"0.0000000";"2.5910107";"0.3020511";"0.3549942";"0.1968707";"0.8359879";"0.4214654";"1.2003057";"2.3603268";"2.0596924";"1.0382275"
"11pm";"2.2416069";"4.0641347";"3.0665541";"2.7426439";"0.0000000";"1.1046494";"0.0000000";"0.0000000";"0.1932123";"0.8205180";"0.4079720";"0.5625986";"0.0000000";"0.0000000";"0.9990253"
"12pm";"0.4057456";"4.0641347";"2.4815762";"0.0000000";"0.0000000";"0.4684976";"0.0000000";"0.0000000";"0.1882734";"0.0000000";"0.0000000";"0.5625986";"0.0000000";"0.0000000";"0.3940008"
"1am";"0.3915514";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4666373";"0.0000000";"0.0000000";"0.1870762";"0.0000000";"0.0000000";"0.5625986";"0.0000000";"0.0000000";"0.3940008"
"2am";"0.3904722";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4666373";"0.0000000";"0.0000000";"0.1870762";"0.0000000";"0.0000000";"0.5625986";"0.0000000";"0.0000000";"0.3940008"
"3am";"0.3904722";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.1870762";"0.0000000";"0.0000000";"0.5625986";"0.0000000";"0.0000000";"0.3940008"
