"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801";"4584.82801"
"4am";" 864.61523";" 870.01547";" 966.49078";" 747.32288";" 216.07828";" 347.70989";"  22.68467";" 322.79906";" 504.80876";" 577.56422";" 312.70615";" 363.41323";" 694.62134";" 290.45624";" 187.24855";" 294.82999";" 370.31948";" 180.32038";" 284.25756";" 875.51560";" 140.31112";"  50.73073";"  76.71293";" 389.04381";" 187.72181";" 208.10181";" 125.72863";" 955.56234";" 477.13268";" 347.03236";" 240.37848";" 334.79955";" 645.51366";" 572.62148";" 488.34854";" 143.33312";"  38.50472";" 151.52060";" 110.96597";" 154.05948";"1292.33400"
"5am";" 864.61523";" 870.01547";" 966.49078";" 747.32288";" 216.07828";" 347.70989";"  22.68467";" 322.79906";" 504.80876";" 468.11872";" 312.70615";" 363.41323";" 741.51300";" 322.19886";" 187.24855";" 216.19571";" 370.31948";" 180.32038";" 284.25756";" 875.51560";" 140.31112";"  50.73073";"  76.71293";" 389.04381";" 187.72181";" 208.10181";" 125.72863";" 903.75600";" 477.13268";" 347.03236";" 240.37848";" 334.79955";" 645.51366";" 572.62148";" 469.74852";" 143.33312";"  38.50472";" 151.52060";"  61.93792";" 154.05948";"1218.61214"
"6am";"736.70585";"839.19082";"925.63750";"840.77650";"216.07828";"347.70989";" 22.68467";"322.79906";"430.98222";"468.11872";"312.70615";"305.95618";"548.29766";"322.19886";"128.06217";"216.19571";"370.31948";"127.05980";"251.92517";"783.09324";"140.31112";" 50.73073";" 76.71293";"289.97444";"187.72181";"208.10181";" 98.64640";"814.62221";"477.13268";"347.03236";"267.48792";"334.79955";"702.97071";"572.62148";"442.63908";"143.33312";" 38.50472";"151.52060";" 61.93792";" 63.98173";"988.12131"
"7am";"651.82635";"600.62373";"531.22492";"724.46620";"165.34141";"208.54215";" 22.68467";"328.67386";"499.24682";"530.20873";"425.44401";"353.19324";"471.50255";"186.20410";" 74.21391";" 93.88303";"352.50214";"164.89114";" 79.39461";"663.32742";"158.67394";" 50.73073";" 51.75564";"221.46529";"187.72181";"204.98494";" 30.44677";"460.50149";"422.84869";"320.22611";"208.72671";"271.03826";"576.89081";"364.09956";"369.82018";"143.33312";" 74.31987";"102.77943";" 14.72983";" 63.98173";"939.42630"
"8am";"758.39429";"457.78917";"161.53758";"652.15598";"355.50035";"220.70268";" 22.68467";"328.67386";"644.26608";"292.06599";"778.48511";"331.05097";"516.49602";"171.32505";"109.25060";" 93.88303";"223.48764";"281.56741";" 47.06222";"245.80615";"224.48603";" 15.69404";" 87.69002";"180.59855";"187.72181";"136.23305";" 30.44677";"460.50149";"396.40269";"268.10325";"260.93900";"368.89300";"380.00500";"286.87113";"255.04267";"144.50299";"111.25996";"179.26753";" 14.72983";"144.82192";"707.67372"
"9am";"810.41835";"575.72440";" 76.29890";"591.53336";"355.50035";"113.09739";" 63.55141";"328.67386";"587.64081";"317.09573";"689.64605";"331.05097";"562.64363";"171.32505";"109.25060";"154.50565";"223.48764";"281.56741";" 61.79205";"245.80615";"152.85179";" 15.69404";" 60.89167";"180.59855";"187.72181";"136.23305";" 30.44677";"383.75036";"250.49148";"293.06206";"306.29848";"336.88257";"380.00500";"228.06887";"227.93323";"171.61243";"111.25996";"179.26753";"  0.00000";"144.82192";"707.52094"
"10am";"918.02812";"517.95474";"101.32864";"535.85955";"355.50035";"113.09739";" 63.55141";"328.67386";"587.64081";"412.61089";"624.77496";"331.48937";"562.64363";"171.32505";"109.25060";" 93.88303";"223.48764";"281.56741";" 47.06222";"245.80615";"152.85179";" 15.69404";" 87.40338";"139.73181";"187.72181";"136.23305";" 30.44677";"341.45735";"405.43979";"293.71440";"250.38394";"333.84207";"302.61861";"228.06887";"227.93323";"171.61243";"111.25996";"179.26753";" 49.02805";"144.82192";"707.52094"
"11am";"810.41835";"545.84212";"213.69550";"606.25370";"355.50035";"113.09739";"117.32403";"328.67386";"587.64081";"402.83936";"666.19117";"372.90558";"581.17701";"137.65182";" 74.21391";" 93.88303";"167.60669";"281.56741";" 29.45966";"245.80615";"226.32557";" 15.69404";" 60.89167";"180.59855";"113.65837";"136.23305";" 92.38469";"222.71097";"366.40953";"301.69273";"289.08681";"333.84207";"302.61861";"248.16826";"227.93323";"171.61243";"111.25996";"162.98514";"  0.00000";"144.82192";"647.62788"
