"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232"
"max";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46"
"4am";" 545.371";" 498.890";" 827.723";"1326.780";" 985.372";"1176.392";"1118.269";"1157.839";" 479.749";"1453.872";"1105.092";" 831.941";" 625.478";"1661.850";" 980.165";"1332.817";" 943.352";"1008.060";" 648.160"
"5am";" 545.371";" 498.890";" 776.434";"1326.780";" 985.372";"1233.294";"1118.269";"1157.839";" 479.749";"1504.713";"1105.092";" 743.684";" 625.478";"1790.493";" 980.165";"1286.818";" 868.347";"1008.060";" 648.160"
"6am";" 730.830";" 498.890";" 776.434";"1303.607";" 985.019";"1314.107";"1118.269";"1198.128";" 503.275";"1432.062";"1105.092";" 743.684";" 655.933";"1491.322";" 939.876";"1286.818";" 837.931";" 961.205";" 638.013"
"7am";" 879.974";" 452.765";" 891.440";"1168.341";" 880.156";"1881.116";"1043.739";"1203.310";" 499.979";"1216.728";" 971.379";" 747.751";" 633.207";"1319.430";" 766.259";"1345.025";" 663.999";" 787.413";" 700.620"
"8am";"1175.752";" 433.335";" 771.245";"1079.060";" 816.455";"1796.485";"1158.586";"1116.154";" 466.354";"1114.624";"1005.348";" 662.404";" 699.416";"1061.439";" 588.225";"1406.585";" 547.538";" 612.153";" 721.117"
"9am";"1264.541";" 492.989";" 767.152";"1058.558";" 811.537";"2061.808";" 968.494";"1053.201";" 414.859";"1239.846";" 959.295";" 597.745";" 578.586";"1016.032";" 561.641";"1371.384";" 502.982";" 595.224";" 873.880"
"10am";"1163.664";" 381.163";" 618.148";"1065.091";" 729.386";"2405.568";"1041.662";"1040.689";" 314.565";"1441.675";" 814.186";" 645.167";" 721.049";" 914.932";" 514.986";"1308.894";" 378.856";" 595.224";" 867.990"
"11am";"1098.804";" 474.157";" 671.500";" 878.298";" 814.593";"2389.076";" 911.350";"1139.568";" 407.776";"1161.914";"1005.348";" 586.536";" 638.042";" 900.344";" 445.033";"1566.642";" 482.237";" 492.214";" 825.813"
"12am";"1096.696";" 507.727";" 828.496";" 714.786";" 607.386";"2087.485";"1175.504";"1016.727";" 407.776";"1372.843";" 966.597";" 650.353";" 615.772";"1100.067";" 583.508";"1461.064";" 540.883";" 652.820";" 719.100"
"1pm";"1194.380";" 486.333";" 776.379";" 856.846";" 695.460";"2044.543";"1042.333";" 910.381";" 432.638";"1335.332";" 920.544";" 667.818";" 592.101";" 924.787";" 466.410";"1466.786";" 640.738";" 622.500";" 902.163"
"2pm";"1245.578";" 443.983";" 455.251";"1109.695";" 767.089";"1995.297";" 841.303";"1040.294";" 291.470";"1250.614";" 888.500";" 734.277";" 675.578";" 877.246";" 531.229";"1651.972";" 549.845";" 724.254";" 802.712"
"3pm";"1454.975";" 388.880";" 568.443";"1292.694";" 815.170";"1892.639";" 829.396";" 961.081";" 345.148";"1092.050";" 917.774";" 859.369";" 789.398";" 730.324";" 465.038";"1507.600";" 509.546";" 564.405";" 903.482"
