"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402";"59.8598618494402"
"4am";"31.277695";"29.892289";"14.567250";"10.830276";"15.639157";" 4.483390";"16.068211";"11.465595";"27.792726";"15.590810";"12.179599";"20.776582";"11.851817";"11.441700";"13.797431";"26.337989";"30.802149";"22.371711";"32.033942";"20.312946";"21.266159";"18.193705";"27.622797";"19.109491";"14.572082";"36.065243";"17.675072";"16.480067";"26.681950";"16.172354";"23.806347";"19.108316";"27.921848";"14.089874";"25.216468";"27.632454";"48.097076";"28.097528";" 9.747346";"28.580937";"20.622602";"29.018379";"28.724997";"35.493103";"19.942265";"23.540249";"25.697432";"26.657330";"14.932529";"26.884368";"32.265708";"28.167438"
"5am";"31.573712";"30.336809";"14.177575";"10.976425";"16.011231";" 4.013604";"15.900803";"11.717128";"28.043419";"15.729093";"11.723537";"20.985614";"12.002268";"11.552956";"13.976722";"26.110424";"30.152871";"22.854787";"31.512440";"20.492317";"21.689228";"19.403177";"27.232553";"17.536925";"14.097549";"34.911241";"16.908157";"16.613841";"26.804172";"15.630608";"24.522702";"18.930581";"28.751999";"13.650952";"25.216468";"27.044937";"48.097076";"28.318716";"10.798324";"30.256001";"21.148484";"29.089647";"29.513629";"36.753051";"20.482257";"23.144016";"25.317991";"26.312392";"14.843004";"25.961590";"31.796135";"27.969143"
"6am";"30.013981";"29.885998";"13.840412";"10.354847";"16.140605";" 4.614471";"15.592677";"11.969148";"28.069267";"15.017424";"11.173651";"21.181133";"11.285050";"10.966738";"14.191455";"25.572923";"29.144546";"22.642498";"33.261308";"20.708376";"19.115924";"20.491207";"24.861651";"17.761319";"13.791393";"35.643438";"17.885316";"17.997623";"27.245035";"16.336832";"26.150808";"19.149621";"29.694121";"13.500721";"25.674672";"28.502332";"49.796947";"27.787763";"10.319140";"31.259607";"21.118213";"29.186395";"27.968711";"35.962024";"21.189162";"24.467550";"25.600271";"27.073009";"15.066750";"25.936880";"32.645496";"29.381383"
"7am";"27.315748";"27.973690";"16.088894";"14.253655";"18.859959";" 6.524049";"17.327757";"15.664889";"21.550676";"14.098270";" 9.446280";"21.826299";"10.988375";"11.092151";"15.512348";"27.286879";"27.693867";"21.638120";"29.418138";"19.484496";"19.441388";"22.134073";"25.024815";"18.651891";"14.532292";"37.739074";"17.854073";"14.512838";"27.382427";"16.137866";"30.586077";"20.016376";"23.776846";"14.708661";"26.088346";"27.214251";"48.652283";"27.688782";"13.744103";"30.912893";"20.259213";"29.240367";"26.107800";"35.373133";"19.176938";"23.182551";"23.091602";"27.056758";"13.162062";"26.735430";"34.271176";"27.086515"
"8am";"24.51306";"25.99584";"12.56643";"15.24543";"21.55145";"11.62627";"17.95015";"18.67262";"21.67459";"13.75394";"16.84518";"20.32351";"12.18309";"12.07714";"16.56834";"23.82100";"22.88095";"21.02271";"29.21475";"21.18783";"20.96462";"21.87824";"24.78592";"16.20810";"13.98993";"37.59310";"19.09728";"13.96478";"26.93174";"17.12525";"33.54064";"19.21250";"23.01584";"17.40181";"27.14990";"23.63950";"52.63898";"24.66175";"14.08014";"32.72694";"20.15004";"29.11067";"26.42062";"39.00673";"18.11727";"22.43819";"22.96365";"27.49694";"11.86614";"27.11545";"34.15218";"25.64591"
"9am";"24.03610";"24.34454";"13.22743";"15.50398";"20.54751";"12.03355";"20.02324";"20.69848";"19.57985";"14.38948";"14.95662";"20.77466";"11.56667";"12.66332";"17.64731";"25.48377";"24.68402";"19.96768";"31.50543";"23.87499";"20.52219";"20.42342";"18.50018";"17.56324";"15.14553";"38.03667";"17.15856";"15.42125";"26.55197";"17.83666";"34.05213";"18.39313";"18.68456";"17.07127";"26.41759";"24.74687";"51.00580";"24.76233";"14.63641";"31.46331";"21.19439";"27.96871";"28.48130";"39.16009";"14.28650";"22.50241";"22.76753";"27.37736";"11.74402";"26.24876";"31.93056";"25.93111"
"10am";"21.69558";"24.81170";"12.77315";"15.75141";"22.53067";"13.46847";"19.81779";"21.44800";"21.49834";"12.35065";"18.00985";"21.55671";"11.09838";"12.84142";"17.52841";"25.70488";"22.84195";"19.77837";"32.60744";"21.77550";"21.24230";"19.84970";"19.62411";"16.04680";"17.15639";"36.60358";"15.46542";"15.33986";"24.11410";"18.80917";"29.38294";"18.55429";"24.06510";"17.06659";"25.94270";"30.13039";"54.11545";"23.87590";"14.13169";"31.24670";"21.09016";"29.46552";"28.39698";"39.63116";"14.85064";"21.34383";"19.25165";"27.69984";"12.52390";"25.73423";"28.93422";"26.09094"
"11am";"23.34445";"27.94498";"11.97002";"15.36739";"21.69528";"11.51780";"18.16613";"18.60668";"22.63852";"14.38591";"16.39905";"20.89176";"12.07670";"11.54827";"17.23965";"25.25202";"25.30513";"21.36851";"29.98912";"20.13775";"22.64853";"19.25070";"22.54063";"16.45022";"16.53795";"33.76355";"15.10905";"15.74420";"24.73540";"19.02461";"32.01228";"17.63323";"24.02151";"17.39155";"29.10634";"29.65340";"56.21192";"23.83955";"13.88883";"33.57664";"19.55178";"28.79129";"28.35344";"40.27046";"15.45314";"22.52568";"19.75989";"27.79412";"11.82557";"26.06328";"26.07107";"25.84357"
