"hour","educmen1","educmen2","educmen3","educmen4"
"4am",-0.0406359364717392,0.244273184578117,-0.136777130237436,0.0206890135887218
"5am",-0.0585830207552662,0.268137011808806,-0.147874208280545,0.0294098172183096
"6am",0.0288282469967586,0.252781832005012,-0.109118719835412,0.0212123676587635
"7am",0.101066475778092,0.270885080243333,-0.00328151693766195,0.147251300914637
"8am",-0.00402312329883298,0.181604160023705,0.0408460086749764,-0.000675487387755793
"9am",-0.0321435183228966,0.238001129861833,0.0899592952394568,0.076158817729967
"10am",0.164957592508811,0.356445051801111,0.248754080495621,0.147693191372454
"11am",0.0567576568013822,0.278890436385524,0.186774404135774,0.11311144404269
"12am",-0.000141915084378826,0.428681686486885,0.00774949508526637,0.0810946265065848
"1pm",0.249984222550784,0.274351322098518,0.230593976955597,0.0360916008543581
"2pm",0.172041023875099,0.172818650649681,-0.0537649369080838,0.0885371210529458
"3pm",0.0271456403259489,0.091116835370326,-0.189029574075432,0.147821813079033
"4pm",0.0780579872069977,0.187856775878359,-0.0439054588045849,0.0368865710756885
"5pm",-0.0250853007996981,0.0878822594638984,-0.203547095943945,0.0560911168132857
"6pm",-0.089635014416838,0.143451590421818,-0.117114271629205,0.168124550071702
"7pm",-0.162398795006129,0.0537601334108237,-0.0702385514835375,0.0591226300196181
"8pm",-0.162687287947131,0.0875093236380662,-0.184266868250903,0.000581291557643818
"9pm",-0.170401020433928,0.0748194750366774,-0.20263912964192,-0.00517605687741274
"10pm",-0.172176681836624,0.0872542364204168,-0.191058037057262,-0.0000700849900929804
"11pm",-0.164601636885344,0.0507558538935878,-0.162743505272941,-0.0376593320774246
"12pm",-0.165343490202955,0.0497137753475268,-0.145454367608745,-0.0135496763695159
"1am",-0.10235638286443,0.0538164167583643,-0.12658957046998,-0.0184121430355905
"2am",-0.103379016483121,0.0521004625942267,-0.124047211979001,-0.016352812339907
"3am",-0.0964132522990452,0.083183867030367,-0.117767883156177,-0.0258465162850415
