"hour","age1","age2","age3","age4"
"4am",-0.0438896814753844,-0.178635122312651,0.0754600537887161,0.0854301971446949
"5am",-0.0515227799397669,-0.173959434853308,0.0757430335209936,0.0913887907913683
"6am",-0.0826157723657165,-0.10424628009,0.0971178625486405,0.154909876176154
"7am",0.0142503102523404,-0.191954016477371,-0.0864963904920718,0.0901176841150992
"8am",-0.0224261243376607,-0.149408256740779,-0.191917819568565,0.13866654647349
"9am",-0.0811569192064692,-0.103306379605995,-0.0328162027092637,0.243501715097119
"10am",-0.0794816060756666,-0.226051487669554,-0.123905774586617,0.221640806077623
"11am",0.077229955901958,-0.278605475539132,0.0091758064455664,0.161684002346452
"12am",0.048963552382932,-0.128926978529937,0.23334459251307,-0.0255209162037309
"1pm",-0.015063743242386,-0.202947975260887,0.309970000302904,0.154672957949359
"2pm",-0.135196179367499,-0.116888713415999,-0.05652771265154,0.0715797787092146
"3pm",-0.127397445711593,-0.0935553764481695,-0.0538818254845757,-0.0527103923197779
"4pm",-0.14787248754031,-0.0195341263629531,-0.048273810977429,0.0195684521411801
"5pm",0.13484263233299,-0.065430852095522,0.0438742967354364,0.0968501841503447
"6pm",-0.268684356656283,-0.260353240520771,-0.0555067944051977,-0.0267804842344229
"7pm",-0.214179764138935,-0.210392574599086,0.0243000807169011,-0.0854420513525678
"8pm",-0.238036183054866,-0.134423993440165,0.0572928931558296,-0.021629377594728
"9pm",-0.164252053345699,-0.149959402002087,0.0326053496564151,-0.0492959646666794
"10pm",-0.0886077272595858,-0.154445416305814,0.0782847829864736,-0.0230090032157882
"11pm",-0.0424578584716671,-0.164924141669314,0.103700156722371,0.013456032918827
"12pm",-0.0378927582497255,-0.172851409627059,0.095441369158231,0.0236627221662743
"1am",-0.0182477057771448,-0.168387333789013,0.102153697066793,-0.0010889093071467
"2am",-0.0186437037502924,-0.168070945748683,0.100301647964843,-0.00666272745117319
"3am",0.207145558799536,-0.143230441739331,0.122739510299159,0.00165646117298231
