"hour","mode1","mode2","mode3"
"4am",-0.263643417182425,0.226142622792569,0.271777507459459
"5am",-0.259576432337512,0.213950888641124,0.263447519083844
"6am",-0.250882065805303,0.187863028128457,0.239351602970832
"7am",0.112107212117981,0.221533948654175,0.193361845170473
"8am",0.152273838589201,0.264052812335302,0.211727100456325
"9am",0.101002757471973,0.236603380355123,0.206426464162603
"10am",0.0467555879181012,0.249074525905291,0.230587010593664
"11am",-0.00949971821771013,0.207459691296428,0.205294548538651
"12am",0.0225355676680718,0.196551980115156,0.202557159043954
"1pm",-0.0801624227000545,0.309170515619508,0.303615141946943
"2pm",-0.138312661041712,0.181051350905948,0.216421253704636
"3pm",-0.104413029754231,0.221705756095236,0.242404105649927
"4pm",-0.0926095720828713,0.257555181602432,0.275295446549137
"5pm",-0.209507331683068,0.214029789680814,0.262899553089486
"6pm",-0.201414883496904,0.124557612856465,0.20948124160875
"7pm",-0.253492033659805,0.182962118701892,0.239161258504817
"8pm",-0.258844024877803,0.188729601210905,0.247160449054562
"9pm",-0.259231956228829,0.184310022197341,0.261062934327226
"10pm",-0.261213567432244,0.197041959142736,0.269445945223249
"11pm",-0.264992540920151,0.238847158286758,0.287451243885738
"12pm",-0.265383477138946,0.242714147406327,0.292812665158894
"1am",-0.269394882626786,0.252925301003911,0.29165797527645
"2am",-0.269632413700933,0.252421250287983,0.291372770000116
"3am",-0.262464080031217,0.240910751348418,0.28820371075181
