"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.30282909677576,0.394267821332071,0.0471417879508521,0.0684398958515853,0.293532961506595
"5am",0.323109506341628,0.40008787303175,0.00194503118941385,0.00413421674813639,0.337913829440505
"6am",0.35201441998655,0.359253545191975,-0.00122078994064261,0.0120473868236093,0.341086432962782
"7am",0.318258646891721,0.29505121705651,-0.02912968022465,-0.151003512955594,0.388913104350276
"8am",0.315205553817336,0.24264091879984,-0.0794696871768179,-0.106362850892433,0.135231721854967
"9am",0.312114058614375,0.302066562671253,-0.143236847125319,-0.0654184216786066,0.187043957428084
"10am",0.316716284432811,0.327550349572685,-0.0226109973712339,-0.103382350387667,0.167602862553775
"11am",0.250307822199384,0.354017328781401,0.0104598987289787,-0.0842137265821669,0.221119594509644
"12am",0.226535457591564,0.346378139049293,-0.0917199737744829,-0.130253855931633,0.249297860456138
"1pm",0.335200163952048,0.201658267160328,-0.0615506038088345,-0.0157753188715311,0.30922382773934
"2pm",0.359041829919907,0.251921209339025,0.0902083085251724,0.043964782425858,0.00640082204871614
"3pm",0.390207113660229,0.305851779502551,0.14661355157221,0.0672166154625418,0.151804464666497
"4pm",0.265485944726472,0.365584439622283,-0.0950443724627526,0.00757674934024872,0.142903956560884
"5pm",0.340826636696202,0.371646076705989,-0.0901686475195188,0.0945394840748332,0.174396905351658
"6pm",0.416580708067069,0.43439492942298,-0.125678021885554,0.0797563631722041,0.257903331558445
"7pm",0.337396785562608,0.325485674153563,0.0401629159918146,0.0364151810801971,0.311249481393757
"8pm",0.209247266070148,0.394345780750534,0.0548538093186923,0.108451897288796,0.266271560279974
"9pm",0.269140218384974,0.405033038094961,0.0552908642563988,0.05030068740683,0.28924052075807
"10pm",0.269785270284991,0.42639637032517,0.123082549302661,0.15530202432175,0.310710270783519
"11pm",0.274413801935049,0.42144552408213,0.0830426790968358,0.102904442202141,0.274706523313826
"12pm",0.276427790994507,0.444147681205064,0.101521263769757,0.101152896722853,0.287156863126019
"1am",0.267444102005956,0.441248529889433,0.0661892206423903,0.113637174123902,0.265008237793624
"2am",0.265896247749367,0.440637997683271,0.0655668787055035,0.109324862251691,0.268640041576072
"3am",0.276497732644287,0.434950790679935,0.0560238377372065,0.0813723798814761,0.268115904750073
