"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58"
"4am";"140.84";" 30.18";" 60.36";" 50.30";" 10.06";" 20.12";"160.96";" 30.18";" 20.12";" 90.54";"191.14";" 60.36";"201.20";" 50.30";" 70.42";" 60.36";" 50.30";" 50.30";" 40.24";" 60.36";"110.66";" 50.30";" 50.30";" 70.42";"211.26";" 70.42";"140.84";"100.60";"191.14"
"5am";"181.08";"100.60";"120.72";"100.60";" 30.18";" 20.12";"271.62";"110.66";" 50.30";"181.08";"422.52";"191.14";"342.04";" 80.48";" 50.30";"100.60";" 80.48";" 50.30";" 70.42";" 90.54";"150.90";" 70.42";" 80.48";"100.60";"271.62";"130.78";"211.26";"110.66";"432.58"
"6am";" 482.88";" 281.68";" 271.62";" 623.72";"  60.36";"  20.12";" 895.34";" 331.98";" 110.66";" 613.66";" 925.52";" 945.64";" 784.68";" 181.08";" 100.60";" 301.80";" 221.32";" 291.74";" 221.32";" 201.20";" 331.98";" 301.80";" 171.02";" 191.14";" 653.90";" 311.86";" 955.70";" 271.62";"1800.74"
"7am";"1629.72";" 965.76";" 684.08";"1981.82";" 472.82";" 160.96";"2444.58";"1046.24";" 291.74";"2293.68";"2665.90";"2203.14";"2374.16";" 402.40";" 231.38";" 794.74";" 513.06";" 543.24";" 724.32";" 432.58";"1106.60";" 613.66";" 533.18";" 432.58";" 985.88";" 533.18";"2253.44";" 613.66";"3661.84"
"8am";"3551.18";"1438.58";" 985.88";"3319.80";"1166.96";" 382.28";"3712.14";"1710.20";" 573.42";"4164.84";"4396.22";"2585.42";"3430.46";" 523.12";" 412.46";"1177.02";" 714.26";" 653.90";" 875.22";" 613.66";"1368.16";" 784.68";" 734.38";" 694.14";"1096.54";" 573.42";"3199.08";" 764.56";"4989.76"
"9am";"3873.10";"1438.58";"1086.48";"3510.94";"1307.80";" 462.76";"3973.70";"1871.16";" 583.48";"4516.94";"4778.50";"2726.26";"3591.42";" 553.30";" 452.70";"1257.50";" 754.50";" 684.08";" 915.46";" 633.78";"1378.22";" 824.92";" 794.74";" 714.26";"1106.60";" 583.48";"3430.46";" 794.74";"5291.56"
"10am";"3963.64";"1478.82";"1146.84";"3631.66";"1428.52";" 492.94";"4024.00";"1911.40";" 593.54";"4557.18";"4879.10";"2786.62";"3732.26";" 573.42";" 442.64";"1287.68";" 824.92";" 653.90";" 935.58";" 653.90";"1398.34";" 855.10";" 824.92";" 674.02";"1076.42";" 593.54";"3410.34";" 804.80";"5412.28"
"11am";"3983.76";"1509.00";"1126.72";"3581.36";"1468.76";" 492.94";"4024.00";"1921.46";" 573.42";"4597.42";"4969.64";"2796.68";"3722.20";" 603.60";" 452.70";"1227.32";" 834.98";" 643.84";" 885.28";" 613.66";"1428.52";" 824.92";" 794.74";" 714.26";"1076.42";" 553.30";"3460.64";" 804.80";"5512.88"
"12am";"3782.56";"1428.52";"1066.36";"3390.22";"1408.40";" 462.76";"3873.10";"1780.62";" 523.12";"4144.72";"4647.72";"2615.60";"3651.78";" 543.24";" 392.34";"1227.32";" 774.62";" 643.84";" 875.22";" 593.54";"1418.46";" 814.86";" 714.26";" 653.90";"1066.36";" 553.30";"3259.44";" 704.20";"5472.64"
"1pm";"4044.12";"1478.82";"1106.60";"3541.12";"1428.52";" 452.70";"4003.88";"1820.86";" 563.36";"4436.46";"4818.74";"2716.20";"3681.96";" 573.42";" 442.64";"1267.56";" 794.74";" 663.96";" 895.34";" 623.72";"1448.64";" 814.86";" 744.44";" 684.08";"1106.60";" 553.30";"3229.26";" 764.56";"5462.58"
"2pm";"3983.76";"1478.82";"1056.30";"3561.24";"1378.22";" 462.76";"4034.06";"1740.38";" 523.12";"4355.98";"4788.56";"2726.26";"3631.66";" 513.06";" 432.58";"1267.56";" 794.74";" 633.78";" 865.16";" 633.78";"1418.46";" 834.98";" 684.08";" 633.78";"1136.78";" 583.48";"3209.14";" 754.50";"5412.28"
"3pm";"3591.42";"1267.56";" 895.34";"3128.66";"1287.68";" 442.64";"3500.88";"1629.72";" 472.82";"3923.40";"4255.38";"2253.44";"3209.14";" 452.70";" 402.40";"1126.72";" 764.56";" 583.48";" 784.68";" 492.94";"1237.38";" 704.20";" 643.84";" 543.24";" 865.16";" 452.70";"2756.44";" 663.96";"4386.16"
"4pm";"1830.92";" 744.44";" 482.88";"1881.22";" 794.74";" 281.68";"1770.56";" 714.26";" 221.32";"2132.72";"3128.66";"1307.80";"1418.46";" 311.86";" 221.32";" 845.04";" 492.94";" 372.22";" 422.52";" 251.50";" 563.36";" 331.98";" 342.04";" 221.32";" 553.30";" 271.62";"1498.94";" 462.76";"2615.60"
"5pm";" 704.20";" 321.92";" 301.80";" 834.98";" 432.58";"  90.54";" 955.70";" 352.10";" 110.66";" 734.38";"1468.76";" 543.24";" 824.92";" 171.02";"  80.48";" 241.44";" 191.14";"  80.48";" 171.02";" 120.72";" 321.92";" 160.96";" 150.90";" 120.72";" 331.98";"  90.54";" 583.48";" 181.08";"1348.04"
"6pm";" 452.70";" 231.38";" 231.38";" 573.42";" 342.04";"  60.36";" 543.24";" 241.44";"  80.48";" 422.52";"1046.24";" 372.22";" 533.18";"  80.48";"  30.18";" 201.20";" 130.78";"  60.36";" 130.78";"  80.48";" 241.44";" 150.90";" 120.72";"  80.48";" 261.56";"  70.42";" 422.52";" 130.78";"1016.06"
